lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4M-P_x,G4M-Q_x,G4M-R_x,G4M-S_x,G4M-P_y,G4M-Q_y,G4M-R_y,G4M-S_y,Blank1
DG(39:5)_C18:1,0,4.543003493991033,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1148555889482038e-05,3.70157822260738e-05,2.7351473523167023e-05,2.9928251105905805e-05,1.1148555889482038e-05,3.70157822260738e-05,2.7351473523167023e-05,2.9928251105905805e-05,1.7516760066493474e-05
DG(39:5)_C18:2,0,4.537339504198845,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.0984555308255903e-05,3.8213351724825204e-05,2.6930587115834843e-05,2.8397308908705232e-05,1.0984555308255903e-05,3.8213351724825204e-05,2.6930587115834843e-05,2.8397308908705232e-05,1.8775688591107215e-05
DG(39:6)_C16:0,0,4.501075614380445,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.18233278090784e-05,3.167325578089563e-05,2.3072425360001554e-05,3.226901719286871e-05,1.18233278090784e-05,3.167325578089563e-05,2.3072425360001554e-05,3.226901719286871e-05,1.8934068727495376e-05
DG(39:6)_C16:1,0,4.3968157947159625,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.822191823453787e-06,3.384515968933876e-05,2.5427616651071046e-05,2.652067851538905e-05,9.822191823453787e-06,3.384515968933876e-05,2.5427616651071046e-05,2.652067851538905e-05,1.5873240437520712e-05
DG(39:6)_C18:0,0,5.829334294004645,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,2.776667144545684e-05,0.000140256432814753,4.5264692266251016e-05,7.190497673422775e-05,2.776667144545684e-05,0.000140256432814753,4.5264692266251016e-05,7.190497673422775e-05,2.5750099944252482e-05
DG(39:6)_C18:1,0,4.52720429702753,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1393480024695263e-05,3.79059740304725e-05,2.346537370665649e-05,3.060214761282535e-05,1.1393480024695263e-05,3.79059740304725e-05,2.346537370665649e-05,3.060214761282535e-05,1.8829888301614448e-05
DG(39:6)_C18:2,0,5.031123718171338,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.2876049748647942e-05,4.375438546329466e-05,4.6160977998097185e-05,4.09164405483206e-05,1.2876049748647942e-05,4.375438546329466e-05,4.6160977998097185e-05,4.09164405483206e-05,3.1313044571958e-05
"DG(39:7),DG(38:0),DG(dO-40:0)_C16:0",0,4.513825832614965,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.2874921591663839e-05,3.2379021453424564e-05,2.2367389774000647e-05,2.5877828785627458e-05,1.2874921591663839e-05,3.2379021453424564e-05,2.2367389774000647e-05,2.5877828785627458e-05,2.5361451751909386e-05
"DG(39:7),DG(38:0),DG(dO-40:0)_C16:1",0,4.363797151469664,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.822909752205105e-06,3.335816404380721e-05,2.2369206917451332e-05,2.5641978048365567e-05,9.822909752205105e-06,3.335816404380721e-05,2.2369206917451332e-05,2.5641978048365567e-05,1.8452274804224246e-05
"DG(39:7),DG(38:0),DG(dO-40:0)_C18:0",0,9.462953815927197,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,0.0005981532833907921,0.0016751557848369316,0.0003819764107586563,0.0007473390635188044,0.0005981532833907921,0.0016751557848369316,0.0003819764107586563,0.0007473390635188044,1.6854191966939728e-05
"DG(39:7),DG(38:0),DG(dO-40:0)_C18:1",0,4.539540199066825,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.2051841386908517e-05,3.779195259211417e-05,2.3610060374716585e-05,3.0689808738300684e-05,1.2051841386908517e-05,3.779195259211417e-05,2.3610060374716585e-05,3.0689808738300684e-05,1.7927640205872703e-05
"DG(39:7),DG(38:0),DG(dO-40:0)_C18:2",0,4.60932639899856,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.3757694327629826e-05,3.63635925163796e-05,2.6343209055526804e-05,3.1331875958940984e-05,1.3757694327629826e-05,3.63635925163796e-05,2.6343209055526804e-05,3.1331875958940984e-05,1.7290873531850988e-05
"DG(39:8),DG(O-40:8),DG(38:1)_C16:0",0,4.430740699153464,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.246374052213102e-05,2.988771982468819e-05,2.623236594774325e-05,2.5889047353916163e-05,1.246374052213102e-05,2.988771982468819e-05,2.623236594774325e-05,2.5889047353916163e-05,1.4415200660908115e-05
"DG(39:8),DG(O-40:8),DG(38:1)_C16:1",0,4.390355402821824,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.0268347402754278e-05,3.656347372530979e-05,2.1656675744685604e-05,2.7213620323959688e-05,1.0268347402754278e-05,3.656347372530979e-05,2.1656675744685604e-05,2.7213620323959688e-05,1.574942461453209e-05
"DG(39:8),DG(O-40:8),DG(38:1)_C18:0",0,4.308625482809888,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.448549375988503e-06,3.385340193856472e-05,2.0203221442521993e-05,2.7280931783454048e-05,9.448549375988503e-06,3.385340193856472e-05,2.0203221442521993e-05,2.7280931783454048e-05,1.4757600761581735e-05
"DG(39:8),DG(O-40:8),DG(38:1)_C18:1",0,4.52875887522789,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.0317680917926007e-05,4.52273923603242e-05,2.377064691800091e-05,2.9894334548078553e-05,1.0317680917926007e-05,4.52273923603242e-05,2.377064691800091e-05,2.9894334548078553e-05,1.591445817217248e-05
"DG(39:8),DG(O-40:8),DG(38:1)_C18:2",0,4.700599671609941,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.218066250075158e-05,4.0372548518497034e-05,3.309351581831985e-05,3.309997320797121e-05,1.218066250075158e-05,4.0372548518497034e-05,3.309351581831985e-05,3.309997320797121e-05,1.7878470821431695e-05
DG(40:1)_C16:0,0,4.371220233981582,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.83152522978551e-06,3.887103585246756e-05,2.2284938796141593e-05,2.366255427115045e-05,9.83152522978551e-06,3.887103585246756e-05,2.2284938796141593e-05,2.366255427115045e-05,1.6534672618056034e-05
DG(40:1)_C16:1,0,4.365400720616089,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.820140506226228e-06,3.62196921794503e-05,2.2182953742803116e-05,2.5450740830821587e-05,9.820140506226228e-06,3.62196921794503e-05,2.2182953742803116e-05,2.5450740830821587e-05,1.6408422926075227e-05
DG(40:1)_C18:0,0,4.292869069853035,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.382805518622539e-06,3.0719870604189857e-05,2.581511356737393e-05,2.2906736647953134e-05,9.382805518622539e-06,3.0719870604189857e-05,2.581511356737393e-05,2.2906736647953134e-05,1.3841883575719894e-05
DG(40:1)_C18:1,0,4.88214043887609,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.2474919975072913e-05,3.897509774530979e-05,5.275410497166818e-05,2.7926129189865823e-05,1.2474919975072913e-05,3.897509774530979e-05,5.275410497166818e-05,2.7926129189865823e-05,2.121354382336305e-05
"DG(40:10),DG(39:3)_C16:0",0,4.195544798138255,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,8.94629102660967e-06,3.0109237813974696e-05,2.0774018458750304e-05,2.2627577153400056e-05,8.94629102660967e-06,3.0109237813974696e-05,2.0774018458750304e-05,2.2627577153400056e-05,1.4345097898434179e-05
"DG(40:10),DG(39:3)_C16:1",0,4.3575083845432605,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.006988510683277e-05,3.2972482852874e-05,2.351352679505324e-05,2.5741640649347743e-05,1.006988510683277e-05,3.2972482852874e-05,2.351352679505324e-05,2.5741640649347743e-05,1.5629503508106003e-05
"DG(40:10),DG(39:3)_C18:0",0,4.1970149177732905,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,8.742905659330085e-06,3.2337808504147663e-05,1.975689580669576e-05,2.256183096095881e-05,8.742905659330085e-06,3.2337808504147663e-05,1.975689580669576e-05,2.256183096095881e-05,1.4548590671745473e-05
"DG(40:10),DG(39:3)_C18:1",0,4.456434413457033,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.0384860554544105e-05,3.979145032912241e-05,2.3111038705220726e-05,2.7002815850031816e-05,1.0384860554544105e-05,3.979145032912241e-05,2.3111038705220726e-05,2.7002815850031816e-05,1.7446332808788224e-05
"DG(40:10),DG(39:3)_C18:2",0,4.536603227966093,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1336864361731503e-05,3.7186127589555985e-05,2.5288608339678917e-05,3.0125228382409447e-05,1.1336864361731503e-05,3.7186127589555985e-05,2.5288608339678917e-05,3.0125228382409447e-05,1.8740961813431715e-05
DG(40:2)_C16:0,0,4.271232830094438,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,8.922085800238972e-06,2.960472674196961e-05,2.3267536719064096e-05,2.2807334750645765e-05,8.922085800238972e-06,2.960472674196961e-05,2.3267536719064096e-05,2.2807334750645765e-05,1.808683182795092e-05
DG(40:2)_C16:1,0,4.33429179592169,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.954807753857696e-06,3.3314547167949e-05,2.1642593229527483e-05,2.6067239733870874e-05,9.954807753857696e-06,3.3314547167949e-05,2.1642593229527483e-05,2.6067239733870874e-05,1.563177534614284e-05
DG(40:2)_C18:0,0,4.25238143294497,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.285164078423676e-06,3.426003288652914e-05,1.9528622402796853e-05,2.330721307237188e-05,9.285164078423676e-06,3.426003288652914e-05,1.9528622402796853e-05,2.330721307237188e-05,1.5471610114564794e-05
DG(40:2)_C18:1,0,4.358585468891963,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.048178406599165e-05,3.298278604106398e-05,2.1672121030785568e-05,2.4847286516551042e-05,1.048178406599165e-05,3.298278604106398e-05,2.1672121030785568e-05,2.4847286516551042e-05,1.8183223099270048e-05
DG(40:2)_C18:2,0,4.625961535725762,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1168248311852698e-05,3.91310190252588e-05,2.8806744925458234e-05,3.3797872417093925e-05,1.1168248311852698e-05,3.91310190252588e-05,2.8806744925458234e-05,3.3797872417093925e-05,1.8277666965880702e-05
DG(40:3)_C16:0,0,4.545493367216655,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.3700463283191633e-05,3.6216601164038214e-05,2.2890488031017965e-05,2.7886994876146445e-05,1.3700463283191633e-05,3.6216601164038214e-05,2.2890488031017965e-05,2.7886994876146445e-05,1.9405477286742455e-05
DG(40:3)_C16:1,0,4.384361359749583,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.0261885809240944e-05,3.3538469214828134e-05,2.37186322698022e-05,2.651311238617725e-05,1.0261885809240944e-05,3.3538469214828134e-05,2.37186322698022e-05,2.651311238617725e-05,1.5947075390378275e-05
DG(40:3)_C18:0,0,4.253445374857461,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.127009670111196e-06,3.61025793981516e-05,1.9633559924334935e-05,2.316815500613655e-05,9.127009670111196e-06,3.61025793981516e-05,1.9633559924334935e-05,2.316815500613655e-05,1.4345422641277264e-05
DG(40:3)_C18:1,0,5.050242870888153,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.6973809178215835e-05,6.204728422779027e-05,3.071379343725081e-05,2.8010659830997042e-05,1.6973809178215835e-05,6.204728422779027e-05,3.071379343725081e-05,2.8010659830997042e-05,4.232290731369958e-05
DG(40:3)_C18:2,0,4.561073550945648,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1319941283152838e-05,3.750449484036722e-05,2.675023957075518e-05,3.073155232806297e-05,1.1319941283152838e-05,3.750449484036722e-05,2.675023957075518e-05,3.073155232806297e-05,1.8445134671076527e-05
DG(40:4)_C16:0,0,4.297669775009392,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.0928452557740185e-05,3.3411740399675884e-05,2.0000160254155054e-05,2.2909606179811903e-05,1.0928452557740185e-05,3.3411740399675884e-05,2.0000160254155054e-05,2.2909606179811903e-05,1.5174160248441284e-05
DG(40:4)_C16:1,0,4.405817968254959,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.857986907062783e-06,3.549881481051218e-05,2.4092273900524466e-05,2.5870784611148453e-05,9.857986907062783e-06,3.549881481051218e-05,2.4092273900524466e-05,2.5870784611148453e-05,1.7853318355410813e-05
DG(40:4)_C18:0,0,4.280952132672056,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.453062219113785e-06,3.145791969142198e-05,2.142772104196194e-05,2.6280392531356326e-05,9.453062219113785e-06,3.145791969142198e-05,2.142772104196194e-05,2.6280392531356326e-05,1.3849186049337678e-05
DG(40:4)_C18:1,0,4.386746420900569,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.892961319017336e-06,3.6308298929726437e-05,2.314919793786956e-05,2.6078719254644925e-05,9.892961319017336e-06,3.6308298929726437e-05,2.314919793786956e-05,2.6078719254644925e-05,1.6093934243723954e-05
DG(40:4)_C18:2,0,4.488082712823072,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1210094584678624e-05,3.626468238139651e-05,2.5532554345901463e-05,2.7684799993036996e-05,1.1210094584678624e-05,3.626468238139651e-05,2.5532554345901463e-05,2.7684799993036996e-05,1.7290549005668206e-05
DG(40:5)_C16:0,0,5.672737981102976,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,2.636020434059495e-05,8.884680603867841e-05,4.656596349045111e-05,7.554318076348898e-05,2.636020434059495e-05,8.884680603867841e-05,4.656596349045111e-05,7.554318076348898e-05,3.126598471603523e-05
DG(40:5)_C16:1,0,4.378022538718901,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.838807260201797e-06,3.479373635782533e-05,2.164713587153877e-05,2.8494623285654055e-05,9.838807260201797e-06,3.479373635782533e-05,2.164713587153877e-05,2.8494623285654055e-05,1.5943992283311687e-05
DG(40:5)_C18:0,0,4.244507164570984,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.826396907372671e-06,3.0588333804863646e-05,2.1879043519015958e-05,2.2738979779782674e-05,9.826396907372671e-06,3.0588333804863646e-05,2.1879043519015958e-05,2.2738979779782674e-05,1.3841721420958655e-05
DG(40:5)_C18:1,0,4.508727312254305,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.3352359391885416e-05,3.627395549313841e-05,2.2350127431096167e-05,2.8811873930892523e-05,1.3352359391885416e-05,3.627395549313841e-05,2.2350127431096167e-05,2.8811873930892523e-05,1.591315997458693e-05
DG(40:5)_C18:2,0,4.4874675308255325,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.0903734497171943e-05,3.7105762957494496e-05,2.4554726424537008e-05,2.7842903510209753e-05,1.0903734497171943e-05,3.7105762957494496e-05,2.4554726424537008e-05,2.7842903510209753e-05,1.8604650850289e-05
"DG(40:6),DG(dO-40:0)_C16:0",0,5.022384127741437,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,2.1012491536297987e-05,6.155754127502615e-05,3.543825892445567e-05,2.4066944236417767e-05,2.1012491536297987e-05,6.155754127502615e-05,3.543825892445567e-05,2.4066944236417767e-05,2.359638792132454e-05
"DG(40:6),DG(dO-40:0)_C16:1",0,4.763412223613753,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.2706920962384715e-05,5.751458508596062e-05,2.747912494793089e-05,3.228806244475772e-05,1.2706920962384715e-05,5.751458508596062e-05,2.747912494793089e-05,3.228806244475772e-05,1.7178092651427028e-05
"DG(40:6),DG(dO-40:0)_C18:0",0,4.566913971240742,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.4729595436552782e-05,3.6760950811141694e-05,2.7531820851631263e-05,2.4860853259111003e-05,1.4729595436552782e-05,3.6760950811141694e-05,2.7531820851631263e-05,2.4860853259111003e-05,1.5210509935593954e-05
"DG(40:6),DG(dO-40:0)_C18:1",0,4.5113187983675145,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1645891147940176e-05,3.604625560403906e-05,2.5512111958635202e-05,3.018106032112975e-05,1.1645891147940176e-05,3.604625560403906e-05,2.5512111958635202e-05,3.018106032112975e-05,1.5593640718557662e-05
"DG(40:6),DG(dO-40:0)_C18:2",0,4.530029705934438,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1250094791331752e-05,3.62643389352396e-05,2.537423927525358e-05,3.100888565283971e-05,1.1250094791331752e-05,3.62643389352396e-05,2.537423927525358e-05,3.100888565283971e-05,1.791611858236402e-05
"DG(40:7),DG(39:0)_C16:0",0,4.766756406029212,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.9331356773520668e-05,4.0246163018490356e-05,2.8314083171393597e-05,2.699681523668366e-05,1.9331356773520668e-05,4.0246163018490356e-05,2.8314083171393597e-05,2.699681523668366e-05,1.8394504965240206e-05
"DG(40:7),DG(39:0)_C16:1",0,5.604869628617486,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,2.2105521285226064e-05,9.056846362992902e-05,6.534843899630637e-05,5.514966356849804e-05,2.2105521285226064e-05,9.056846362992902e-05,6.534843899630637e-05,5.514966356849804e-05,2.513686344580392e-05
"DG(40:7),DG(39:0)_C18:0",0,4.649669801478093,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.2677792645093324e-05,4.271067650204523e-05,2.634775174086117e-05,2.7662362806697476e-05,1.2677792645093324e-05,4.271067650204523e-05,2.634775174086117e-05,2.7662362806697476e-05,2.4187230967956628e-05
"DG(40:7),DG(39:0)_C18:1",0,4.541267248595767,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.145563406224103e-05,3.816080537989895e-05,2.4307146391351592e-05,3.2902996130515996e-05,1.145563406224103e-05,3.816080537989895e-05,2.4307146391351592e-05,3.2902996130515996e-05,1.5897094767858986e-05
"DG(40:7),DG(39:0)_C18:2",0,4.784308296307458,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.4810621283502643e-05,4.0784331093309265e-05,3.669410312201972e-05,3.086043538714044e-05,1.4810621283502643e-05,4.0784331093309265e-05,3.669410312201972e-05,3.086043538714044e-05,1.7753843667510383e-05
"DG(40:8),DG(39:1)_C18:2",0,4.568303895460663,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1754404399250272e-05,3.98731887458115e-05,2.6527417553885235e-05,2.9674659680133213e-05,1.1754404399250272e-05,3.98731887458115e-05,2.6527417553885235e-05,2.9674659680133213e-05,1.729363236034657e-05
