lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4M-P,G4M-Q,G4M-R,G4M-S,G4F-J,G4F-L,G4F-M,G4F-N,Blank1
"PC(32:0),PC(O-33:0)",-1.61737694148792,6.285625115567639,33.78095297612492,6.167980625969602e-09,3.2103344322586944e-07,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,1.6315960356760762e-05,5.3995029245506963e-05,6.543815854796815e-05,3.0588580770741183e-05,0.00015687665234396175,0.00017564182279699515,0.00011062498488138646,0.0001506783508610461,2.0405252913287933e-05
FA(23:1),1.6116291945553158,11.9908164987125,33.62492236964408,6.6830942225822355e-09,3.423229374011567e-07,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.009309163090632485,0.0009919213096490586,0.0024330748502720137,0.0028008627580414715,0.0023230681344786988,0.002509191926947172,0.0020828935805206287,0.0033067589554831387,0.0011623188698610318
Cer(44:1),1.613662471553748,4.626310210632057,33.472418423831336,7.228178979362099e-09,3.644583369750234e-07,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,Cer,1.9809409837840934e-05,6.444517020499736e-05,4.205750646866856e-05,3.228284444005506e-05,1.3224057426766026e-05,1.4910380369273455e-05,1.4692109082546887e-05,1.781865893203464e-05,8.717730258104178e-06
"PC(34:4),PC(O-35:4)",-1.5991493253894378,8.555510757110271,33.116933304987015,8.6779669667156e-09,4.242999909332006e-07,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,9.054435074466521e-05,0.0002396048969984792,0.000295935961822798,0.000200180089322804,0.0010201245295738464,0.0008549695998549655,0.00035751377565102936,0.0007352754841197001,8.647789712294424e-06
SM(38:3),1.6040563765522045,4.962185102305247,33.14394284537866,8.558255994024669e-09,4.242999909332006e-07,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SM,2.6832321800505734e-05,7.161076394170753e-05,4.694530876712863e-05,5.292341730209708e-05,2.268560945746454e-05,2.2429443173540263e-05,1.2988256023115026e-05,1.9461994907538294e-05,8.708850380636995e-06
FA(25:0),1.5851785974129844,10.304460030059456,32.57653661275538,1.1458980480256017e-08,5.519123882057636e-07,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0023603082357635053,0.0005728242039027101,0.0010391997412917762,0.001167889778434063,0.0007183767583713738,0.000803065218087193,0.0006024323885111325,0.0009165663431499877,0.0007644661765255959
CAR(9:0),1.5849778815915343,5.403633266386912,32.441562987626554,1.22831073743035e-08,5.829056984834912e-07,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,CAR,2.4334247629749464e-05,9.048260438340242e-05,7.37677533310379e-05,9.235119483621172e-05,2.2681461839309202e-05,3.0012385284825108e-05,2.1346974684602067e-05,3.271934353951899e-05,1.420018657360286e-05
"PC(33:4),PC(O-34:4),PC(O-34:4),PC(P-34:3)",-1.5616320265124486,5.617393567315905,31.555139267192438,1.9385663985357035e-08,9.066309808803936e-07,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,9.842909933782165e-06,4.3388623297888026e-05,2.9329615736282623e-05,3.214639515224158e-05,0.00012086493054747573,0.00010108911716725238,6.572284749939879e-05,8.501443740750537e-05,8.050131430115071e-06
FA(17:0) | FA(18:7),1.5326596945631854,13.224068111432272,30.54780563159147,3.257400947197932e-08,1.5016618366582469e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.008467587910054076,0.016754916316302177,0.013584415918540127,0.017561689924515143,0.004983183539782451,0.007595144344261365,0.0034113469328797643,0.008688259527157334,0.0045101908697267705
DG(29:1)_C18:1,-1.5318862931844874,5.474459848610909,30.385902961564742,3.540920921602906e-08,1.6093734949313491e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,9.553267712924633e-06,3.227289894914661e-05,2.120694309485859e-05,2.4311926419706677e-05,6.762958548039733e-05,7.137499342302475e-05,5.850272087490801e-05,9.646882964926071e-05,4.719245193549574e-05
FA(14:6),1.5269205079803208,11.616722278846744,30.327898346925394,3.648404706004303e-08,1.6351947203160953e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0020414879033800394,0.005474684680421954,0.004426137204041538,0.006486382640988953,0.0017706647964423111,0.002603405832597276,0.0015420824410073614,0.001479906556774162,0.002474011084206304
FA(38:5),-1.5243315891260092,9.654782350153766,30.22491580467249,3.8473504015898774e-08,1.6866517887343228e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.000625896771072309,0.00016679768992824187,0.00015170030427022612,0.00014937853310558838,0.0008026642830485861,0.0018857418498342165,0.0008128791790299495,0.002877206025047857,0.00021541112022038306
LPC(20:3),-1.5287881555168492,4.62216435945429,30.188626750055207,3.920015003256096e-08,1.6866517887343228e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,7.060334999924885e-06,1.8097825670750676e-05,1.2559354576412629e-05,1.4617002416740537e-05,3.494774255107971e-05,5.9441077029293916e-05,4.085132720120818e-05,4.511196678263858e-05,9.897468513339266e-06
"PC(34:0),PC(O-35:0)",-1.5253941191708311,6.216135970007263,30.20346205515437,3.890144340702409e-08,1.6866517887343228e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,2.1908905211978343e-05,5.111426864912282e-05,4.958871351677453e-05,3.793908619790539e-05,0.00015005722463628236,0.00013855054464713559,0.00010768003047167183,0.00016810608017849425,1.633929392785847e-05
Cer(46:0),1.526432225633083,4.538165016732658,30.08932008029089,4.1259722392074085e-08,1.7519095284108298e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,Cer,1.4957493926347836e-05,0.00011040958137958864,1.959858025949395e-05,2.1684956912522214e-05,1.4227977424797498e-05,1.4811494419942576e-05,1.2687614369466634e-05,1.7931272272709588e-05,8.720164374708145e-06
SM(40:3),1.5177485367581496,5.106613705102716,29.835742717962606,4.7024220597534365e-08,1.9707423359512125e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SM,2.1412085053910845e-05,9.964984967334539e-05,4.754276479438969e-05,6.484125400612314e-05,2.4069253412341752e-05,2.5226715621980943e-05,1.8805851258698626e-05,2.089782677173991e-05,9.797436429140809e-06
"DG(37:7),DG(36:0)_C16:1",-1.5087934558240366,7.466589787887834,29.614709954726894,5.2703455879908045e-08,2.1804365656982464e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,3.124288987356308e-05,0.0002835179513109781,5.798758537759363e-05,8.144205702797804e-05,6.740057834475276e-05,0.00030734786470329185,0.0007066888810461664,0.00014593668310282056,6.722771912498082e-05
"PC(32:1),PC(O-33:1),PC(P-33:0)",-1.502595020959627,6.943610282703376,29.37008859950024,5.979345548546442e-08,2.442449124703717e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,3.056955408534609e-05,7.457900491814619e-05,8.658581798759446e-05,8.014853018818508e-05,0.0002637015964127861,0.00028122677136970377,0.00012052904579584696,0.00025872673270526823,3.501177570258457e-05
PC(34:5),-1.495053123231127,5.449621548622655,29.0168831404427,7.175024118020085e-08,2.894225353606352e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,1.0307834716521985e-05,2.6060099987118938e-05,3.623301406211836e-05,2.5267852201848596e-05,0.00010023012605783268,9.693430819055517e-05,3.731808835408448e-05,9.702996438148886e-05,1.000197352730593e-05
"PC(14:0),LPC(15:0),LPC(O-16:0)",-1.46712051281817,4.817081519278834,27.923352609285843,1.2621722791368094e-07,5.028432030585781e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,6.754385062400495e-06,2.514552337456914e-05,1.5862619017949487e-05,1.765175347530809e-05,3.4083473429200545e-05,7.003549133337658e-05,4.484950952716712e-05,5.822209830989117e-05,1.0429892328155561e-05
SM(34:1),1.4519368093265146,4.940453198966842,27.38449549587827,1.6676293107412625e-07,6.562731446051284e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SM,1.5885497288716314e-05,9.32994837980865e-05,5.325199036330726e-05,4.3203200070145854e-05,1.775488100351036e-05,2.611895602832629e-05,1.653003215088892e-05,2.0836376751920705e-05,1.2293943732376208e-05
"PC(36:3),PC(P-37:2)",-1.4470321452051622,7.696732697919876,27.33606736380534,1.709920442503013e-07,6.648088274647256e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,6.839267571191843e-05,0.00013258299010026494,0.00015781735421627435,0.0001085536673231159,0.000481390856313637,0.0004435585528190058,0.00021623356045279385,0.00045466506630451075,1.2831397997064616e-05
FA(28:1),-1.4318605595981808,13.167852245447609,26.80768050842744,2.2474234038207613e-07,8.633851576344758e-06,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.00961509813786972,0.0005115183968041667,0.0001383073592667704,0.00018056326157077257,0.02895395030474321,0.004813282786969733,0.008135140210703707,0.029481600587037755,0.0007770775305735613
FA(8:1),1.4205305802322012,7.953734761152967,26.381939245804347,2.801477981657275e-07,1.0635728760950616e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0001651424855706306,0.00038843731941949237,0.0004097097069571512,0.0004258818821807103,0.00013743156485211086,0.00013747482888708078,0.0001414261131346656,0.00021073830059436784,0.00020243805572699435
PC(40:6),-1.4240257832060836,4.596920480258401,26.34219310040615,2.859724925623352e-07,1.0730618994170417e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,7.1838226576760925e-06,1.9082806976811906e-05,1.4130239347983938e-05,1.4224091922485164e-05,2.859975566236853e-05,4.489684134633661e-05,5.915584939228761e-05,3.8891523779152996e-05,9.151166406430252e-06
FA(17:0) | FA(18:7)_2,1.4169721846228995,13.152622050820154,26.27352728616825,2.963227622302249e-07,1.0991190272608455e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.010463907541723012,0.013609208984398482,0.01058144326424599,0.013132877255484256,0.004921922198942606,0.007201952918694504,0.0032296340614164838,0.009483870039985262,0.004811662719417767
FA(10:0) | FA(10:0),1.4155121557524657,11.22693712833764,26.219836259692784,3.046767556803645e-07,1.1172635120233368e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.001765068165181775,0.0030042864511497665,0.0035438576804987824,0.004099407016263823,0.0015023767008140343,0.001553410388158285,0.000968583202532843,0.001810577206628969,0.0024949921193347592
FA(28:3),-1.4044768997385677,9.621500016647142,25.822734218774716,3.742542226329986e-07,1.3569869398165015e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0005458317502037218,0.00015255839221850595,9.872678628855063e-05,9.812040443773568e-05,0.0013843213847886508,0.0009816059939000907,0.0011284155569540873,0.0011062636168685557,0.0011339292111848507
"PC(34:3),PC(P-35:2)",-1.4024658891506374,6.801479746548842,25.72100424235992,3.945098833470872e-07,1.4145371039567224e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,3.116904366625362e-05,7.500452409462688e-05,9.036857054302477e-05,6.814388821899086e-05,0.0002598885553140639,0.00025640562157622687,0.00011491636897876593,0.00020759831565364786,1.1747726548868812e-05
PC(38:5),-1.386714212248088,4.914459967931341,25.06322437852588,5.548094221701142e-07,1.9674395663109435e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,6.992334809028086e-06,2.6055291675416703e-05,2.417586046307094e-05,1.4834068655550343e-05,3.7671412201468676e-05,5.049885729499805e-05,5.898035010796562e-05,7.029586530617099e-05,1.1682491926748393e-05
"PE(34:3),PE(P-35:2)",-1.3670700176625312,5.1882314529706015,24.406046655984024,7.802341803267013e-07,2.736756195558984e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,1.1057683802002915e-05,2.6971584994705736e-05,2.4985606860909437e-05,2.0354122476169392e-05,5.432007772093178e-05,3.683417120506289e-05,6.294822576177234e-05,0.00011205098653206848,1.4659262302214444e-05
"[TG(51:7),TG(50:0)]_FA22:5",-1.3663438115333773,4.855285735723856,24.35146010531082,8.026588260268759e-07,2.7851398189126116e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.048129839462651e-06,2.892574908361087e-05,1.6095435150505853e-05,1.8876664093179973e-05,2.028885117328621e-05,4.093713182111423e-05,0.00010300616628016353,3.1502797123415293e-05,1.2252076821552987e-05
"PC(30:1),PC(O-31:1),PC(P-31:0)",-1.3634653108870751,5.048510838035786,24.270881051191765,8.369480470500494e-07,2.8732248381175635e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,9.200753623583135e-06,2.711479876684952e-05,2.4416626598224046e-05,1.6924895357720717e-05,3.462864638138922e-05,6.540629749319518e-05,5.9986122382991204e-05,7.900570716782241e-05,1.2946613055995488e-05
"PC(36:4),PC(O-37:4)",-1.3587745755495455,7.022419917270682,24.20233559343683,8.67270429086685e-07,2.945980710171297e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,3.850209714332815e-05,9.707867975820844e-05,0.000103820348468343,7.524628033161467e-05,0.000292756924664889,0.00023940073073212075,0.0001350710316732329,0.00031212158112667234,1.5958110085331163e-05
SM(38:2),1.3566561483166766,4.481991627619326,23.97925516624379,9.7379288559748e-07,3.273364210232362e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SM,1.2299837928466598e-05,5.338522110921095e-05,3.4456830210436093e-05,4.213491684961464e-05,1.39974103536446e-05,1.5677221699235378e-05,1.3408844588065444e-05,1.9117421024230894e-05,9.369621283594384e-06
LPC(22:6),-1.3518769076358688,4.625188766774831,23.83429915474137,1.0499479137891744e-06,3.492971049275944e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,6.4888455597620216e-06,2.0742300617146945e-05,1.7362409351705335e-05,1.4964255929671362e-05,3.228291163325554e-05,4.2931952971045385e-05,4.6930829287911344e-05,5.536750897549228e-05,8.620852212986615e-06
"DG(37:7),DG(36:0)_C18:0",-1.3392529951398864,6.273809768395276,23.51229439961992,1.2411809816366116e-06,4.087031660960557e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,1.7627555306527916e-05,9.118081338890605e-05,4.003893359359076e-05,4.7196225483223456e-05,7.050609031432609e-05,0.00011223889608258307,0.00025316987672566643,7.967559590113986e-05,3.757409590304901e-05
FA(11:6),1.3296382846932209,10.965109882426702,23.235705652372417,1.4331167744106568e-06,4.671381647498172e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0015124445096733133,0.0030174192138161617,0.002504025363602439,0.0031614768527087984,0.0014373343260730845,0.0013511370203928034,0.000953687876222063,0.0012161784935830183,0.002151751884288702
FA(19:6),1.318317419669763,13.002727014587943,22.85607484276443,1.7459661615138691e-06,5.634232803205256e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.007179561101938222,0.010534633559409784,0.01044398464626868,0.011664117605159981,0.0048233197816572905,0.006140754221673274,0.003904872720379777,0.005871586936601692,0.008804452533749597
FA(18:6),1.2971483695652093,11.961295920207988,22.15028579970749,2.5211843359545944e-06,8.05530876448067e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.003934689135953521,0.005569315552538672,0.004866364485998779,0.005679692244386726,0.0023005709239020803,0.0032660031935531396,0.002049094127171794,0.0031750407849781945,0.0030883187021979006
FA(13:0) | FA(14:7)_2,1.29241658739958,12.113686592872012,21.994116765315997,2.7348750052269508e-06,8.652393766536637e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0032483971846982355,0.007043294227554153,0.0065909863064964845,0.007629408228470151,0.002665468989369378,0.0031647855642801944,0.0024019060916138577,0.00406169091031365,0.0029940429604850454
"PE(36:4),PE(O-37:4)",-1.2940611433819131,4.885071911127872,21.925841896534955,2.8339192381641903e-06,8.87869648694742e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,8.005569473955168e-06,2.469871040534944e-05,1.7547299755411705e-05,2.286864539774354e-05,4.4789429753626255e-05,3.814614590605156e-05,4.0277842787986407e-05,9.118629459843965e-05,1.1640949758768258e-05
"LPC(10:0),PC(O-10:0)",-1.2910081799783664,4.831904614272151,21.818378753919305,2.9971542047140435e-06,9.299823671742515e-05,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,9.127522621684489e-06,1.972091513205065e-05,1.7200006098201172e-05,1.96136971681631e-05,2.9782388691618927e-05,7.372179446337647e-05,3.512211912067477e-05,6.0688975138164124e-05,1.4963040661038254e-05
