lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N2M-P_x,N2M-Q_x,N2M-R_x,N2M-S_x,N2M-P_y,N2M-Q_y,N2M-R_y,N2M-S_y,Blank1
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C18:1",0,6.429818651338668,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,0.00014574289073453932,0.00013003676595750783,4.14545714506166e-05,7.391313349721325e-05,0.00014574289073453932,0.00013003676595750783,4.14545714506166e-05,7.391313349721325e-05,2.097646043900644e-05
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C18:2",0,4.997430428204963,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.351459264679397e-05,2.794576175279459e-05,3.41038975301073e-05,3.23210672157774e-05,4.351459264679397e-05,2.794576175279459e-05,3.41038975301073e-05,3.23210672157774e-05,1.8953217257950216e-05
DG(35:5)_C16:0,0,4.58146841337148,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.2529728457897044e-05,1.9711641274977928e-05,2.5999223307963385e-05,2.489103423071837e-05,3.2529728457897044e-05,1.9711641274977928e-05,2.5999223307963385e-05,2.489103423071837e-05,1.4752245661720952e-05
DG(35:5)_C16:1,0,4.644800213969647,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.554384737374927e-05,2.0387760486223396e-05,2.7098806662861647e-05,2.4123599833932954e-05,3.554384737374927e-05,2.0387760486223396e-05,2.7098806662861647e-05,2.4123599833932954e-05,1.686327925718414e-05
DG(35:5)_C18:0,0,4.524622758169134,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.3261901598856736e-05,1.961646147594585e-05,2.4154734315784302e-05,2.2823260429053077e-05,3.3261901598856736e-05,1.961646147594585e-05,2.4154734315784302e-05,2.2823260429053077e-05,1.3845129208965384e-05
DG(35:5)_C18:1,0,4.87379396825364,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.84850131370884e-05,2.3049792400618245e-05,3.0104886379149686e-05,3.096434781319471e-05,3.84850131370884e-05,2.3049792400618245e-05,3.0104886379149686e-05,3.096434781319471e-05,2.2366831198331408e-05
DG(35:5)_C18:2,0,4.940521681204292,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.89399309074852e-05,2.6892782276555615e-05,3.1772725516579363e-05,2.7866291208660434e-05,4.89399309074852e-05,2.6892782276555615e-05,3.1772725516579363e-05,2.7866291208660434e-05,1.7291522708022442e-05
DG(35:6)_C16:0,0,4.57465019664738,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.418571726322132e-05,2.0814997590678055e-05,2.376257694296214e-05,2.356314869211442e-05,3.418571726322132e-05,2.0814997590678055e-05,2.376257694296214e-05,2.356314869211442e-05,1.5346171629710794e-05
DG(35:6)_C16:1,0,4.673312558169886,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.5558966875351064e-05,1.9985175703685443e-05,2.6413151642663473e-05,2.7029604863869523e-05,3.5558966875351064e-05,1.9985175703685443e-05,2.6413151642663473e-05,2.7029604863869523e-05,1.7412255176332703e-05
DG(35:6)_C18:0,0,4.535995618760121,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.215551495343603e-05,1.93579327159635e-05,2.3890723918575977e-05,2.4676842681617867e-05,3.215551495343603e-05,1.93579327159635e-05,2.3890723918575977e-05,2.4676842681617867e-05,1.4186393143008812e-05
DG(35:6)_C18:1,0,4.800042833190449,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.3555415921148724e-05,2.1261956585376173e-05,3.057586023409905e-05,2.697373995826859e-05,4.3555415921148724e-05,2.1261956585376173e-05,3.057586023409905e-05,2.697373995826859e-05,1.6936952240989292e-05
DG(35:6)_C18:2,0,4.840741015712116,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.000643641713188e-05,2.3753779580248684e-05,3.23528314540655e-05,2.802075638000645e-05,4.000643641713188e-05,2.3753779580248684e-05,3.23528314540655e-05,2.802075638000645e-05,1.72934700198765e-05
DG(36:3)_C16:0,0,4.542823758657753,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.330272472901849e-05,2.0344672516295477e-05,2.3399356058594705e-05,2.342644693101577e-05,3.330272472901849e-05,2.0344672516295477e-05,2.3399356058594705e-05,2.342644693101577e-05,1.4488224499493288e-05
DG(36:3)_C16:1,0,4.633371196158069,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.5424401422166746e-05,1.9988391391041307e-05,2.6948613134258883e-05,2.431771123680344e-05,3.5424401422166746e-05,1.9988391391041307e-05,2.6948613134258883e-05,2.431771123680344e-05,1.638862521944894e-05
DG(36:3)_C18:0,0,4.658607306788496,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.657539136153566e-05,1.9319775055046034e-05,3.161040603165638e-05,2.296459615314861e-05,3.657539136153566e-05,1.9319775055046034e-05,3.161040603165638e-05,2.296459615314861e-05,1.5068194820224898e-05
DG(36:3)_C18:1,0,5.152762157845601,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.2767299715846473e-05,2.7921538260063832e-05,4.454635779475217e-05,4.0167383397649664e-05,4.2767299715846473e-05,2.7921538260063832e-05,4.454635779475217e-05,4.0167383397649664e-05,1.782199924193615e-05
DG(36:3)_C18:2,0,5.1466370269851645,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,5.5984970794754594e-05,2.7136519537080172e-05,3.5626779107225005e-05,3.8079786455670565e-05,5.5984970794754594e-05,2.7136519537080172e-05,3.5626779107225005e-05,3.8079786455670565e-05,1.9966137015112402e-05
"DG(36:4),DG(O-37:4)_C16:0",0,4.514107817658862,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.312128840270892e-05,1.8246859192195416e-05,2.3870605977727734e-05,2.321534455963811e-05,3.312128840270892e-05,1.8246859192195416e-05,2.3870605977727734e-05,2.321534455963811e-05,1.4940322187815451e-05
"DG(36:4),DG(O-37:4)_C16:1",0,4.654110171052922,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.542364541824807e-05,2.005913299653643e-05,2.8211342799976744e-05,2.5371935805365468e-05,3.542364541824807e-05,2.005913299653643e-05,2.8211342799976744e-05,2.5371935805365468e-05,1.5477938669168043e-05
"DG(36:4),DG(O-37:4)_C18:0",0,4.616994797169253,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.5838304050911494e-05,2.170805800347758e-05,2.604441925145788e-05,2.2094699625639325e-05,3.5838304050911494e-05,2.170805800347758e-05,2.604441925145788e-05,2.2094699625639325e-05,1.5729464938853396e-05
"DG(36:4),DG(O-37:4)_C18:1",0,6.001653387774579,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,0.00011508536373272889,4.76372523492307e-05,5.6635161037605345e-05,6.270668513928856e-05,0.00011508536373272889,4.76372523492307e-05,5.6635161037605345e-05,6.270668513928856e-05,4.3570314586222304e-05
"DG(36:4),DG(O-37:4)_C18:2",0,5.121524709903337,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.657633843969015e-05,2.8810954197209135e-05,4.44000220686307e-05,3.1264267775943906e-05,4.657633843969015e-05,2.8810954197209135e-05,4.44000220686307e-05,3.1264267775943906e-05,2.0336772812679383e-05
DG(36:5)_C16:0,0,5.281284237136552,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.6927302966684835e-05,2.789988700647198e-05,3.253141044659188e-05,5.578896231681736e-05,3.6927302966684835e-05,2.789988700647198e-05,3.253141044659188e-05,5.578896231681736e-05,3.609187767228448e-05
DG(36:5)_C16:1,0,4.699150476852971,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.738732082511865e-05,2.2744959778914095e-05,2.5869973967905563e-05,2.6501591364822856e-05,3.738732082511865e-05,2.2744959778914095e-05,2.5869973967905563e-05,2.6501591364822856e-05,1.5563944359802796e-05
DG(36:5)_C18:0,0,4.759454731142239,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.777400774536953e-05,2.1362066570755893e-05,3.0916759132057454e-05,2.7319226961936994e-05,3.777400774536953e-05,2.1362066570755893e-05,3.0916759132057454e-05,2.7319226961936994e-05,1.657150917186156e-05
DG(36:5)_C18:1,0,4.768243578684645,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.788891796182591e-05,2.476924451668632e-05,2.8974437082637947e-05,2.6054157175222983e-05,3.788891796182591e-05,2.476924451668632e-05,2.8974437082637947e-05,2.6054157175222983e-05,1.6146349044750145e-05
DG(36:5)_C18:2,0,4.912368668286708,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.513429412917913e-05,2.5526609726765587e-05,3.291998508240747e-05,2.8119356596648372e-05,4.513429412917913e-05,2.5526609726765587e-05,3.291998508240747e-05,2.8119356596648372e-05,1.7617857447210762e-05
DG(36:6)_C16:0,0,7.533655818183917,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,0.00013859276716773,9.814961814729866e-05,0.00020412871169911217,0.00030718027342681986,0.00013859276716773,9.814961814729866e-05,0.00020412871169911217,0.00030718027342681986,0.00014683424738979665
DG(36:6)_C16:1,0,4.693263418043431,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.8140661354836656e-05,2.1034725445964008e-05,2.869196250150188e-05,2.5002764189229707e-05,3.8140661354836656e-05,2.1034725445964008e-05,2.869196250150188e-05,2.5002764189229707e-05,1.5462198143380245e-05
DG(36:6)_C18:0,0,4.598045963591483,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.37491351657844e-05,2.1127976126973315e-05,2.3341758935614395e-05,2.6700079135536132e-05,3.37491351657844e-05,2.1127976126973315e-05,2.3341758935614395e-05,2.6700079135536132e-05,1.3971865829501995e-05
DG(36:6)_C18:1,0,4.929310991884464,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.622896285805314e-05,2.8402153067866494e-05,2.9860442162367682e-05,2.846716097464046e-05,4.622896285805314e-05,2.8402153067866494e-05,2.9860442162367682e-05,2.846716097464046e-05,1.7508159550047496e-05
DG(36:6)_C18:2,0,4.877930822019825,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.378485806371612e-05,2.3095881684196645e-05,3.266121086374444e-05,2.8914080072138476e-05,4.378485806371612e-05,2.3095881684196645e-05,3.266121086374444e-05,2.8914080072138476e-05,1.7756764836476034e-05
"DG(36:7),DG(35:0)_C16:0",0,9.69914941057453,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,0.0005839879841799993,0.00034440043285558327,0.0008741498251042263,0.0014252146926154402,0.0005839879841799993,0.00034440043285558327,0.0008741498251042263,0.0014252146926154402,0.0008270854406532996
"DG(36:7),DG(35:0)_C16:1",0,5.59668209352806,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,8.129238048385346e-05,3.2356185579281786e-05,5.861358515462002e-05,5.1230695173248524e-05,8.129238048385346e-05,3.2356185579281786e-05,5.861358515462002e-05,5.1230695173248524e-05,1.9521828357546163e-05
"DG(36:7),DG(35:0)_C18:0",0,6.523218142688807,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,0.00015077587146881748,0.00010357250804982925,8.66981587242834e-05,6.401963993048333e-05,0.00015077587146881748,0.00010357250804982925,8.66981587242834e-05,6.401963993048333e-05,4.824739982969823e-05
"DG(36:7),DG(35:0)_C18:1",0,5.562103752709144,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,5.1025320638176864e-05,2.8649320389452293e-05,7.722217388354321e-05,4.5396287445512214e-05,5.1025320638176864e-05,2.8649320389452293e-05,7.722217388354321e-05,4.5396287445512214e-05,3.01558624804271e-05
"DG(36:7),DG(35:0)_C18:2",0,5.541470415205308,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,5.5147715560378006e-05,2.873806877288504e-05,5.938274149557782e-05,4.193935650028603e-05,5.5147715560378006e-05,2.873806877288504e-05,5.938274149557782e-05,4.193935650028603e-05,4.822176099224804e-05
"DG(36:8),DG(35:1)_C16:0",0,4.823353980069023,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.511898276028003e-05,2.218545732836239e-05,2.5900564108153526e-05,3.852670579868435e-05,3.511898276028003e-05,2.218545732836239e-05,2.5900564108153526e-05,3.852670579868435e-05,1.6290611255312955e-05
"DG(36:8),DG(35:1)_C16:1",0,6.977450465560271,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,0.00020835370647200174,0.000114333179081487,0.00012354605376510206,0.00014374478368398233,0.00020835370647200174,0.000114333179081487,0.00012354605376510206,0.00014374478368398233,2.971820696554984e-05
"DG(36:8),DG(35:1)_C18:0",0,4.528782886995069,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.346072587110318e-05,1.8666807713330065e-05,2.6193234982196547e-05,2.2139494617643602e-05,3.346072587110318e-05,1.8666807713330065e-05,2.6193234982196547e-05,2.2139494617643602e-05,1.3938437311314979e-05
"DG(36:8),DG(35:1)_C18:1",0,4.942210045933393,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,5.2293866014656046e-05,2.3212712695932978e-05,2.6281422245424824e-05,3.234629631889987e-05,5.2293866014656046e-05,2.3212712695932978e-05,2.6281422245424824e-05,3.234629631889987e-05,2.101508180943859e-05
"DG(36:8),DG(35:1)_C18:2",0,4.8888897978861925,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.192135072479095e-05,2.4608253584719994e-05,3.392559407612828e-05,2.8039549532529145e-05,4.192135072479095e-05,2.4608253584719994e-05,3.392559407612828e-05,2.8039549532529145e-05,1.79490603267526e-05
DG(37:3)_C16:0,0,4.584634403012782,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.532876908934748e-05,1.949834426286486e-05,2.6121032003406082e-05,2.2385351416878968e-05,3.532876908934748e-05,1.949834426286486e-05,2.6121032003406082e-05,2.2385351416878968e-05,1.598683289648914e-05
DG(37:3)_C16:1,0,4.657032736200436,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.637165234285272e-05,2.043020541681037e-05,2.6582360905361373e-05,2.4653672768427132e-05,3.637165234285272e-05,2.043020541681037e-05,2.6582360905361373e-05,2.4653672768427132e-05,1.7228073150140423e-05
DG(37:3)_C18:0,0,4.697536859683916,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.453876273005551e-05,2.1139766231005418e-05,3.045157169173007e-05,2.5474397788779882e-05,3.453876273005551e-05,2.1139766231005418e-05,3.045157169173007e-05,2.5474397788779882e-05,1.6164686027611983e-05
DG(37:3)_C18:1,0,4.790895148083926,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.030353954058853e-05,2.1765079978041783e-05,2.9393325899645085e-05,2.967173169634402e-05,4.030353954058853e-05,2.1765079978041783e-05,2.9393325899645085e-05,2.967173169634402e-05,1.597076762785826e-05
DG(37:3)_C18:2,0,5.039663716899016,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.4322742451265995e-05,2.620465821958424e-05,3.9832754924887144e-05,3.2190543810124436e-05,4.4322742451265995e-05,2.620465821958424e-05,3.9832754924887144e-05,3.2190543810124436e-05,1.9628929704780967e-05
DG(37:4)_C16:0,0,5.468148271560395,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,5.591768788792119e-05,3.94522221415421e-05,3.7397962335660596e-05,5.3707028638182076e-05,5.591768788792119e-05,3.94522221415421e-05,3.7397962335660596e-05,5.3707028638182076e-05,2.9409236063995614e-05
DG(37:4)_C16:1,0,4.662431651336041,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.7928607158206124e-05,2.0729678695880093e-05,2.5856194780301135e-05,2.5412354527733254e-05,3.7928607158206124e-05,2.0729678695880093e-05,2.5856194780301135e-05,2.5412354527733254e-05,1.586155653544491e-05
DG(37:4)_C18:0,0,4.922178343937857,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.379260416546856e-05,2.1337628622544554e-05,4.630734478284444e-05,3.1476914834389295e-05,3.379260416546856e-05,2.1337628622544554e-05,4.630734478284444e-05,3.1476914834389295e-05,1.4797358143886718e-05
DG(37:4)_C18:1,0,5.988755421807422,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,9.852774282608417e-05,5.30616404553303e-05,5.62846173969074e-05,5.413592727041334e-05,9.852774282608417e-05,5.30616404553303e-05,5.62846173969074e-05,5.413592727041334e-05,5.7719059906395844e-05
DG(37:4)_C18:2,0,4.958847524739023,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.887642780395574e-05,2.3917557288609714e-05,3.389583107715871e-05,3.0229351108284345e-05,4.887642780395574e-05,2.3917557288609714e-05,3.389583107715871e-05,3.0229351108284345e-05,1.856473128227131e-05
DG(37:5)_C16:0,0,4.687888697644346,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.304568930857691e-05,2.2883870914315838e-05,2.39127704715649e-05,2.6795589928939435e-05,3.304568930857691e-05,2.2883870914315838e-05,2.39127704715649e-05,2.6795589928939435e-05,1.9915182659287413e-05
DG(37:5)_C16:1,0,4.9370584241604005,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.477066460748328e-05,2.355741772287198e-05,3.266010870955497e-05,3.3000198818674214e-05,4.477066460748328e-05,2.355741772287198e-05,3.266010870955497e-05,3.3000198818674214e-05,1.797762073553757e-05
DG(37:5)_C18:0,0,4.614072207740722,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.7165060503489304e-05,1.918150704076042e-05,2.4474136791703185e-05,2.185605102233129e-05,3.7165060503489304e-05,1.918150704076042e-05,2.4474136791703185e-05,2.185605102233129e-05,2.0302695334981213e-05
DG(37:5)_C18:1,0,4.791047455313367,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.021130893701735e-05,2.3462237964727503e-05,2.840645683865389e-05,2.8976380977442334e-05,4.021130893701735e-05,2.3462237964727503e-05,2.840645683865389e-05,2.8976380977442334e-05,1.5544309210306887e-05
DG(37:5)_C18:2,0,4.867333743887166,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.2643317884944826e-05,2.4134927196686928e-05,3.010130343188858e-05,2.997010702112863e-05,4.2643317884944826e-05,2.4134927196686928e-05,3.010130343188858e-05,2.997010702112863e-05,1.7648689570226686e-05
