lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N4M-P,N4M-Q,N4M-R,N4M-S,N2F-J,N2F-L,N2F-M,N2F-N,N2M-P,N2M-Q,N2M-R,N2M-S,Blank1
[TG(38:0)]_FA14:0,-0.0959084605407184,4.316839445670579,0.2079610708544272,0.648370210985357,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.5628382681326426e-05,1.7874282731831066e-05,1.3587253855248863e-05,1.2035226929485783e-05,3.1667196333470966e-05,1.6124132742577584e-05,3.408985620244315e-05,1.8438794227143158e-05,2.0680325859439518e-05,2.193069451237803e-05,1.4743562203953015e-05,1.327865824741755e-05,2.4761209330539894e-05,1.214935257518679e-05,2.1882261579426148e-05,3.3679073366551645e-05,2.1262713114949643e-05
[TG(38:0)]_FA16:0,0.0839235284385165,4.108258776846348,0.1591085546572159,0.6899785781897442,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.51735386120722e-06,1.2978625006441069e-05,1.7035876604579685e-05,1.2091991085537533e-05,2.2751924149624186e-05,3.0411137066004496e-05,2.876259515844286e-05,1.7979568309174743e-05,1.8188709481310147e-05,1.7526949599297945e-05,2.1575644947683657e-05,1.2799903141160747e-05,2.4639873297064155e-05,1.2588808531084314e-05,1.5126024176483925e-05,1.6986278664798952e-05,1.0681742969266337e-05
[TG(38:0)]_FA18:0,0.1950527155168189,4.2637764305172015,0.8597367431369207,0.3538123726177579,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,2.0446130613467033e-05,1.0924838194446286e-05,1.4572732261989592e-05,1.5761927618530275e-05,2.6501959743995573e-05,1.6307671063336442e-05,2.4025278475157828e-05,4.5011163913907614e-05,1.990960260306207e-05,2.0286509235031982e-05,1.5199786702788059e-05,1.2860096713462111e-05,2.2628948870915964e-05,2.3292243459798145e-05,1.7086810252140283e-05,1.558116024590306e-05,1.1317211352848087e-05
[TG(38:1)]_FA14:0,-0.0189356260338794,3.881582891733346,0.0080871412047376,0.9283440062598152,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.948637799696858e-06,1.1059516336346694e-05,1.421061849083614e-05,9.834038190580006e-06,2.2127813458120355e-05,1.3299144707940146e-05,2.7700338689737564e-05,1.794948648503911e-05,1.669631186122714e-05,1.5836875206475993e-05,1.259220403182105e-05,1.3199669909617808e-05,2.4391153991824684e-05,1.0265908090839076e-05,1.3237165698761555e-05,1.63503970231166e-05,1.1667887165221652e-05
"[TG(38:1)]_FA16:0 | DG(40:8),DG(39:1)_C16:0",0.0682324261020358,4.849338815487668,0.1055633792662151,0.7452528325210305,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.441636625760961e-06,1.1801041725098399e-05,1.5173223664280878e-05,1.1994128842757803e-05,2.4861499869241487e-05,1.9226301067256583e-05,2.6664273004712374e-05,1.5589034261526822e-05,1.979027055787985e-05,1.7597811424325258e-05,1.681285682776839e-05,1.4361889094470996e-05,2.0887155711618883e-05,1.3100721368333198e-05,1.867390313890223e-05,1.579277795489836e-05,9.293968388452163e-06
"[TG(38:1)]_FA16:0 | DG(40:8),DG(39:1)_C16:0",0.0682324261020358,4.849338815487668,0.1055633792662151,0.7452528325210305,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,DAG,2.0829282650313128e-05,2.9452525932771487e-05,2.6333709722558887e-05,2.311868747794652e-05,4.16116312497056e-05,2.899252497288769e-05,4.944618348605201e-05,3.286168278596217e-05,2.7419443771441834e-05,2.886018607742833e-05,2.7936885115706123e-05,2.3743963722829756e-05,3.700327948600416e-05,2.7148738552073446e-05,3.1403166404604415e-05,2.896093440138394e-05,1.6807619008621288e-05
"[TG(38:1)]_FA16:1 | DG(40:8),DG(39:1)_C16:1",-0.0372160580680006,4.841744793900313,0.0314054798225935,0.8593387967207261,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.4435170316359226e-05,1.2936609142891092e-05,1.6545893354623036e-05,1.0752437750490079e-05,2.3729008158825262e-05,1.4613876800243947e-05,2.2975007619323086e-05,1.9541256003831694e-05,1.802002974415174e-05,1.7697392946009424e-05,1.3745715732920932e-05,1.3437142655292193e-05,1.9807228482387322e-05,1.1090799259945199e-05,1.5141732501865327e-05,1.5801015745791556e-05,9.155872392022528e-06
"[TG(38:1)]_FA16:1 | DG(40:8),DG(39:1)_C16:1",-0.0372160580680006,4.841744793900313,0.0314054798225935,0.8593387967207261,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,DAG,2.0712091999529784e-05,2.2637305733212025e-05,2.730072403249986e-05,2.2914214191509745e-05,4.3372779624327536e-05,2.5016365871601644e-05,4.36026643568818e-05,3.788884492697279e-05,3.529774852041262e-05,3.048283179067594e-05,2.558626530824992e-05,2.476852496949714e-05,3.719719009326163e-05,2.2490289745628528e-05,2.912821340081092e-05,3.634128103270035e-05,1.713557653348088e-05
"[TG(38:1)]_FA18:0 | DG(40:8),DG(39:1)_C18:0",0.0201583205894517,4.575418019863091,0.0092042828650296,0.9235690565605028,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.407012090561635e-06,1.1167622421612172e-05,1.3656700422633492e-05,1.228100153029934e-05,2.012280740877772e-05,1.2308039052292021e-05,2.1159450712291845e-05,1.8229822255867115e-05,1.4454724329132127e-05,1.5076435572587631e-05,1.7149319366663674e-05,1.5511155026696762e-05,1.8443806704911052e-05,1.1949132072888504e-05,1.4028094263124392e-05,1.2430842956489397e-05,7.791465243942308e-06
"[TG(38:1)]_FA18:0 | DG(40:8),DG(39:1)_C18:0",0.0201583205894517,4.575418019863091,0.0092042828650296,0.9235690565605028,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,DAG,1.6278257352984432e-05,1.9379136334654505e-05,2.3589196631178967e-05,1.874764209997639e-05,3.604010271544165e-05,2.3579524838438815e-05,3.822701805048871e-05,3.1615532846111636e-05,2.682786803953441e-05,2.79146311335423e-05,2.3715206349926078e-05,2.3686563913341187e-05,3.215513709566968e-05,1.8292948271335794e-05,2.3350301944673513e-05,2.186248687472475e-05,1.384464231136106e-05
"[TG(38:1)]_FA18:1 | DG(40:8),DG(39:1)_C18:1",0.1318487425736003,5.018855704041005,0.3943087900588118,0.5300431697020894,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,DAG,2.675615491491821e-05,2.818773122019335e-05,3.555134878283659e-05,3.6975250957220314e-05,4.2598634963148034e-05,3.0362443558232195e-05,4.78623431784679e-05,3.368380897493844e-05,3.7636835269485613e-05,3.822864151043352e-05,2.6851589133818743e-05,2.83483933725071e-05,4.739620616070888e-05,2.1814813655499196e-05,3.19284307622748e-05,2.970236740061618e-05,1.8255435421213696e-05
"[TG(38:1)]_FA18:1 | DG(40:8),DG(39:1)_C18:1",0.1318487425736003,5.018855704041005,0.3943087900588118,0.5300431697020894,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,2.4581662322987047e-05,1.6495703968242695e-05,1.6602938801823343e-05,1.7622938264484348e-05,2.2612222502261878e-05,1.3263685840252308e-05,2.6456083042078736e-05,1.6575329741344777e-05,2.135055899652438e-05,2.211893174598887e-05,1.5465468964743604e-05,1.7026408537937572e-05,2.1349819511671616e-05,1.5204536992633408e-05,1.955853036820424e-05,1.3814336198365442e-05,9.907529536889386e-06
[TG(39:0)]_FA14:0,-0.0081315714058104,3.8059873378258895,0.0014906287899396,0.9692023960782072,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.150752952070302e-06,1.105270299404523e-05,1.4052710452293802e-05,9.798229960057164e-06,2.4575483885082954e-05,1.2665626195244608e-05,2.1094197232900085e-05,1.761122773099715e-05,1.5993778222715508e-05,1.5005885564812093e-05,1.3082023405345988e-05,1.2230222684116924e-05,2.0342467432993793e-05,1.1446865847943577e-05,1.3115357318700641e-05,1.4216717997219577e-05,1.0198812910316474e-05
[TG(39:0)]_FA16:0,0.0993733457001365,3.9528964369916673,0.2228290907298955,0.6368926966637037,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.016627725314703e-05,1.3143963686860229e-05,1.7089615002296815e-05,1.1260873939578556e-05,2.110691798683151e-05,1.879130339417481e-05,2.3757162056853488e-05,2.044818662558222e-05,1.4831562219434784e-05,1.8926707959915638e-05,1.3195117710850673e-05,1.4766735559392255e-05,2.4048313929024297e-05,1.1161541069878335e-05,1.4080455260123026e-05,1.3911649224887412e-05,1.0403766097877499e-05
[TG(39:0)]_FA18:0,-0.0043321414559701,3.801279818355564,0.00042312844029979146,0.9835886032854726,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.480256201943443e-06,1.092097717773985e-05,1.3297067043718287e-05,1.1560157561512277e-05,2.307224569221374e-05,1.3093881832480553e-05,2.4040371299808018e-05,1.5242134825739802e-05,1.5093554560638487e-05,1.6898556503702532e-05,1.405730240425956e-05,1.560309656868081e-05,1.8421883240137548e-05,1.0445549208072394e-05,1.3122246886221039e-05,1.2414366638155676e-05,8.511965770561932e-06
[TG(39:1)]_FA14:0,0.0256491416408045,3.720867738092711,0.014821040705631,0.9031035896638318,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.152845687620647e-06,1.146241581867571e-05,1.4448996227099839e-05,9.799450645358038e-06,1.9677663538685377e-05,1.2210651560460213e-05,2.1081324304858803e-05,1.5252055242252683e-05,1.4404778525146461e-05,1.5004012696441943e-05,1.2320623580576482e-05,1.2232508569325217e-05,1.8017430227797433e-05,1.0190450345600867e-05,1.3119215541690967e-05,1.2460706366330842e-05,9.299485735928605e-06
[TG(39:1)]_FA16:0,-0.1100095046043068,3.81052232365768,0.2728113286749689,0.6014521135936706,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.671832202223377e-06,1.0924838194446286e-05,1.3361828519209216e-05,1.0808998523668547e-05,2.0357985283161593e-05,1.3686697174374865e-05,2.1107070499611286e-05,1.581496702169599e-05,1.4824982702107884e-05,1.577381738667542e-05,2.060446894765005e-05,1.2230730707050771e-05,1.9704414472823002e-05,1.0254546652442517e-05,1.3749753548653276e-05,1.4075897119710127e-05,8.206402223693833e-06
[TG(39:1)]_FA16:1,-0.01572068619659,3.9107515865753975,0.0055767360993534,0.940471272287104,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1041020900910666e-05,1.201316580361158e-05,1.4549307748653874e-05,1.0751013682315923e-05,2.2395643659451142e-05,1.4187618854415394e-05,2.2939051712053674e-05,2.1340396757265482e-05,1.5741954926563656e-05,1.6585140630317007e-05,1.364441809947792e-05,1.4170387071345518e-05,2.255297235159663e-05,1.1842590712797056e-05,1.4205570838643157e-05,1.7822965009589863e-05,8.510018458707876e-06
[TG(39:1)]_FA18:0,-0.0180037765951573,3.7727853333056887,0.0073066097238944,0.9318808211223804,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.138006580371664e-06,1.1478313559621189e-05,1.3298720463334014e-05,1.2994114466310114e-05,1.9625585603840355e-05,1.2838176760789977e-05,2.1161670524233278e-05,1.5240854724740535e-05,1.631678221018142e-05,1.5410454665198333e-05,1.3347449015873058e-05,1.3566927327973457e-05,1.811192869893168e-05,1.1339895863104184e-05,1.4292931328538449e-05,1.2226691480503912e-05,7.798118603291585e-06
[TG(39:1)]_FA18:1,0.0124504039591125,4.159603314586225,0.0035035914336845,0.9527998639753223,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.4609243836639333e-05,1.2379499749684196e-05,1.71083545288647e-05,2.0933775345045547e-05,2.1844277360605077e-05,1.584420627579218e-05,2.9946036188585485e-05,1.7791397857059675e-05,2.2421855699465815e-05,1.771862045469132e-05,1.613813704870813e-05,2.0000785251169425e-05,2.835932815201709e-05,1.2066391872923191e-05,1.9042635635235078e-05,1.4510974107387082e-05,1.0176743582313653e-05
[TG(40:0)]_FA14:0,0.1070501305081948,4.581127971555818,0.2592275435534343,0.6106513399579094,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,2.6090490001437923e-05,1.7275838614371315e-05,1.4835636598602071e-05,1.0784990729662975e-05,2.917902122272552e-05,2.2825895171549075e-05,3.326286821855971e-05,2.3480676797182458e-05,2.9432536201179715e-05,1.747793921516206e-05,1.6855684061362412e-05,1.3298468671238707e-05,2.5039412211836275e-05,2.2105711904578625e-05,1.7327395825422927e-05,2.0567554070994548e-05,4.812325948052682e-05
[TG(40:0)]_FA16:0,-0.002835487489969,4.183099940848681,0.00018171860644145,0.9892445989961952,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.0542390306313872e-05,1.8294669698877196e-05,1.468131114443691e-05,1.2358314768521199e-05,2.3080925334882214e-05,2.7187109946504465e-05,2.6508907420349535e-05,1.8451594809865814e-05,1.6786035051636566e-05,1.840975895742356e-05,2.3969861356052053e-05,1.4174450770385144e-05,2.1639362235458853e-05,1.483067755063914e-05,1.9747030693290133e-05,1.806933709733972e-05,1.3273272414221008e-05
[TG(40:0)]_FA18:0,0.0281391324178225,3.886837049056151,0.0178641052367609,0.8936740705637191,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.138196901630512e-06,1.1750395570208634e-05,1.3990704851372188e-05,1.071317084693789e-05,2.9695255386815593e-05,1.734871890891188e-05,2.314324621639469e-05,1.5603434970498567e-05,1.436201035049717e-05,1.530681511319251e-05,1.5431617585367044e-05,1.4382207541226001e-05,1.9601600246969165e-05,1.3718317866414003e-05,1.6392060725279224e-05,1.2217938548405694e-05,8.28948686916882e-06
[TG(40:1)]_FA14:0,-0.0283278250193346,3.819161481096682,0.0180899293660976,0.893008153566895,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1153074764588897e-05,1.093801068510808e-05,1.3263997127078766e-05,9.802095592863666e-06,2.2593623076517866e-05,1.2242614622978454e-05,2.1525669390145203e-05,1.6090182388526926e-05,1.533401281589772e-05,1.5003700343319393e-05,1.2884044097799311e-05,1.2693738652538019e-05,1.9179381719311844e-05,1.1311813725451848e-05,1.3562907138178773e-05,1.5695721983395765e-05,1.1627318544838394e-05
[TG(40:1)]_FA16:0,0.009579233538062,4.208825165047702,0.0020746799693327,0.9636699940596396,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.103417198448668e-05,1.6194324347507485e-05,2.471742618683426e-05,1.0916626675722595e-05,3.1399780011558966e-05,1.3581069151905264e-05,4.390318581309056e-05,1.7272008718090018e-05,2.2152685215524868e-05,1.6135619473822516e-05,2.3803168674498945e-05,1.2232508520882105e-05,3.6932594417343646e-05,1.608988023825258e-05,1.6998071806690015e-05,1.3092468842499242e-05,9.522938092064178e-06
[TG(40:1)]_FA16:1,-0.0273188603384968,3.924167649217181,0.0168422530232028,0.8967423016136487,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1347123997791964e-05,1.2725620614208414e-05,1.5351800131337887e-05,1.1337576835149979e-05,2.1314816792802894e-05,1.602349911532698e-05,2.308687079942394e-05,1.7163202391579466e-05,1.5874147264139916e-05,1.6696584247090764e-05,1.4178090285118085e-05,1.3444254152833092e-05,2.1451121657591565e-05,1.1409994511033584e-05,1.449603708892546e-05,2.0374729809140873e-05,8.572007447582807e-06
[TG(40:1)]_FA18:0,0.1213917684189199,3.8168175648371054,0.3321946126389239,0.5643696692646688,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.931325568383422e-06,1.1604134378188923e-05,1.390169210017475e-05,1.2996962680270665e-05,2.0869260146970205e-05,1.6879261094774164e-05,2.254708692411531e-05,1.662781253946613e-05,1.4354533294366548e-05,1.6416257858394322e-05,1.2396789184173734e-05,1.22721296591831e-05,2.0038560346365442e-05,1.0183590468804004e-05,1.5825182950866413e-05,1.2209700413790412e-05,7.794223979583473e-06
[TG(40:1)]_FA18:1,0.024075040692502,4.131940165570827,0.0130975080745798,0.908885562765122,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.548227517365296e-05,1.6035799225982035e-05,1.670049439624513e-05,1.5165191674256983e-05,2.236423178824799e-05,1.473548649685883e-05,2.5163885789612452e-05,2.1900428370499012e-05,2.323265514157133e-05,1.993594519168255e-05,1.4484291580885258e-05,1.721181481873116e-05,2.774622238390854e-05,1.1937127431600609e-05,1.794994179529359e-05,1.4410314209781872e-05,1.0638253303723315e-05
[TG(40:2)]_FA14:0,-0.0516869354064637,3.759180676536892,0.0602055005487907,0.8061714328883811,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.213723852104151e-06,1.0943234326956358e-05,1.3256005301079482e-05,9.799043685580883e-06,2.0337732862435995e-05,1.1856310743441303e-05,2.276415452583257e-05,1.6557088607298068e-05,1.4413750775733956e-05,1.741207194395327e-05,1.312664553586545e-05,1.2712279527677255e-05,1.9403153904585565e-05,1.0188306608547094e-05,1.4026992003807662e-05,1.3313096735024761e-05,8.89996481768504e-06
[TG(40:2)]_FA16:0,-0.1428223140667328,3.830987925973255,0.4598290591327005,0.4977038734434842,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,TAG,9.990301209716751e-06,1.0926200819588127e-05,1.4966262214789248e-05,9.856825144060227e-06,1.968923678974755e-05,1.2817700554843214e-05,2.2685583952809292e-05,1.5987776628051292e-05,1.5388743915270946e-05,1.581096549709813e-05,1.4960006082566131e-05,1.279075969721381e-05,2.304738766736584e-05,1.1463801002679939e-05,1.837627162486127e-05,1.3637730856104023e-05,8.010374140664506e-06
