lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDF-J,NDF-L,NDF-M,NDF-N,N4F-J,N4F-L,N4F-M,N4F-N,Blank1
FA(24:12),-0.4530643998980795,11.846845530050397,7.570275066918839,0.0059338727652405,0.2858001106482273,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.002422604977012687,0.002537722683070421,0.005524707276971387,0.0041103313437284164,0.0025773073163524503,0.008830058019231963,0.005660730428531823,0.0016036257307081166,0.0011381970208132503
DG(34:3)_C18:2,-0.4538969326539546,5.285206845988355,7.516041480647857,0.006115191762084,0.2902018208271368,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,3.0344101793772636e-05,3.5825795249753646e-05,3.306310191075942e-05,4.9748845449442096e-05,3.468040259876807e-05,2.880434417825958e-05,4.413432385897816e-05,7.018188875344041e-05,2.39551778477633e-05
"PE(dO-38:9),PE(35:2),PE(O-36:2),PE(P-36:1)",0.4511599369768182,6.6538671615402745,7.478507804934452,0.0062439797514747,0.2920191689566522,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PE,0.00017228592737378944,0.00020937153394213535,0.00012920585099050164,5.047072693827339e-05,0.00011570432836696341,0.0001510724569587301,5.106822128046425e-05,4.294627272749868e-05,1.0730100806114347e-05
"PE(32:1),PE(O-33:1),PE(P-33:0)",0.4506625247342555,4.805864061834908,7.377821391027716,0.0066033113707518,0.3044126541916583,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PE,5.7476267605614246e-05,3.875929591714775e-05,2.9388060366661116e-05,1.8054586542778153e-05,2.7314332005766195e-05,2.5460780167549572e-05,2.644614693452912e-05,1.5080350708519877e-05,1.7446333056399997e-05
DG(36:5)_C18:0,0.4393460906708944,5.000483062704412,7.028540766625422,0.0080220695066982,0.3534962569737145,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,3.0513516776288978e-05,7.784019393564791e-05,2.5803100120241016e-05,3.461982068864863e-05,2.269310657603801e-05,2.8539075596610507e-05,3.903056074119109e-05,2.275429793647313e-05,1.657150917186156e-05
DG(37:6)_C16:1,-0.4393394049026117,5.493020698351883,7.052327814826356,0.0079162310608081,0.3534962569737145,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,6.798196947852541e-05,3.988465468038162e-05,3.32539169114446e-05,2.5961830619376917e-05,0.00010679537322204125,2.2385209815498532e-05,3.543946258809143e-05,2.5835840249874384e-05,3.340931168445381e-05
"PC(16:0),PC(O-17:0),LPC(O-18:0)",-0.4361718306550689,6.371824460540692,6.985831363918349,0.0082157481478241,0.3534962569737145,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,4.806270765755372e-05,8.764582690713037e-05,0.00010273235091143648,0.0001053204895454419,8.38045367773556e-05,0.00011243001188827809,0.00012684918570582344,9.614204207936499e-05,9.04860873526912e-06
"PC(39:4),PC(O-40:4),PC(P-40:3)",-0.4416719182374342,3.974125124506762,7.008231025835574,0.0081135809073833,0.3534962569737145,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,1.2321144500928992e-05,1.4180618606253656e-05,1.7755522883995025e-05,1.6461106467929244e-05,1.376627095749287e-05,2.3739941686098762e-05,2.0549812267129964e-05,1.6414817376204876e-05,8.048671015865343e-06
"PC(40:7),PC(39:0),PC(O-40:0)",-0.4424770327276761,4.367442544296354,7.080013492645085,0.0077948423325885,0.3534962569737145,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,1.5254774005676778e-05,2.033163544444935e-05,2.0293084620072265e-05,2.5589829845279704e-05,1.4774565953631498e-05,3.712396439315964e-05,2.6254618224936847e-05,2.1675168396002724e-05,8.763978628336893e-06
[TG(40:1)]_FA16:0,0.4323213736027502,4.133493042444621,6.73342280757797,0.0094622857026813,0.3965557917214637,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3291745051740438e-05,2.0990770725510943e-05,1.6800984417568757e-05,4.243480665099141e-05,1.103417198448668e-05,1.6194324347507485e-05,2.471742618683426e-05,1.0916626675722595e-05,9.522938092064178e-06
"PE(34:2),PE(O-35:2),PE(P-35:1)",0.4289024370083309,6.103321402973396,6.748346008498416,0.0093834631429723,0.3965557917214637,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PE,0.00013256324201995847,0.0001360992412383374,7.480157205780551e-05,2.9111294631750983e-05,0.00010041134577391891,7.428040510427822e-05,5.12944742198816e-05,1.69220329187986e-05,1.7073587730314785e-05
DG(30:2)_C16:0,-0.4203605116181746,6.151850826105708,6.476443347453028,0.0109313505921244,0.4522495943690473,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,9.528875981206503e-05,6.205977850227516e-05,4.185448761689592e-05,3.840403298899319e-05,0.00015476491599072066,3.852638948659632e-05,5.233865049474264e-05,2.2126840118590493e-05,9.664636672684039e-05
"[TG(51:8),TG(50:1)]_FA22:5",-0.4158814822500377,4.812227270934404,6.290158021182151,0.0121410226548865,0.4897385013414859,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,4.797192325371938e-05,2.1077394418094056e-05,2.02300969374252e-05,2.1875755754186645e-05,6.851155516403923e-05,1.705667416156378e-05,2.145371852119574e-05,1.7011553359284284e-05,1.2446644304623752e-05
FA(22:0),-0.4132660439842303,14.14321557971573,6.303553695533086,0.0120496178500156,0.4897385013414859,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.01180417281558042,0.016057446492916162,0.02083070119486054,0.014872501310479269,0.01172820465338696,0.03198856423231199,0.01705455593502561,0.015943904875688492,0.019745879498876052
FA(36:5),-0.4081561644866164,11.380348966896268,6.148391481614453,0.0131531677745263,0.5240157087456373,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.003080044091460246,0.0012582181037193462,0.003781631486250864,0.0029199071788136694,0.0016233485271445881,0.0022461674400365748,0.003660077469231027,0.005619680970180287,0.00039936883112948884
"PC(36:4),PC(O-37:4)",-0.4062373920244658,7.724363218009504,6.080536127126585,0.0136679284584952,0.537882989458099,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,0.00015490838776410808,0.0002622805868468794,0.00021877057721652885,0.0002596102115740727,0.0002264371920723815,0.00039429211784167264,0.0002365048611470343,0.00019741951082848035,1.5958110085331163e-05
"DG(40:6),DG(dO-40:0)_C18:0",0.4039728037603987,4.7917418277281865,5.933487621399792,0.0148558120937497,0.577586814777477,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,3.4324233727662027e-05,5.363364936379138e-05,2.2368661198960675e-05,3.364571225782785e-05,2.679705776562724e-05,2.0206510529499832e-05,2.8592373113021467e-05,2.065422657527867e-05,1.5210509935593954e-05
DG(32:1)_C18:0,0.3974224453804253,7.570752225215129,5.818549885744403,0.015858013833351,0.6092120314312364,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,0.0001876624939740975,0.0004460040961874274,0.00019664599419328554,0.0001794463182019518,0.0001527673529353978,0.00017384557694681292,0.00019358309650040664,0.0001660386865664643,7.058129036694257e-05
DG(34:1)_C18:0,0.3987623662049744,4.873660544086556,5.7869312655629415,0.01614574955417,0.6129686330741955,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.858248547218205e-05,6.782522085644284e-05,2.6291021140420025e-05,2.916443707759987e-05,2.0617730937110232e-05,2.4695180723861488e-05,3.258251249499302e-05,2.5883652260981652e-05,1.5699768549147063e-05
"DG(O-40:9),DG(38:2)_C18:2",-0.395819724174561,4.911148620968448,5.703348377016411,0.0169325803651583,0.631473648650315,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.8639535918140074e-05,2.6807490346455144e-05,3.092778007930661e-05,3.050137439371825e-05,3.223195763165218e-05,2.5479403462007884e-05,3.076064549962435e-05,4.594521202408517e-05,1.8000663889700515e-05
FA(17:0) | FA(18:7)_2,-0.3927139446089931,12.746082836837148,5.693841687047097,0.0170245452223667,0.631473648650315,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.006057101266531485,0.008750602179195769,0.004324318507700106,0.007381418859363306,0.004458966122818522,0.005939736955260395,0.005808644508712857,0.01388664640026574,0.004811662719417767
"[TG(44:0),TG(O-45:0)]_FA16:0",0.394948657089887,4.287415250332697,5.627166754574482,0.0176841918050388,0.6484873517597777,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.6438445243631448e-05,2.276580642348027e-05,1.7241202272812794e-05,3.8405921104148706e-05,1.5624768391719642e-05,1.486502915698548e-05,1.57199766162921e-05,1.638836805637307e-05,1.9177643502148855e-05
PC(40:6),-0.3900943167157652,5.719283069370951,5.576577274186221,0.0182022630164119,0.6599854242018125,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,1.7477258004424227e-05,6.930354565024139e-05,6.521103320885672e-05,6.863591490983077e-05,6.308464313023455e-05,6.301557842158586e-05,5.832510099904802e-05,6.91790561965295e-05,9.151166406430252e-06
PC(40:3),-0.3921573930819438,4.07867776653186,5.5408011113629705,0.0185780762272747,0.6661272442823961,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,1.2578615328860357e-05,1.9028051009135563e-05,1.7095312132511984e-05,1.8502929869646512e-05,1.8425925751003366e-05,2.936372445453524e-05,1.3884881633242456e-05,1.5784104190553937e-05,8.04834636587667e-06
"DG(38:8),DG(dO-40:8),DG(37:1)_C16:1",0.3870081247653674,5.486720931806157,5.478546316007694,0.0192512622963743,0.6782550929538251,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,5.08931512610362e-05,8.832338174532242e-05,4.897415662708396e-05,4.119660192030743e-05,7.126362926938875e-05,2.5707198249473657e-05,3.109933481000502e-05,2.1727049578014254e-05,2.535999109004788e-05
"DG(38:9),DG(dO-40:9),DG(37:2)_C18:1",-0.3860375364409877,6.145971426289826,5.470808271668375,0.0193366806791917,0.6782550929538251,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,5.373748400419016e-05,3.7553785243814055e-05,3.3951179217571855e-05,0.00016990485993152434,2.9646156814154344e-05,3.848732633850741e-05,4.1042854464264824e-05,0.00020854101472353952,2.981605911539077e-05
"LPC(18:1),PC(O-18:1),PC(P-18:0)",-0.3804877382524306,8.422280900262773,5.340111135034476,0.0208401444251125,0.7231306027939592,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,0.00011729482489100925,0.00051179913754222,0.00045566325375925756,0.00038115442480346517,0.00036331438154913647,0.0005262404752729862,0.0004597608862090893,0.0003666095311563888,1.373088769763139e-05
"PE(O-38:8),PE(36:1),PE(O-37:1),PE(P-37:0)",0.3803262813535522,5.9521556698388265,5.307447854363943,0.0212344409603204,0.7289738402016376,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PE,9.915503838438444e-05,0.00013494998735310548,7.13902890607199e-05,2.8300931413333393e-05,7.000021753403283e-05,9.097256092593578e-05,3.812610331221145e-05,2.7479763486156816e-05,1.1706021885661248e-05
"PC(35:4),PC(O-36:4),PC(P-36:3)",-0.3802489715196449,4.143281138649538,5.214821519575366,0.0223951456197628,0.7607277359471025,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,1.4711803086433282e-05,1.7872075183167642e-05,1.951569900004867e-05,1.7591406209850334e-05,1.9580899254878233e-05,2.2544643324906245e-05,1.6936391950522313e-05,2.075269943235167e-05,9.400907519022788e-06
"[TG(55:9),TG(54:2)]_FA18:1",0.3779070889986288,4.735080220612455,5.1824829946446,0.0228156969104129,0.7669401451031536,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,3.5915690772507565e-05,2.672310739573877e-05,2.720920318044947e-05,3.33729842215768e-05,1.8963556419155432e-05,2.582189038513701e-05,1.778435531746724e-05,2.0804377270296044e-05,3.0431729513782987e-05
DG(33:3)_C18:1,-0.3756266602643076,4.749593965178908,5.12936938558307,0.0235242730742516,0.7826064867073187,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,2.6150403165830926e-05,2.5927066850682177e-05,2.293879052025918e-05,3.08612360424532e-05,2.180333349976655e-05,2.4261621136198215e-05,3.0355265654117177e-05,4.438470595700853e-05,1.6189838617438754e-05
CAR(20:1),-0.3704463102910552,6.704922927415571,5.047805741410742,0.0246571447595895,0.81192455244077,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,CAR,9.220655168371548e-05,9.823082262126654e-05,0.00010705278294734416,0.00011203215112549202,8.726127645032031e-05,0.0001426822068785811,0.00012474153987903592,0.00011960599478329909,6.323462027580171e-05
PC(40:4),-0.3704565348200771,4.851710390483888,4.9985499513783225,0.0253685638550175,0.8269126824256731,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,1.4080528412941903e-05,3.6768448756268844e-05,4.3491235404478036e-05,2.347490125501271e-05,3.161138071340557e-05,4.515560329706259e-05,2.406760589126262e-05,3.41571841516483e-05,8.440727089069578e-06
"PE(37:7),PE(P-38:6),PE(36:0),PE(O-37:0)",0.3702989511346553,4.482463486483312,4.971814236181128,0.0257636099224588,0.8313916921977474,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PE,2.699375665457989e-05,4.2131389520345544e-05,2.6985041237308514e-05,1.9529641365697716e-05,2.3058946236425764e-05,1.5748046549760448e-05,2.6199226039663466e-05,1.5450233333847208e-05,1.0105504900821297e-05
"PE(34:3),PE(P-35:2)",0.3658736291584361,5.4387591431303,4.8983217779682064,0.0268828086646883,0.8589190451579151,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PE,7.671117335593703e-05,8.945347110604038e-05,3.62150227886097e-05,2.6283386262340667e-05,5.5293186743456e-05,4.699590440172669e-05,2.7505204932064447e-05,2.426271955508332e-05,1.4659262302214444e-05
DG(32:2)_C18:1,-0.3626419161010428,8.244474017099947,4.8509796909633,0.0276304345586206,0.8591175821371989,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,0.0002956715015129093,0.00029492321508952025,0.00031084901412619113,0.00030708146640702987,0.00025071636381006893,0.0002554740147154994,0.00034755662837402816,0.0005191763828873092,0.0001604288251456839
DG(39:6)_C18:0,0.3629875573814491,5.8832999028483455,4.8329744598677,0.0279204210040894,0.8591175821371989,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,7.329038397567204e-05,0.00010924395822654038,5.609822630525219e-05,6.955715086810277e-05,5.342194388097248e-05,5.7159231244502665e-05,6.159569840367277e-05,4.163520351116881e-05,2.5750099944252482e-05
FA(17:0) | FA(18:7),-0.3630983948688711,12.683646054085877,4.869604462612188,0.0273337648276451,0.8591175821371989,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.005516312567249345,0.008603047996005645,0.004166585861389848,0.007496903605379692,0.004524801517094568,0.00571944670863024,0.005787269313326291,0.012658721917960507,0.0045101908697267705
LPC(20:5),-0.3652368606707142,4.171454065090362,4.814566911295828,0.0282201622889814,0.8591175821371989,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,1.536763440721164e-05,2.1675046839755844e-05,1.536315646915266e-05,1.9582784480434134e-05,1.6480486989412664e-05,2.1084758171138508e-05,2.1355611278793694e-05,2.3276569360964658e-05,9.530565091864747e-06
"PC(37:7),PC(P-38:6),PC(36:0),PC(O-37:0)",-0.3632581215496947,5.2744500408817165,4.824008282087846,0.0280660066855676,0.8591175821371989,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,1.746684010883202e-05,4.217096855352183e-05,4.829449434275072e-05,5.4050729931987926e-05,4.6105146355156476e-05,5.78739575013081e-05,4.39529913071001e-05,3.630140558446576e-05,9.705010465932328e-06
"[TG(53:8),TG(52:1)]_FA16:0",0.3646881766536951,3.990860602982082,4.77826134372139,0.0288212060484608,0.8692152515736745,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2663694707023225e-05,2.1943629254921e-05,1.635845119074914e-05,2.6744138379154083e-05,9.92618899899567e-06,1.5450527859094775e-05,1.5229993208646655e-05,1.3165017277115802e-05,1.364098729043411e-05
"PC(36:8),PC(35:1),PC(O-36:1),PC(P-36:0)",-0.359228293792714,5.417828835603747,4.722718244070634,0.0297666524626891,0.8894165508990542,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,2.212091054895403e-05,5.144814679767821e-05,5.604056480318513e-05,4.965955410867278e-05,5.392704220518216e-05,5.867975577287094e-05,4.1764877464605074e-05,4.7515281393685244e-05,9.152464634967272e-06
