lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P_x,GDM-Q_x,GDM-R_x,GDM-S_x,GDM-P_y,GDM-Q_y,GDM-R_y,GDM-S_y,Blank1
"[TG(57:11),TG(56:4)]_FA18:3",0,3.5364644518358737,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.090222544530383e-06,1.7341692428796577e-05,1.361248746359086e-05,1.3828450602413393e-05,6.090222544530383e-06,1.7341692428796577e-05,1.361248746359086e-05,1.3828450602413393e-05,9.497785564140351e-06
"[TG(57:11),TG(56:4)]_FA20:4",0,3.636620792049327,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.553197926801906e-06,1.8630804364919692e-05,1.4555713458058253e-05,1.4803173507591392e-05,6.553197926801906e-06,1.8630804364919692e-05,1.4555713458058253e-05,1.4803173507591392e-05,1.0142828104619366e-05
"[TG(57:11),TG(56:4)]_FA22:5",0,3.78426495349616,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.231645463277209e-06,2.0548320246609213e-05,1.6147231375474467e-05,1.652244679500674e-05,7.231645463277209e-06,2.0548320246609213e-05,1.6147231375474467e-05,1.652244679500674e-05,1.1233315252634518e-05
"[TG(57:11),TG(56:4)]_FA22:6",0,3.913053908456273,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.867314615903917e-06,2.233094363444386e-05,1.7488160769587194e-05,1.7803273075122504e-05,7.867314615903917e-06,2.233094363444386e-05,1.7488160769587194e-05,1.7803273075122504e-05,1.3160004698095661e-05
"[TG(57:12),TG(56:5)]_FA14:0",0,3.2554965074314888,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.020975030312969e-06,1.4293586487135073e-05,1.1178166582472499e-05,1.1351059504904063e-05,5.020975030312969e-06,1.4293586487135073e-05,1.1178166582472499e-05,1.1351059504904063e-05,7.81921438369753e-06
"[TG(57:12),TG(56:5)]_FA16:0",0,3.272651737145307,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.2850205737943655e-06,1.4485308296049227e-05,1.1131239919198194e-05,1.1261085022819737e-05,5.2850205737943655e-06,1.4485308296049227e-05,1.1131239919198194e-05,1.1261085022819737e-05,7.821972933629863e-06
"[TG(57:12),TG(56:5)]_FA16:1",0,3.3987210632612523,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.651481243359401e-06,1.6168929866722794e-05,1.208525906949011e-05,1.235815430992766e-05,5.651481243359401e-06,1.6168929866722794e-05,1.208525906949011e-05,1.235815430992766e-05,8.507746589719567e-06
"[TG(57:12),TG(56:5)]_FA18:0",0,3.250107303447844,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.022660894287197e-06,1.4194286078748667e-05,1.1161976915864847e-05,1.1274176566246884e-05,5.022660894287197e-06,1.4194286078748667e-05,1.1161976915864847e-05,1.1274176566246884e-05,7.788544384491374e-06
"[TG(57:12),TG(56:5)]_FA18:1",0,3.4019693824811235,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.449179777105043e-06,1.549566079252723e-05,1.2400606348729723e-05,1.315959299375795e-05,5.449179777105043e-06,1.549566079252723e-05,1.2400606348729723e-05,1.315959299375795e-05,8.503851935059982e-06
"[TG(57:12),TG(56:5)]_FA18:2",0,3.5292464918056656,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.8983523050941784e-06,1.8292225476381866e-05,1.3141343810859697e-05,1.3287413681032606e-05,5.8983523050941784e-06,1.8292225476381866e-05,1.3141343810859697e-05,1.3287413681032606e-05,1.0027775231401206e-05
"[TG(57:12),TG(56:5)]_FA18:3",0,3.5367148670001853,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.0923299197160655e-06,1.7336906811272907e-05,1.3618822529120795e-05,1.3828212387797715e-05,6.0923299197160655e-06,1.7336906811272907e-05,1.3618822529120795e-05,1.3828212387797715e-05,9.50281604496394e-06
"[TG(57:12),TG(56:5)]_FA20:4",0,3.636664759515877,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.550458465670636e-06,1.8626916061378277e-05,1.4555244091179342e-05,1.4813408609437713e-05,6.550458465670636e-06,1.8626916061378277e-05,1.4555244091179342e-05,1.4813408609437713e-05,1.0144937633137607e-05
"[TG(57:12),TG(56:5)]_FA22:5",0,3.8036876209362025,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.228484490934484e-06,2.1443520301116327e-05,1.6411193722134176e-05,1.6310364145608162e-05,7.228484490934484e-06,2.1443520301116327e-05,1.6411193722134176e-05,1.6310364145608162e-05,1.1563869141713733e-05
"[TG(57:12),TG(56:5)]_FA22:6",0,3.901427508544919,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.86678777713171e-06,2.2324363503052435e-05,1.7495903667237344e-05,1.7800893017372878e-05,7.86678777713171e-06,2.2324363503052435e-05,1.7495903667237344e-05,1.7800893017372878e-05,1.227090070201915e-05
"[TG(57:8),TG(56:1)]_FA14:0",0,3.3397192895014163,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.238870582578384e-06,1.6017586388332974e-05,1.1657522499732723e-05,1.1832351138309214e-05,5.238870582578384e-06,1.6017586388332974e-05,1.1657522499732723e-05,1.1832351138309214e-05,8.158368789222717e-06
"[TG(57:8),TG(56:1)]_FA16:0",0,3.338517930076492,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.500808831261474e-06,1.48256814132129e-05,1.2056633821003775e-05,1.1743804899715378e-05,5.500808831261474e-06,1.48256814132129e-05,1.2056633821003775e-05,1.1743804899715378e-05,8.15252685366055e-06
"[TG(57:8),TG(56:1)]_FA16:1",0,3.47577877326098,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.068517289536448e-06,1.5833042977180133e-05,1.2090186302899834e-05,1.4779370660087347e-05,6.068517289536448e-06,1.5833042977180133e-05,1.2090186302899834e-05,1.4779370660087347e-05,8.507908868286693e-06
"[TG(57:8),TG(56:1)]_FA18:0",0,3.349393111722247,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.2379222928852505e-06,1.4818802234209103e-05,1.304678643399272e-05,1.1761895136458702e-05,5.2379222928852505e-06,1.4818802234209103e-05,1.304678643399272e-05,1.1761895136458702e-05,8.133378508914546e-06
"[TG(57:8),TG(56:1)]_FA18:1",0,3.413225472250249,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.452867608316823e-06,1.5459170708495925e-05,1.2120688616127034e-05,1.316720995943943e-05,5.452867608316823e-06,1.5459170708495925e-05,1.2120688616127034e-05,1.316720995943943e-05,9.521639832575688e-06
"[TG(57:8),TG(56:1)]_FA18:2",0,3.946243792406304,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.369358003321974e-06,1.6862836820220037e-05,2.460529404834968e-05,2.028709079163741e-05,7.369358003321974e-06,1.6862836820220037e-05,2.460529404834968e-05,2.028709079163741e-05,9.924892910251404e-06
"[TG(57:8),TG(56:1)]_FA18:3",0,3.621240087790136,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.14037647022147e-06,1.7336906811272907e-05,1.510616328629004e-05,1.503644041432762e-05,6.14037647022147e-06,1.7336906811272907e-05,1.510616328629004e-05,1.503644041432762e-05,1.0776511423962717e-05
"[TG(57:8),TG(56:1)]_FA20:4",0,3.636412599511004,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.5481403951697566e-06,1.8620634806454085e-05,1.4551724645137073e-05,1.481531291895832e-05,6.5481403951697566e-06,1.8620634806454085e-05,1.4551724645137073e-05,1.481531291895832e-05,1.0145262221223334e-05
"[TG(57:8),TG(56:1)]_FA22:5",0,3.7798546305120624,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.231540095522767e-06,2.053516026906827e-05,1.6154035628872304e-05,1.6305841654522566e-05,7.231540095522767e-06,2.053516026906827e-05,1.6154035628872304e-05,1.6305841654522566e-05,1.1226661924236714e-05
"[TG(57:8),TG(56:1)]_FA22:6",0,3.9048007904937903,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.870791691509971e-06,2.2323765179634166e-05,1.749308809250243e-05,1.7803987128767516e-05,7.870791691509971e-06,2.2323765179634166e-05,1.749308809250243e-05,1.7803987128767516e-05,1.2516422540914906e-05
"[TG(57:9),TG(56:2)]_FA14:0",0,3.2784565769559277,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.020448171443915e-06,1.4993475476798998e-05,1.1175820195605481e-05,1.1350821335688543e-05,5.020448171443915e-06,1.4993475476798998e-05,1.1175820195605481e-05,1.1350821335688543e-05,8.187902838458979e-06
"[TG(57:9),TG(56:2)]_FA16:0",0,3.3069831684532427,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.297032276735461e-06,1.6034036745335727e-05,1.1127485744963716e-05,1.1255134379043959e-05,5.297032276735461e-06,1.6034036745335727e-05,1.1127485744963716e-05,1.1255134379043959e-05,7.819863405111623e-06
"[TG(57:9),TG(56:2)]_FA16:1",0,3.385063463505056,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.438959386279993e-06,1.5454385148020635e-05,1.2089013154219082e-05,1.2360534458477599e-05,5.438959386279993e-06,1.5454385148020635e-05,1.2089013154219082e-05,1.2360534458477599e-05,9.206664531183336e-06
"[TG(57:9),TG(56:2)]_FA18:0",0,3.2504935629136664,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.022555546629599e-06,1.4202959828668604e-05,1.1158926702443229e-05,1.128012734622313e-05,5.022555546629599e-06,1.4202959828668604e-05,1.1158926702443229e-05,1.128012734622313e-05,7.794224010534943e-06
"[TG(57:9),TG(56:2)]_FA18:1",0,3.45433538908277,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.762431036971772e-06,1.698157874631349e-05,1.2731439333764124e-05,1.233339923956308e-05,5.762431036971772e-06,1.698157874631349e-05,1.2731439333764124e-05,1.233339923956308e-05,9.46192274364054e-06
"[TG(57:9),TG(56:2)]_FA18:2",0,3.525478144829873,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.059666619228611e-06,1.778645096177298e-05,1.3148617431136444e-05,1.3759660468467027e-05,6.059666619228611e-06,1.778645096177298e-05,1.3148617431136444e-05,1.3759660468467027e-05,9.19936205756555e-06
"[TG(57:9),TG(56:2)]_FA18:3",0,3.5510276561598992,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.206967363668617e-06,1.734079534300784e-05,1.3984615962429735e-05,1.3816787120876115e-05,6.206967363668617e-06,1.734079534300784e-05,1.3984615962429735e-05,1.3816787120876115e-05,9.501355599762738e-06
"[TG(57:9),TG(56:2)]_FA20:4",0,3.636492359376154,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.549404788126216e-06,1.8632598821739062e-05,1.4546093540419994e-05,1.4813408609437713e-05,6.549404788126216e-06,1.8632598821739062e-05,1.4546093540419994e-05,1.4813408609437713e-05,1.0143801776022132e-05
"[TG(57:9),TG(56:2)]_FA22:5",0,3.780236213399149,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.234384944505323e-06,2.054772215138447e-05,1.614840443464972e-05,1.631084025703843e-05,7.234384944505323e-06,2.054772215138447e-05,1.614840443464972e-05,1.631084025703843e-05,1.1231854621724485e-05
"[TG(57:9),TG(56:2)]_FA22:6",0,3.9013358002043903,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.871213162527739e-06,2.2310904021512073e-05,1.7500127253103486e-05,1.7797322567547193e-05,7.871213162527739e-06,2.2310904021512073e-05,1.7500127253103486e-05,1.7797322567547193e-05,1.2263922909341507e-05
"[TG(58:10),TG(57:3)]_FA14:0",0,3.336928738111962,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.479735702406814e-06,1.4911821672913215e-05,1.1668550204738443e-05,1.1843538553816379e-05,5.479735702406814e-06,1.4911821672913215e-05,1.1668550204738443e-05,1.1843538553816379e-05,8.445432919904494e-06
"[TG(58:10),TG(57:3)]_FA16:0",0,3.314253268125769,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.214320498698738e-06,1.4834056229617222e-05,1.1781643590327336e-05,1.1747613337155962e-05,5.214320498698738e-06,1.4834056229617222e-05,1.1781643590327336e-05,1.1747613337155962e-05,8.16664484138885e-06
"[TG(58:10),TG(57:3)]_FA16:1",0,3.372004091951233,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.442541809543643e-06,1.5454086157456642e-05,1.2077750855279416e-05,1.236267657401248e-05,5.442541809543643e-06,1.5454086157456642e-05,1.2077750855279416e-05,1.236267657401248e-05,8.515373527617191e-06
"[TG(58:10),TG(57:3)]_FA18:0",0,3.321272279725434,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.404610322302534e-06,1.4814016730782196e-05,1.163452849022173e-05,1.1770226019584729e-05,5.404610322302534e-06,1.4814016730782196e-05,1.163452849022173e-05,1.1770226019584729e-05,8.130132999474943e-06
"[TG(58:10),TG(57:3)]_FA18:1",0,3.38012061700694,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.4532890190440585e-06,1.545169332017062e-05,1.2399433021037951e-05,1.2331733053857842e-05,5.4532890190440585e-06,1.545169332017062e-05,1.2399433021037951e-05,1.2331733053857842e-05,8.509044725402168e-06
"[TG(58:10),TG(57:3)]_FA18:2",0,3.4867938793395687,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.898141609778983e-06,1.678148223509177e-05,1.3156594877967789e-05,1.328193910328694e-05,5.898141609778983e-06,1.678148223509177e-05,1.3156594877967789e-05,1.328193910328694e-05,9.200011078979644e-06
"[TG(58:10),TG(57:3)]_FA18:3",0,3.53599147580411,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.091381630022932e-06,1.7333616831149768e-05,1.3609906393284385e-05,1.3811550666945816e-05,6.091381630022932e-06,1.7333616831149768e-05,1.3609906393284385e-05,1.3811550666945816e-05,9.501842342609704e-06
"[TG(58:10),TG(57:3)]_FA20:4",0,3.636531406976254,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.546981410161428e-06,1.8614652998480926e-05,1.456275248440105e-05,1.4817693294509034e-05,6.546981410161428e-06,1.8614652998480926e-05,1.456275248440105e-05,1.4817693294509034e-05,1.014428854982057e-05
"[TG(58:10),TG(57:3)]_FA22:5",0,3.780070874634269,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.227746936750234e-06,2.0541142077041425e-05,1.6149343078902033e-05,1.631845708651944e-05,7.227746936750234e-06,2.0541142077041425e-05,1.6149343078902033e-05,1.631845708651944e-05,1.1236236112085454e-05
"[TG(58:10),TG(57:3)]_FA22:6",0,3.9026870576116623,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.871845328860702e-06,2.2316586781872855e-05,1.7566059112967607e-05,1.7794704249781734e-05,7.871845328860702e-06,2.2316586781872855e-05,1.7566059112967607e-05,1.7794704249781734e-05,1.2270576175836367e-05
"[TG(58:11),TG(57:4)]_FA14:0",0,3.320651165801758,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.234866628006434e-06,1.4913616243829353e-05,1.1822938925120795e-05,1.184115822366582e-05,5.234866628006434e-06,1.4913616243829353e-05,1.1822938925120795e-05,1.184115822366582e-05,8.155447805965897e-06
"[TG(58:11),TG(57:4)]_FA16:0",0,3.3461982797002947,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.490799155848465e-06,1.4841234513281774e-05,1.2342651801438687e-05,1.1747375304140905e-05,5.490799155848465e-06,1.4841234513281774e-05,1.2342651801438687e-05,1.1747375304140905e-05,8.160640627259555e-06
"[TG(58:11),TG(57:4)]_FA16:1",0,3.3759691443787543,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.441488131999223e-06,1.565029425104019e-05,1.2081974172629036e-05,1.2359582235617063e-05,5.441488131999223e-06,1.565029425104019e-05,1.2081974172629036e-05,1.2359582235617063e-05,8.512452575311843e-06
"[TG(58:11),TG(57:4)]_FA18:0",0,3.31143661827892,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.239397421350593e-06,1.4809829208483271e-05,1.1648841092088519e-05,1.1768559879279646e-05,5.239397421350593e-06,1.4809829208483271e-05,1.1648841092088519e-05,1.1768559879279646e-05,8.128834801889397e-06
"[TG(58:11),TG(57:4)]_FA18:1",0,3.396006278422138,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.452235361596482e-06,1.5456478709500767e-05,1.301229526309159e-05,1.2326020397696966e-05,5.452235361596482e-06,1.5456478709500767e-05,1.301229526309159e-05,1.2326020397696966e-05,8.509693839670676e-06
"[TG(58:11),TG(57:4)]_FA18:2",0,3.4864080006491736,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.895612743478688e-06,1.6774004846766467e-05,1.3147444148197427e-05,1.3284319388037344e-05,5.895612743478688e-06,1.6774004846766467e-05,1.3147444148197427e-05,1.3284319388037344e-05,9.203418928889318e-06
"[TG(58:11),TG(57:4)]_FA18:3",0,3.536389457436749,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.091065526759606e-06,1.7335411345017523e-05,1.3618353341252898e-05,1.38205955583167e-05,6.091065526759606e-06,1.7335411345017523e-05,1.3618353341252898e-05,1.38205955583167e-05,9.500219618841373e-06
"[TG(58:11),TG(57:4)]_FA20:4",0,3.636563661535452,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.5524603525208115e-06,1.8623326805449243e-05,1.4546328134353942e-05,1.481293263420791e-05,6.5524603525208115e-06,1.8623326805449243e-05,1.4546328134353942e-05,1.481293263420791e-05,1.014931906159563e-05
"[TG(58:11),TG(57:4)]_FA22:5",0,3.780243732743261,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.230591785732789e-06,2.055669529120706e-05,1.6150281633648842e-05,1.6312744475758726e-05,7.230591785732789e-06,2.055669529120706e-05,1.6150281633648842e-05,1.6312744475758726e-05,1.1229096009889208e-05
"[TG(58:11),TG(57:4)]_FA22:6",0,3.901564922673427,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.86657706171967e-06,2.232615790282343e-05,1.749332273118913e-05,1.781088999540383e-05,7.86657706171967e-06,2.232615790282343e-05,1.749332273118913e-05,1.781088999540383e-05,1.226992693776197e-05
"[TG(58:12),TG(57:5)]_FA14:0",0,3.315962500599495,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.239502728814503e-06,1.4896567677505095e-05,1.1654003053690454e-05,1.184187218651052e-05,5.239502728814503e-06,1.4896567677505095e-05,1.1654003053690454e-05,1.184187218651052e-05,8.155447805965897e-06
"[TG(58:12),TG(57:5)]_FA16:0",0,3.3093481473117925,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.214109722996166e-06,1.4828074364595683e-05,1.1614350055445649e-05,1.1747375440341374e-05,5.214109722996166e-06,1.4828074364595683e-05,1.1614350055445649e-05,1.1747375440341374e-05,8.158693315405499e-06
"[TG(58:12),TG(57:5)]_FA16:1",0,3.3722931085818906,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.439275469446475e-06,1.5456179718936773e-05,1.2088309238158975e-05,1.2372911812059267e-05,5.439275469446475e-06,1.5456179718936773e-05,1.2088309238158975e-05,1.2372911812059267e-05,8.509693901573624e-06
