lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N2M-P,N2M-Q,N2M-R,N2M-S,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
"DG(38:9),DG(dO-40:9),DG(37:2)_C18:2",0.2309332968880926,5.0391088300516405,2.605707025518754,0.1064796604707329,0.5488975468675003,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,4.8372563088071406e-05,2.3867823815590317e-05,4.775085780203124e-05,3.4742823652674155e-05,3.262160115337166e-05,3.7484121882874e-05,2.845465738583497e-05,3.341176770462009e-05,1.8163101052169808e-05
DG(31:0)_C16:0,0.2305548372338486,4.839952054961095,2.588659040914965,0.1076314247730251,0.5539499326037511,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,3.699345186764019e-05,2.9648921998792853e-05,3.260306255854214e-05,2.972347778015309e-05,2.73925267915012e-05,3.2931160834058325e-05,2.4899235749926782e-05,2.8079427080383418e-05,1.7966586164390576e-05
[TG(44:2)]_FA16:1,-0.2313788070189952,3.986286871658033,2.560485246356768,0.1095649491165782,0.5630033292980862,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.9556997169310462e-05,1.3628926034764296e-05,1.5396924036085386e-05,1.3618680304839859e-05,2.599792747292317e-05,1.7304062246668034e-05,1.5846297080557746e-05,1.5682084712708097e-05,8.978830468026493e-06
SM(41:2),0.2299180189142571,3.966092173339947,2.5270880624824565,0.1119065596877563,0.5741215709258976,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,2.2871243080101097e-05,1.2571230459669835e-05,2.167502174211966e-05,1.592433056269195e-05,1.6889216988716756e-05,1.7655250341309395e-05,1.4042171953894282e-05,1.4230072669156153e-05,8.722273934177856e-06
DG(39:4)_C18:0,-0.2275993248469212,4.8291204297148616,2.5225009114075654,0.1122324625325166,0.5748796136387799,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,3.256790579063288e-05,2.1998742165064853e-05,2.69458573808398e-05,2.9014996975659903e-05,4.9473433831192486e-05,3.422322167188975e-05,2.5044129886454117e-05,2.5364365240837577e-05,1.735237574692748e-05
[TG(46:6)]_FA20:4,-0.2284702564251369,4.1692297538303285,2.5083659202727238,0.1132433011342469,0.578809876451555,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.3604171792400465e-05,1.3334383310030646e-05,1.8355878250592917e-05,1.6059745133670643e-05,2.1094249489511964e-05,2.4622201595869378e-05,1.9949239464919246e-05,1.8580266850953005e-05,1.0559387715284806e-05
[TG(52:6)]_FA18:3,-0.2287751218406859,4.040150399045256,2.50676403607597,0.1133584883536978,0.578809876451555,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.1929283393784442e-05,1.2482267416318486e-05,1.603297386526763e-05,1.4904602974143002e-05,2.2928493194084132e-05,1.8198109529508914e-05,1.9331195139868597e-05,1.6465617440709095e-05,9.499732845042937e-06
"DG(34:4),DG(dO-36:4)_C18:1",-0.2251961083513362,5.590880143666801,2.49432199980943,0.1142575716782505,0.5824789633581586,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,8.387823320118135e-05,3.250195622349196e-05,4.5096424406266915e-05,4.120255780777278e-05,6.92248242562296e-05,6.953996560632289e-05,4.857212821802973e-05,4.579056968158732e-05,2.25224529395446e-05
[TG(46:2)]_FA16:1,-0.227038263022355,4.412242234702956,2.491637547362842,0.1144525843347432,0.5825528227889849,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.2818323382564783e-05,1.7039748292798538e-05,2.7436122350740785e-05,1.6332891109817008e-05,3.0443118973316984e-05,2.2639626902009624e-05,2.023159071622066e-05,2.6696244175475273e-05,1.1629915063815377e-05
SM(33:1),0.2272991237363488,4.02985909877009,2.4747899758961074,0.1156848951098382,0.5878978842825953,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,2.0460779018215764e-05,1.5746889996518575e-05,2.2048163748792086e-05,1.6719826136200136e-05,1.932999013814582e-05,1.8298939332400525e-05,1.3910612979495286e-05,1.4683175499619049e-05,8.723572162714874e-06
DG(34:1)_C18:1,0.2246112147645493,5.174982767547669,2.469578936409232,0.1160690145107956,0.588922499726946,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,5.291831112057992e-05,3.581545527254118e-05,4.0055427233645876e-05,3.8180446647894706e-05,4.141149483349026e-05,4.551244249832636e-05,3.310101688388864e-05,2.698349711327726e-05,1.9942282684774125e-05
CerP(26:1),0.2271267123341519,3.964172372735848,2.462686308436445,0.1165792530874828,0.5905828095970287,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,Cer,2.3414041060543447e-05,1.3103079479092346e-05,1.9083422278644513e-05,1.5057265961473507e-05,1.6139429135828902e-05,1.687295890928243e-05,1.390804856850986e-05,1.3798304137543496e-05,1.1223903157644078e-05
DG(31:3)_C18:2,0.2238600324286591,4.931449913912069,2.44460618106924,0.1179294791481848,0.5964865661617439,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,4.5917496381106386e-05,2.8928213997243823e-05,3.2403814495509146e-05,3.348084299457984e-05,3.221395829836635e-05,3.556616546452121e-05,2.788123528913166e-05,2.687784113201951e-05,1.7798956273482036e-05
DG(29:2)_C18:0,-0.2217754695292363,7.179769840513322,2.4413811958752376,0.1181721331111845,0.5966567130719815,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,0.0002771938495134075,0.00017210343138144446,0.0001402960999320942,2.671089179770079e-05,0.0002550711103638263,0.000153747426408285,0.0001251962881882472,0.00017751551022456548,5.112875260524792e-05
DG(32:1)_C18:1,-0.222054904274438,6.402476448089825,2.439248442948971,0.1183329086972631,0.5966567130719815,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,0.00011248363486101199,6.805909665999253e-05,9.653185231178926e-05,6.409738677350456e-05,8.294022812047368e-05,0.00010334113717992038,8.233504204342852e-05,0.00012751443522846773,4.352763584924284e-05
"PE(32:2),PE(O-33:2),PE(P-33:1)",-0.2247722088314429,4.212857458313434,2.42914479974625,0.1190978572622627,0.5995768882766334,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,2.305759335978565e-05,1.4269460110444423e-05,1.9260072028266657e-05,1.5486679292981396e-05,2.3032571985433555e-05,2.8443754822411303e-05,1.7946109011962455e-05,1.680544467255327e-05,1.2371024287527788e-05
"[TG(48:8),TG(47:1)]_FA16:0",0.2238755217673747,4.042105994004008,2.400209112540672,0.1213190322955298,0.6079138466112961,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.445957061615011e-05,1.3962484078787332e-05,2.4337997936688584e-05,1.341967749112788e-05,1.7758934998796298e-05,1.7252242172959136e-05,1.407807483271082e-05,1.6358437196877356e-05,1.0079865351487259e-05
CAR(16:0)_QUAL,-0.2205552987462677,6.148422524705515,2.402452109758734,0.1211452239766661,0.6079138466112961,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,CAR,9.617889243470357e-05,6.116006581220191e-05,7.02509803024411e-05,5.316150917673267e-05,8.244525486536408e-05,8.737252719286203e-05,8.850394542004358e-05,7.065332227204925e-05,4.2765268349897047e-05
DG(30:0)_C16:0,0.2221159701347762,4.869538775195549,2.404766615650175,0.1209661636681473,0.6079138466112961,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,3.664116197214569e-05,3.5371497100842305e-05,3.136348191538444e-05,2.831295300562329e-05,2.839084801074383e-05,3.248881927425147e-05,2.8869593385712332e-05,2.771242403681805e-05,1.6145862178097293e-05
"PC(12:0),LPC(13:0),LPC(O-14:0)",-0.2218650774194354,4.272893451475094,2.3740964691757647,0.123362954894355,0.6171972952621452,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,2.7014427533294204e-05,1.2179578531668108e-05,1.8961338149781712e-05,2.1935600343986962e-05,2.4545905009006158e-05,2.601759028753724e-05,2.3642118411257262e-05,1.9098896888983714e-05,8.130295308993544e-06
SM(42:0),0.2226014007877103,3.983509141509205,2.3693109481276724,0.1237416593455445,0.6181336450589354,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,2.640701833574946e-05,1.2188386036632969e-05,1.982446773062959e-05,1.5772355602639312e-05,1.7438513249065225e-05,1.7793210762491604e-05,1.3887735732477664e-05,1.415291815191861e-05,9.519089162230679e-06
"PC(20:0),LPC(21:0),PC(O-21:0)",-0.2213818203292999,4.174907433897497,2.3495223616768826,0.1253214004880072,0.6250574333459034,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,2.5257136509953476e-05,1.1901327799667088e-05,1.8212849775494296e-05,1.2782508610222415e-05,1.996343673407698e-05,2.2784784412011576e-05,1.8627239940771126e-05,1.7321026912082706e-05,1.6688022490280922e-05
CAR(11:0)_QUAL,0.2186981337023237,5.2999779347735725,2.3453868946081826,0.1256543611442464,0.6257509620563012,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,CAR,5.5737007205047795e-05,3.5181352367134766e-05,4.7282088097769916e-05,4.596137245212133e-05,3.905386524305465e-05,4.139620351108914e-05,4.6773901378483166e-05,3.278036984868894e-05,1.9362474518803755e-05
[TG(49:3)]_FA18:0,0.221431876784478,3.779817023424756,2.329761340773242,0.1269213350669119,0.6310865150399456,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.800835832496615e-05,1.380385084870411e-05,1.311783758613598e-05,1.684931955406199e-05,1.4346458411449152e-05,1.5012441169748988e-05,1.3003293195107558e-05,1.2270859868285613e-05,8.432937810701881e-06
"PC(29:2),PC(P-30:1)",-0.2207740149297007,3.891319324896087,2.323481814236936,0.1274344977467174,0.6326632680440879,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.8819910074975785e-05,1.1207416020638958e-05,1.3958646985189369e-05,1.4116058099614365e-05,1.6545875766815266e-05,1.9090908114353963e-05,1.5321087739761723e-05,1.7330424149502553e-05,9.481558078845282e-06
"[TG(57:8),TG(56:1)]_FA18:3",-0.2197786325167185,4.0987470201172105,2.316412215162764,0.1280149897902737,0.6335956626583028,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.3284011558774784e-05,1.2477765527617962e-05,1.7024803723947654e-05,1.5107982106594623e-05,2.3629830095175946e-05,1.892077664443545e-05,1.8231024820991107e-05,1.8318920030860954e-05,1.0776511423962717e-05
CAR(20:0)_QUAL,0.2162619309403749,6.670052699796581,2.316685376090618,0.1279925056782685,0.6335956626583028,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,CAR,0.00016008773683631608,9.619543246633185e-05,0.00011218203858662685,0.0001048249634723029,0.00010680214261755355,0.00010686425819453234,0.00010899557597990836,8.70358870461585e-05,5.7139738730884213e-05
"[TG(49:7),TG(48:0)]_FA18:0",0.2198825030305978,3.976193105781844,2.3125660846043488,0.1283320353993422,0.634192156559996,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.1615170758929273e-05,1.8134744115764157e-05,1.7432118134801968e-05,1.4600563993189325e-05,1.6605990501763696e-05,1.7645573110465323e-05,1.4831268219494974e-05,1.452773893868879e-05,8.485028116496762e-06
DG(32:2)_C18:0,0.2177943908346813,4.839199346259573,2.309998531001476,0.128544171500978,0.6342691765040616,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,4.2496656296964976e-05,2.707413834254435e-05,2.7250653948384893e-05,3.28457336473282e-05,2.8458738772260802e-05,3.3706272550315276e-05,2.6660533887565924e-05,2.4670487975839884e-05,1.8735769146895408e-05
SM(37:1),0.2186424821543512,3.97631715636536,2.28564940413289,0.1305754781340173,0.6433085006694257,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,2.696588918840957e-05,1.2697431208396215e-05,1.709697883817977e-05,1.708785460823781e-05,1.6753712629475965e-05,1.745235309343761e-05,1.4936591743349291e-05,1.3917459011796738e-05,9.269597914432816e-06
CAR(20:0),0.2154340147950394,4.960950577643102,2.266327856481709,0.1322128466359516,0.6493924750292481,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,CAR,4.454235639869741e-05,2.665611889854487e-05,4.055864509089097e-05,3.5009018929840974e-05,3.0420389519021676e-05,4.19899458922535e-05,2.7799427756362354e-05,2.8627011276840903e-05,1.4416498796590718e-05
DG(29:2)_C16:0,0.2160974406301409,4.631755341191373,2.267021756624928,0.1321536481963856,0.6493924750292481,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,3.2972358514586984e-05,2.445369361858936e-05,3.272459534749205e-05,2.2997548740712897e-05,2.617109342094214e-05,2.7537845146774847e-05,2.3050231890229327e-05,2.3004623661330765e-05,1.4160104819872457e-05
Cer(35:1),0.2173060607596189,3.954414997755214,2.25690191477182,0.1330199386483531,0.6513738118637868,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,Cer,2.675134451408212e-05,1.2684631492120129e-05,1.8100135481587232e-05,1.562698498018267e-05,1.6149298811131038e-05,1.825117776534286e-05,1.390291964871113e-05,1.4270709562666157e-05,8.71643202956716e-06
LPI(16:1),0.2167832123712973,4.156261031249993,2.2585105451159717,0.1328818118462864,0.6513738118637868,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.641568591173728e-05,1.4062165398531502e-05,1.81334815855088e-05,2.4283728808757506e-05,1.9281240330000937e-05,2.0072362292043283e-05,1.7098285597256427e-05,1.5660242245594673e-05,9.796208946909267e-06
"PC(4:0),LPC(5:0)",-0.2159362746546622,3.976597012053564,2.230125076734936,0.1353428910833567,0.6617447114030186,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,2.5643823862783375e-05,1.2611102987567501e-05,1.3161380088091756e-05,1.2909684948379517e-05,1.600245161695416e-05,2.3955100291392036e-05,1.9424542742185042e-05,1.4630855435037791e-05,8.663692671406711e-06
"[TG(59:9),TG(58:2)]_FA18:2",-0.2135962739886088,3.981273977346608,2.1818264513095214,0.1396486483665225,0.6811255950767737,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.118917250006451e-05,1.1976571252975123e-05,1.5387554096002385e-05,1.4490893470125498e-05,2.2808562979847903e-05,1.802485637414203e-05,1.6391765987173527e-05,1.643031394024997e-05,9.199362088517023e-06
DG(41:5)_C16:1,0.211623167352259,4.8136201604536994,2.1809422237299603,0.1397288949305312,0.6811255950767737,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,4.2537479787609235e-05,2.3146472733812756e-05,2.915742532268575e-05,3.520570436922926e-05,3.289376179804818e-05,2.9990231863231718e-05,2.4758444661193357e-05,2.580451530310419e-05,1.6266432336888952e-05
"LPC(3:0),PC(O-3:0)",-0.2119038803445009,4.085908377774497,2.15184999940611,0.1423982167249823,0.6930905661712184,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,2.108900414373309e-05,1.6502325720586634e-05,1.3161931060059229e-05,1.4313001281466214e-05,1.730972002202702e-05,1.8444409374148622e-05,2.0375459274226777e-05,2.029032417106593e-05,1.1667400422374686e-05
[TG(40:0)]_FA14:0,0.2110446412684599,4.67828842059629,2.144861613925769,0.1430479346486574,0.6952043450470146,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.503941221183627e-05,2.2105711904578625e-05,1.7327395825422923e-05,2.0567554070994548e-05,2.9432536201179715e-05,1.747793921516206e-05,1.6855684061362412e-05,1.3298468671238707e-05,4.812325948052682e-05
Cer(40:1),0.2109032374331912,3.962202795517265,2.125908698536344,0.1448268660491659,0.7027914236701632,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,Cer,2.4258100113898742e-05,1.203980998322006e-05,2.078736316828757e-05,1.5386791689806897e-05,1.7182313208016495e-05,1.6866403363886723e-05,1.4709454613373423e-05,1.3804145698857566e-05,9.258754744123804e-06
DG(36:3)_C18:1,0.2083845499494376,5.077416158323149,2.123453186097599,0.1450591594165151,0.7028617228785202,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,4.2767299715846473e-05,2.7921538260063832e-05,4.454635779475216e-05,4.0167383397649664e-05,3.54105007060007e-05,4.085303232701426e-05,3.1675412162396305e-05,2.9983780331763955e-05,1.782199924193615e-05
"PE(30:1),PE(O-31:1),PE(P-31:0)",-0.2098786688092428,4.175344756506396,2.1164929590800394,0.1457198871967535,0.7050046116700502,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PE,2.620741173470021e-05,1.2920008423460595e-05,1.750928180615401e-05,1.5481272790038025e-05,2.8800285715178423e-05,2.0276207655189993e-05,1.61371111767033e-05,1.8278790772739882e-05,1.1733770932562054e-05
"DG(37:7),DG(36:0)_C18:1",-0.2070705355789216,5.298758662943199,2.1023793817130176,0.1470701182706396,0.7101701325484666,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,DAG,5.4091980312351526e-05,2.8245020535496123e-05,4.283718051630927e-05,3.441664469721769e-05,3.989547016326368e-05,4.095604753002217e-05,3.9534576063487186e-05,6.0775220726545236e-05,2.164032682900015e-05
SM(35:1),0.2095445427775603,3.995528284992981,2.1007416563845007,0.1472277095366979,0.7101701325484666,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,SM,2.729705754837676e-05,1.3932245730581782e-05,1.680074616522133e-05,1.637905396444848e-05,1.6732798161389858e-05,1.6845482750304885e-05,1.486716324327125e-05,1.547788307594302e-05,9.371080453873509e-06
FA(18:2),0.2046455985446223,12.152656329924342,2.0879889350690064,0.1484613909297581,0.7150521022840739,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.005117195025424198,0.006925967282408693,0.00417013349471537,0.002057453271752612,0.0034146296942900605,0.0036358930621900646,0.004787365855850775,0.0047482442216388344,0.0044556745873174175
[TG(48:2)]_FA18:1,-0.2082031772088572,4.067779484451173,2.0763288188830096,0.149599601429182,0.7183897526963845,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.048723872279091e-05,1.332387928468039e-05,1.5288343713970537e-05,1.581131351226697e-05,2.896956339321268e-05,1.763558388374588e-05,1.6429207698454282e-05,1.3958312468890336e-05,1.1588210338704866e-05
