lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4M-P_x,N4M-Q_x,N4M-R_x,N4M-S_x,N4M-P_y,N4M-Q_y,N4M-R_y,N4M-S_y,Blank1
CAR(4:1),0,6.453778483419275,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,0.00011965353612269131,9.912479816946934e-05,8.368208414552397e-05,6.635252117419259e-05,0.00011965353612269131,9.912479816946934e-05,8.368208414552397e-05,6.635252117419259e-05,4.935297941063124e-05
CAR(4:1)_QUAL,0,5.168607130733693,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,3.5313489228063536e-05,3.1585281417137576e-05,5.015997757108093e-05,4.201163609888425e-05,3.5313489228063536e-05,3.1585281417137576e-05,5.015997757108093e-05,4.201163609888425e-05,1.61309328594363e-05
CAR(5:0),0,5.666294796374323,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,6.017209572541384e-05,4.349453057803059e-05,6.162684008458219e-05,5.810821893136894e-05,6.017209572541384e-05,4.349453057803059e-05,6.162684008458219e-05,5.810821893136894e-05,2.412686448618972e-05
CAR(5:0)_QUAL,0,4.784785029721897,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,3.516014792824372e-05,2.0462124182267952e-05,4.031734962630387e-05,2.9214758417739592e-05,3.516014792824372e-05,2.0462124182267952e-05,4.031734962630387e-05,2.9214758417739592e-05,1.2451350414021916e-05
CAR(5:1),0,6.1522291468921,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,8.156007063262495e-05,6.286117005010814e-05,7.16709974554914e-05,7.279032263218381e-05,8.156007063262495e-05,6.286117005010814e-05,7.16709974554914e-05,7.279032263218381e-05,5.3029478532318734e-05
CAR(5:1)_QUAL,0,5.054636711149197,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,4.0880058067875156e-05,2.891161844707403e-05,4.311969981013171e-05,3.515365168132514e-05,4.0880058067875156e-05,2.891161844707403e-05,4.311969981013171e-05,3.515365168132514e-05,1.484604053786898e-05
CAR(6:0),0,5.137347205307927,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,3.7104396636575386e-05,3.74070596618788e-05,4.55234266168717e-05,2.955909795672095e-05,3.7104396636575386e-05,3.74070596618788e-05,4.55234266168717e-05,2.955909795672095e-05,1.9729377971229748e-05
CAR(6:0)_QUAL,0,4.9231278123195565,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,4.680910675971416e-05,2.1598811974305808e-05,4.037283772810389e-05,3.034058167143333e-05,4.680910675971416e-05,2.1598811974305808e-05,4.037283772810389e-05,3.034058167143333e-05,1.3302319689658832e-05
CAR(6:1),0,6.669379736050192,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,0.000113611653810514,0.0001004809849185202,0.00010532716202741791,0.00011496196757158497,0.000113611653810514,0.0001004809849185202,0.00010532716202741791,0.00011496196757158497,5.169006206691582e-05
CAR(6:1)_QUAL,0,5.2107380601498745,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,5.294522791770211e-05,3.0355201516082694e-05,4.032489586929402e-05,4.018209361814215e-05,5.294522791770211e-05,3.0355201516082694e-05,4.032489586929402e-05,4.018209361814215e-05,1.7790355602278703e-05
CAR(7:0),0,7.159996979175885,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,0.00013743902920322675,0.00017179364930627783,0.00015174105666256805,0.00019179507274376007,0.00013743902920322675,0.00017179364930627783,0.00015174105666256805,0.00019179507274376007,1.6776137709433917e-05
CAR(7:0)_QUAL,0,5.490133168300112,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,5.606950029859313e-05,3.4900952671626754e-05,6.360308858368761e-05,5.287112547579573e-05,5.606950029859313e-05,3.4900952671626754e-05,6.360308858368761e-05,5.287112547579573e-05,1.5626582586752124e-05
CAR(8:0),0,5.760260977949296,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,6.956929690909055e-05,5.844427029992743e-05,4.340557269194799e-05,6.777371992052993e-05,6.956929690909055e-05,5.844427029992743e-05,4.340557269194799e-05,6.777371992052993e-05,1.6520067918432242e-05
CAR(8:0)_QUAL,0,5.06219554123242,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,4.910012918738619e-05,2.807258738916811e-05,4.479942281932585e-05,3.1719858941201896e-05,4.910012918738619e-05,2.807258738916811e-05,4.479942281932585e-05,3.1719858941201896e-05,1.2496138246199013e-05
CAR(8:1),0,5.783308223847061,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,7.232075609079655e-05,4.9574511068257535e-05,6.779973314515101e-05,5.90890732494771e-05,7.232075609079655e-05,4.9574511068257535e-05,6.779973314515101e-05,5.90890732494771e-05,2.0751872101949506e-05
CAR(8:1)_QUAL,0,5.847270041413636,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,7.474197489284754e-05,5.39197438356666e-05,7.265379645934007e-05,5.7927728352786574e-05,7.474197489284754e-05,5.39197438356666e-05,7.265379645934007e-05,5.7927728352786574e-05,2.225469940122448e-05
CAR(9:0),0,6.225980885321923,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,8.815662681029501e-05,7.313356031992294e-05,8.33824502584884e-05,0.00010094678141486098,8.815662681029501e-05,7.313356031992294e-05,8.33824502584884e-05,0.00010094678141486098,1.420018657360286e-05
CAR(9:0)_QUAL,0,5.188644686297083,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,4.3109083092963334e-05,3.7479226317553075e-05,4.639924419807314e-05,3.425632102356766e-05,4.3109083092963334e-05,3.7479226317553075e-05,4.639924419807314e-05,3.425632102356766e-05,1.529278325013625e-05
CAR_QUAL,0,4.641511988193062,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CAR,3.0518998490367734e-05,1.9353903885722356e-05,3.545840463932867e-05,2.3394271871927657e-05,3.0518998490367734e-05,1.9353903885722356e-05,3.545840463932867e-05,2.3394271871927657e-05,1.5122881552142349e-05
CE(12:0),0,6.402740558618076,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00010856503853116936,6.530759539634464e-05,0.00011829041765240612,8.694279620291916e-05,0.00010856503853116936,6.530759539634464e-05,0.00011829041765240612,8.694279620291916e-05,4.157125026168714e-05
CE(14:0),0,6.485492835924185,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.0001240797611317533,7.154664166599449e-05,0.00011541437941501592,9.115583241996749e-05,0.0001240797611317533,7.154664166599449e-05,0.00011541437941501592,9.115583241996749e-05,4.193799146649747e-05
CE(14:1),0,6.4773869554500925,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00012278152971314528,6.721714066483631e-05,0.00011884085472848209,9.307722013313412e-05,0.00012278152971314528,6.721714066483631e-05,0.00011884085472848209,9.307722013313412e-05,4.180184253431012e-05
CE(15:0),0,6.53674812835075,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.000123364308119697,7.658457467906842e-05,0.00012581632258295742,9.22614946933085e-05,0.000123364308119697,7.658457467906842e-05,0.00012581632258295742,9.22614946933085e-05,4.203340912831678e-05
CE(15:1),0,7.950039284022016,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.0003460146609387645,0.0002261706124230499,0.0002618450407105583,0.0003244201148225099,0.0003460146609387645,0.0002261706124230499,0.0002618450407105583,0.0003244201148225099,4.326572427743636e-05
CE(16:0),0,6.577882550098165,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00012644642124514012,7.375084710769263e-05,0.00013384605565088293,9.929996926217994e-05,0.00012644642124514012,7.375084710769263e-05,0.00013384605565088293,9.929996926217994e-05,4.250481743995208e-05
CE(16:1),0,6.640669747289669,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00014295434802469927,8.530151078003093e-05,0.00012499155347967317,9.770692019173526e-05,0.00014295434802469927,8.530151078003093e-05,0.00012499155347967317,9.770692019173526e-05,4.208841998404787e-05
CE(16:2),0,6.463799222575652,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00011263208912632792,7.048237105669868e-05,0.0001183805289953699,9.142272761861177e-05,0.00011263208912632792,7.048237105669868e-05,0.0001183805289953699,9.142272761861177e-05,4.378289403074857e-05
CE(16:3),0,6.429517580108898,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00010974506117888444,6.712200067704884e-05,0.00012048284728473284,8.931892948055676e-05,0.00010974506117888444,6.712200067704884e-05,0.00012048284728473284,8.931892948055676e-05,4.151477837267687e-05
CE(17:0),0,7.437975007210851,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00036859464444165903,0.00013399204204309984,0.00014292916805643495,0.00017791045853700303,0.00036859464444165903,0.00013399204204309984,0.00014292916805643495,0.00017791045853700303,4.317728447019764e-05
CE(17:1),0,6.850523894426262,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.0001849730968495083,9.92703813060622e-05,0.00011961013674597608,0.00012090278098666941,0.0001849730968495083,9.92703813060622e-05,0.00011961013674597608,0.00012090278098666941,4.2706038313323584e-05
CE(18:1),0,6.666599025659931,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00012124026640779978,8.22200683310495e-05,0.00014395102907865546,0.00010998696911902452,0.00012124026640779978,8.22200683310495e-05,0.00014395102907865546,0.00010998696911902452,4.5078496799649234e-05
CE(18:2),0,6.748489899625348,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00012591076147315194,9.294768209571123e-05,0.0001412268054715956,0.00012332531639956614,0.00012591076147315194,9.294768209571123e-05,0.0001412268054715956,0.00012332531639956614,4.3077485225162954e-05
CE(18:3),0,6.534577814716644,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.0001162415962605095,7.649018379579077e-05,0.00012492052931897498,9.75027482940136e-05,0.0001162415962605095,7.649018379579077e-05,0.00012492052931897498,9.75027482940136e-05,4.2466520409993876e-05
CE(19:0),0,6.589492592967305,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00011555342184386065,7.783438234836232e-05,0.00012549493795946197,0.00011246742757617376,0.00011555342184386065,7.783438234836232e-05,0.00012549493795946197,0.00011246742757617376,4.2087121910268215e-05
CE(20:0),0,10.90084109299652,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.0029410297634781977,0.0018503558185265967,0.002153998099474816,0.002344475494622193,0.0029410297634781977,0.0018503558185265967,0.002153998099474816,0.002344475494622193,6.45920491669322e-05
CE(20:1),0,6.445126122614422,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.0001157704141719193,7.144076411666025e-05,0.00011562212588939914,8.6904393905404e-05,0.0001157704141719193,7.144076411666025e-05,0.00011562212588939914,8.6904393905404e-05,4.1484270992504035e-05
CE(20:3),0,6.475299458581447,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00010765532502541823,6.938488794067009e-05,0.00012630505814968386,9.649597174755454e-05,0.00010765532502541823,6.938488794067009e-05,0.00012630505814968386,9.649597174755454e-05,4.13705160073567e-05
CE(20:4),0,6.754353647296356,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00012129523724153091,9.252492014556716e-05,0.0001545216534852442,0.0001202099415194205,0.00012129523724153091,9.252492014556716e-05,0.0001545216534852442,0.0001202099415194205,4.2663035297773115e-05
CE(20:5),0,6.794703422277635,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00015979747613971258,0.00010706138665382552,0.00012184695660574038,0.00011016873931029754,0.00015979747613971258,0.00010706138665382552,0.00012184695660574038,0.00011016873931029754,4.169328111329177e-05
CE(22:0),0,6.384454359794741,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00010799341910209012,6.622328845141457e-05,0.00011371690112765453,8.481019707419066e-05,0.00010799341910209012,6.622328845141457e-05,0.00011371690112765453,8.481019707419066e-05,4.14891388542943e-05
CE(22:1),0,6.467112286386283,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00011677684372976237,7.353659445419927e-05,0.00011371911992358623,9.037562844002292e-05,0.00011677684372976237,7.353659445419927e-05,0.00011371911992358623,9.037562844002292e-05,4.196882349665898e-05
CE(22:2),0,6.415546351593618,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.0001090614332867767,6.824919906577901e-05,0.00011656319720399477,8.756747120753566e-05,0.0001090614332867767,6.824919906577901e-05,0.00011656319720399477,8.756747120753566e-05,4.1454087921853676e-05
CE(22:3),0,6.423636466813282,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.0001120455905350575,6.703210465897373e-05,0.0001171624636233863,8.796077338896752e-05,0.0001120455905350575,6.703210465897373e-05,0.0001171624636233863,8.796077338896752e-05,4.203568105920803e-05
CE(22:5),0,6.53786603071346,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00012195447991012239,7.745781730374005e-05,0.00012305614272995827,9.339403774478551e-05,0.00012195447991012239,7.745781730374005e-05,0.00012305614272995827,9.339403774478551e-05,4.3225317904668756e-05
CE(22:6),0,6.668517866322145,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00012837331019512977,7.865568371046637e-05,0.00014300640655602492,0.00011342876151377599,0.00012837331019512977,7.865568371046637e-05,0.00014300640655602492,0.00011342876151377599,4.187178317297429e-05
CE(24:1),0,6.546768618133708,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00012217229810499843,7.825065145612416e-05,0.00012523037224118768,9.247366624565838e-05,0.00012217229810499843,7.825065145612416e-05,0.00012523037224118768,9.247366624565838e-05,4.399855760374e-05
CE(46:3;O2),0,6.360264777694356,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00010594956152161458,6.403231779268706e-05,0.00011546454100109974,8.178506675087332e-05,0.00010594956152161458,6.403231779268706e-05,0.00011546454100109974,8.178506675087332e-05,4.1374573064389305e-05
CE(48:3;O2),0,6.355133592771643,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.0001059156693695973,6.403656274999518e-05,0.00011367073516919828,8.180138767238256e-05,0.0001059156693695973,6.403656274999518e-05,0.00011367073516919828,8.180138767238256e-05,4.136305147183209e-05
CE(50:3;O2),0,6.362602570959366,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00010634510671283175,6.448679332611347e-05,0.0001138185544259035,8.26884774611073e-05,0.00010634510671283175,6.448679332611347e-05,0.0001138185544259035,8.26884774611073e-05,4.137473540485937e-05
CE(52:3;O2),0,6.357295966882923,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,CE,0.00010589210993406425,6.429801108327098e-05,0.00011362279322572091,8.208044358636558e-05,0.00010589210993406425,6.429801108327098e-05,0.00011362279322572091,8.208044358636558e-05,4.135623601962452e-05
Cer(26:0),0,4.316827040019835,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,Cer,2.6792109003949818e-05,1.4564683619569017e-05,2.917586727925816e-05,1.9804950827900663e-05,2.6792109003949818e-05,1.4564683619569017e-05,2.917586727925816e-05,1.9804950827900663e-05,9.497785533188881e-06
Cer(30:2),0,4.201170639305913,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,Cer,2.3961293055488835e-05,1.3500412438728558e-05,2.3987547175539656e-05,1.9031147536068162e-05,2.3961293055488835e-05,1.3500412438728558e-05,2.3987547175539656e-05,1.9031147536068162e-05,1.0688883040511108e-05
Cer(32:3:13),0,4.253221132065371,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,Cer,2.3966252749941165e-05,1.4743726789353021e-05,2.397733763235768e-05,2.1630332980395126e-05,2.3966252749941165e-05,1.4743726789353021e-05,2.397733763235768e-05,2.1630332980395126e-05,9.526508189589507e-06
Cer(34:3:15),0,4.185627773865615,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,Cer,2.4999548127451328e-05,1.3784334526472347e-05,2.3987547090872177e-05,1.890890057633532e-05,2.4999548127451328e-05,1.3784334526472347e-05,2.3987547090872177e-05,1.890890057633532e-05,8.717081143835669e-06
Cer(31:1),0,4.202200439865101,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,Cer,2.2445242101823784e-05,1.6265220013764783e-05,2.5486602317206263e-05,1.7591386714855662e-05,2.2445242101823784e-05,1.6265220013764783e-05,2.5486602317206263e-05,1.7591386714855662e-05,8.716594246231344e-06
Cer(35:2),0,4.748691697216849,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,Cer,2.516570218806698e-05,2.7245791863685e-05,2.7712768044860965e-05,3.723824854854544e-05,2.516570218806698e-05,2.7245791863685e-05,2.7712768044860965e-05,3.723824854854544e-05,9.523587175381213e-06
