lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
FA(25:1),0.007411559384741,10.06915148555826,0.0025344514215248,0.9598487908573584,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0007692269524730886,0.001060199180252445,0.0011161828256973363,0.0009091772244080063,0.0011249227623968143,0.0014938114459047112,0.0010680387754462243,0.0011150634015130885,0.0010374337566542119
FA(25:4),0.0352729360907801,9.824880229042599,0.0573977005789174,0.8106572881020756,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.001069641045098581,0.0007083750180474002,0.000798168214799481,0.0006357293072131908,0.0009435111998882108,0.0014675834416691094,0.000745163712811109,0.0009164567531806037,0.0008523328167937643
FA(26:0),-0.0939168630131227,10.22036505590884,0.4069236643292697,0.5235350761424402,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.001016528419056455,0.0011472040736266666,0.001384553677049946,0.0008631327258789367,0.0017144438010593397,0.0010826189436396912,0.0017218806613456396,0.0012754194191634443,0.000752165746138498
FA(26:1),-0.0011108695454056,10.081117186475966,5.693583810284508e-05,0.9939795521434184,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0007280150857177559,0.0010235076484308527,0.0011729778799056845,0.0008503432973954053,0.0011502289284082068,0.0014104112263805075,0.0010718809234405466,0.0010667835569506305,0.0012240336345757826
FA(26:2),-0.0892439102201863,9.250403332636573,0.367257795980322,0.5445028116633558,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0004308541720048607,0.0005828771248740453,0.0006392940287625266,0.0004778180838192995,0.0006792712624798042,0.0007954496231208878,0.0006149384412805315,0.0007278196632622538,0.0005688123480470769
FA(26:3),-0.0466980965176103,9.284332495072263,0.1005688507225386,0.751148055964281,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00045506295481291135,0.0005398454906013713,0.0007080785264805862,0.0004731056386153116,0.000715871194055618,0.000797568610628142,0.0006002005220329433,0.0006782818385240983,0.0006508695601554607
FA(26:4),0.0443873929479949,9.696855396695115,0.0908850066167303,0.7630550536189136,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0006343920258568373,0.0007982837785734054,0.0009893603841168728,0.000584261087819859,0.0008554453770013603,0.00109147634935252,0.0008553574218400136,0.0008098175604101174,0.0008543911116500965
FA(26:5),-0.0717044124367722,10.121480721623064,0.2371968804663993,0.6262380464264005,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0007408548586718337,0.0009586858209311559,0.0011054285404650136,0.0008969855461442986,0.0015368813650279566,0.0011936315850300968,0.001028583190891228,0.0011081045691510273,0.001354517701909833
FA(27:0) | FA(28:7),0.1144280262450683,10.054827357161304,0.6039636579980652,0.4370696947522254,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0007571536690878936,0.0010048298391335782,0.0012662888694826308,0.0009130471668669375,0.0011589596033519782,0.0012307407955212681,0.0010171483512667703,0.0011005026401148376,0.0010899683077489977
FA(27:0) | FA(28:7)_2,0.0304643384071726,9.888412948514652,0.0428170707834851,0.8360701016712003,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0006860490749112929,0.0009148102306810578,0.001097182609899958,0.0008544982633526627,0.0010492181031252355,0.0011784889781094043,0.00096564012371232,0.0011176258323746368,0.0007579918942214954
FA(27:1),0.0419929048028827,9.71729149998566,0.0813454050828283,0.775482371802452,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0005675051633410274,0.0008570427935498593,0.0009552348759526724,0.000682275953826521,0.0008668195959042345,0.0011012643766005502,0.0008473605417270234,0.0008704401445392637,0.0008397378648902501
FA(27:2),0.2674291249979817,9.172149029481137,3.2934989523803893,0.0695546541281357,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00043179701927570596,0.0005357015745311393,0.000854810354973537,0.0005058591787192698,0.0006349763670807228,0.0004815525184851036,0.0007281172302038362,0.0004989597624144445,0.0005165294937026837
FA(27:3),0.2519333751136432,10.192874798322338,2.924941721373216,0.0872203743018058,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0008064429371305293,0.0018510150098641094,0.0012833186681827223,0.0009216207848124809,0.0012924191431303736,0.0010214488084408762,0.0016643830911301557,0.001014729561811739,0.0007670137300264326
FA(27:4),-0.1336960534536246,9.573964250329231,0.8242010647004463,0.363954729542047,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0006811601863077576,0.0005815089876761183,0.0005883958316971301,0.0005851727773748079,0.0007782866108583463,0.0011286598748795553,0.0007041404510474741,0.0008228206571261335,0.0008979823653713254
FA(28:2),0.0828962267449803,9.470129328690716,0.3169231985901888,0.5734625834599458,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00047246802734016266,0.0007724909485865877,0.000817305400138538,0.0005970580628518736,0.0008215096271867702,0.0008569756192670719,0.0006994302236922576,0.0007321698691188412,0.0006490210749892897
FA(28:4),0.0825797417713488,9.380136140610515,0.3144982926320097,0.5749328821249876,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0004450600990767764,0.0005543812038530621,0.0007846212104844325,0.0007587051461104023,0.0008238074529350041,0.0006218036931694471,0.0007499813916622073,0.0007686062838762456,0.000521641475880153
FA(28:5),-0.0399919807212992,9.92966171426118,0.0737835733632863,0.7859055156326731,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0007078128359222785,0.0008116696212617961,0.0010119023494104076,0.0007541243351061987,0.0010840965531648597,0.001183934444562208,0.000901105775268498,0.0010462080088331387,0.0011748323703663398
FA(28:6),0.1686502160558002,9.90765926512,1.311518585578597,0.2521198911606293,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0006077382157725016,0.001268072035445653,0.0012597622701908861,0.0007406972785745494,0.0009755454075872225,0.0010370140800441026,0.0011186263743209427,0.001051410060976311,0.0007043495060073198
FA(29:1),0.0695567391810788,8.684327689489546,0.2230034696140561,0.6367608930186412,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00028738101866020545,0.00036576848020398653,0.0005010677372151483,0.0003651570571354599,0.000466868067619322,0.0005113217315175681,0.00037337184857882884,0.00044385544232056765,0.00039886106950937864
FA(3:0),0.0638477852538379,5.905688185388461,0.1861263973107583,0.6661603301570401,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,5.9676417271449025e-05,4.220381043232481e-05,5.11158975951358e-05,4.144558291778716e-05,4.775194231220839e-05,7.899207999441191e-05,5.493849730585092e-05,5.6175616834529835e-05,8.668479765331079e-05
FA(3:1),-0.0317387749856303,6.736514049966333,0.0462274301193872,0.8297629124467879,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,7.393256771054056e-05,8.391274136954699e-05,0.00011261211208063225,8.595093779941281e-05,9.727143413375816e-05,0.00012819715068781203,0.00011088920201903922,0.0001149100967921667,0.00013477884844647386
FA(30:3),0.0229167841521371,9.051806855200432,0.0242166344687717,0.8763349652164845,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0003596966978738576,0.00045464114867294026,0.0005786504621051136,0.0004983518672200078,0.0006298669186575083,0.0006795409296540264,0.0005187628012270862,0.0005034529531108911,0.0005498584793225462
FA(30:4),0.0578559652157023,9.311545865819012,0.1543476535654235,0.6944147325040994,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0004882731492731248,0.00047582424500888836,0.0005409705197475497,0.0004707469768934708,0.0005354444989254169,0.0008931286517120483,0.0004394053975073081,0.0005590149537157074,0.0010660621530090193
FA(30:5),0.1303889297309339,9.901822646090015,0.7840474423383057,0.3759061393634521,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.001067397864820464,0.0007017821503652445,0.0008008857272583887,0.0006029324337512044,0.0007596498901541653,0.0014660947130999593,0.0006733274806212267,0.0008678007726427889,0.0013637545565995536
FA(30:6),0.241819647857389,9.580506570179866,2.694301733539306,0.1007075997702006,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0005058834869973821,0.0007921442147682028,0.0011051549112927083,0.0006671780866564723,0.0007391860935060428,0.0008148470734346128,0.000781391131736747,0.0008155029357482865,0.0006894518685610693
FA(31:0),0.2145726892936855,9.91091697256934,2.122269915912512,0.1451712475506362,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0005858629709544585,0.0011493957175482835,0.0014435214431102056,0.0008430717813868608,0.0010200394924256223,0.001059284125206088,0.0010953353211664775,0.001014754947456635,0.0006342198227478699
FA(32:0),0.1439805495856606,8.867032504759,0.9554691256960268,0.3283310744413652,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00029635141335382386,0.0004729546600778972,0.0006965093686654426,0.00046047733543028185,0.0004756301442707365,0.0005742041171687055,0.0005856836675636151,0.0004825314848289239,0.000269551693174042
FA(32:1),-0.0018165410614638,8.627468083557298,0.0001521044146954864,0.9901598898139036,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00024052858903593892,0.00043655337360605577,0.0004521515366508938,0.00030567979059004536,0.0004744263568872708,0.0004425534471614031,0.0004441294606588002,0.0004033438746337262,0.000379205201593406
FA(32:4),0.1215424464182679,8.996675818533845,0.6809239210907096,0.4092687567002001,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0003879358103470721,0.0004935590820569236,0.0005571162691029697,0.0003761534288348945,0.0004951470716506106,0.0006081810210740551,0.000503239631816779,0.0004690885010967488,0.0006269273551219172
FA(32:5),0.1062475660872383,9.121192632298325,0.5204383303184841,0.4706547626413788,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0004371369892927084,0.0005301702255362331,0.00059275139605221,0.00045588533669938463,0.0005882777629373238,0.0006428725012196145,0.0005332927465334263,0.0005734121378330926,0.0006038323961186024
FA(32:6),0.1368263994081559,9.469742514387947,0.8632496700756498,0.3528308895923425,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00048073947132914796,0.0007320063952957212,0.0010323849173393504,0.0006168199263675728,0.0008697098969197388,0.0008270627959621659,0.0007649806241788807,0.0007188068677287167,0.0004843920866688709
FA(33:0),0.0009935818115309628,8.400893033155956,4.549510845208715e-05,0.994618304508333,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00019733323272943593,0.0003248087921838102,0.00038418935773841154,0.0003419114143115798,0.000417553744645849,0.0004272678603904692,0.0003803855047977424,0.0003241494155995502,0.00028366360574744106
FA(34:0),-0.0139542676599458,7.784219152850483,0.0089654733951647,0.9245640924299492,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0001464989900845103,0.0002011278085856706,0.0002491738771491983,0.00021242906175074333,0.00025987280063761737,0.0002714938388137937,0.00026619450421158793,0.000216723643319867,0.00018225284744373822
FA(34:1),0.2025401995833422,8.854446780267462,1.889696487063361,0.1692361588778372,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0002767166767687389,0.00041851762087787746,0.0005061987923743072,0.000515685686077845,0.00045665546552387274,0.00045837565230991123,0.00046422051962798246,0.0004677297003376352,0.0005243191709110463
FA(34:5),0.0453039886232736,10.284788340754384,0.0946972145884501,0.7582884556357643,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0008446841317900989,0.001083297535287986,0.0012684632012190068,0.0010091218566569125,0.0013683178714092063,0.0013931724082468745,0.0011170230203626193,0.0012077993795589648,0.0016800748390986332
FA(34:6),-0.1103365003781341,8.877541548734012,0.5611578211202186,0.4537941146892092,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0002978056450296409,0.00039952570842161463,0.0005463539955663642,0.00038665256949588195,0.000530092201795464,0.000559734210568547,0.00051751542460987,0.0005535515540742393,0.0004636895563201094
FA(35:0),0.0777283421493143,7.713792668995576,0.2781077103299765,0.5979441810222287,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00014324466924435964,0.0001865991318962505,0.0002766589678763121,0.00019807382713792074,0.0002058668450770604,0.0002276193392936582,0.00021408618770906742,0.00028091821066951277,0.00017017862279381242
FA(36:0),-0.1601398137703915,9.172232842318596,1.1821725253466884,0.2769141560041736,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0004025003455246913,0.0004233004018571783,0.0006611933594287881,0.0006915065312051227,0.0008347213875391157,0.000826993183847335,0.0005289161668178473,0.0008619932108374431,0.00019660735944900846
FA(37:0),-0.0158836262053,8.3465939941499,0.0116255194303676,0.9141371275100276,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00020980450381153447,0.0002652185453746437,0.0003865816799416643,0.0003137661407743405,0.0003464315695075816,0.00039458954416948957,0.0003435315975340754,0.0003806722301887943,0.00030247693683773037
FA(38:0),-0.1181976832496463,9.324274292929784,0.6442400258922572,0.4221795799315607,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00039087623246626387,0.0005793175639854975,0.0006959003285854414,0.0008296969767132783,0.0008517239316653465,0.000897040754298765,0.0006918072529164928,0.0009431390552341707,0.00015907350562831428
FA(38:4),-0.0379750524133177,9.175537304158734,0.0664998112547436,0.7965029371881811,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0003519018105880619,0.000532516760204796,0.0006159886737558764,0.00046323171805612117,0.0006464214602316384,0.0006768787634605063,0.0005271171759915155,0.0006434553907348874,0.0006961395326027991
FA(38:6),0.0479684196219587,8.128704340609241,0.1059915829602857,0.7447546427391545,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00020950753827596525,0.00028206831658707243,0.0003702871190362981,0.0001767268316960711,0.00033641546086941155,0.0003448344459444886,0.00029192566165089375,0.0002616252776981236,0.0002684375178122382
FA(4:0),-0.0538204004755794,8.114302982958202,0.1333952039268524,0.7149374258902927,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00018456231633764286,0.00020278982494478833,0.0002647453142812846,0.0002261067836572765,0.00030144819168125925,0.00033621393756854095,0.0002588841418703959,0.00024888759687842477,0.00040410887835231
FA(4:1),0.0169466228997637,12.690552474451383,0.0132566062748084,0.9083362663662724,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0048657367415167714,0.006309588354566215,0.007659143653405534,0.005601404433830026,0.007605858501902191,0.007768097942728115,0.0074271424856068476,0.007083336360200994,0.005643120792089825
FA(42:6),-0.077066866288938,7.864240983012146,0.273490126957995,0.6010001163419476,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00016508833651794245,0.00024136481586882954,0.00030792392796209756,0.00016349833401015708,0.00028243193391024214,0.00027938448904621724,0.0002708090688678406,0.00029451435394249966,0.00015043447824676087
FA(5:1),-0.2432518808840439,10.361808767351611,2.727122738512662,0.0986568767431152,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0008118234143332252,0.0010954153994877287,0.0013540664098397486,0.001016673331344266,0.0014649782977023491,0.0015598841394848068,0.0013853022183326449,0.0018143162120464317,0.0013689105176615307
FA(5:2),-0.2673939489918896,13.200153581448436,3.2958112804954,0.0694567886949216,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.004909770157692475,0.00823384373051704,0.01157319318713704,0.007178647474154138,0.007959485268867441,0.013186047339372894,0.013384151181684872,0.01176558400623012,0.00811880248421998
FA(6:0),-0.0339932611780144,10.18893426377727,0.0533108671330424,0.8173991240333339,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0007351153690985829,0.0008700114372491632,0.00098402293040467,0.0008383760191277569,0.0011129788073214928,0.0012702571092664825,0.0009952167465869966,0.0010269036399927739,0.002128436544986643
FA(6:1),-0.0280067964260602,14.065058750424074,0.0362084987427808,0.8490855652149433,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.010834573123585581,0.013901917875794664,0.01683659023222845,0.014122922446023273,0.016612132236467278,0.020268076914069014,0.016804007155856438,0.01700070490430465,0.024003003561459093
FA(7:0),-0.0592604206578374,9.351151140044998,0.1619508337954016,0.6873667459979008,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0004272201213907593,0.0005077643504812123,0.0006503610815795175,0.0005667166844878565,0.000676502689950638,0.0007618257632688498,0.0006767531347067718,0.0006766789726381764,0.0008307512370036189
FA(7:1),0.1628254935060463,8.227126775987736,1.220847216216498,0.2691944495664127,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00020791880440748967,0.00027324064507950317,0.0003665899180302659,0.00030142695548251904,0.0003155305662134191,0.00033481168693247457,0.000305640864282824,0.0003129856597323165,0.0002759842678745452
FA(7:3),-0.0159690191277824,7.583845260336933,0.011735222184825,0.9137345364477352,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0001339432431064322,0.00016483780513084934,0.0002003012124648318,0.0001740772266799581,0.0002200700453657013,0.00021953014804475748,0.0001867894058323254,0.00022121123801314318,0.00019820673745063428
FA(8:0),-0.2008849395496397,8.024309722600403,1.8568743707953672,0.1729859765270546,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0001667120710283567,0.00017536905479710057,0.0002651223122455701,0.0002059125711501653,0.0002658250481514563,0.00032013107743081927,0.0002813537695326954,0.0002901669496965096,0.00033900046581076285
FA(8:1),-0.1244795821055076,7.444186325194486,0.7125560024902029,0.3985965847105014,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00012139092223758943,0.0001349948692477386,0.00016831395431687854,0.00014668271053722376,0.00018925696778847006,0.0001974318176722167,0.00018364327591925355,0.00020497852348541645,0.00020243805572699432
FA(8:2),0.0521153538952328,8.911441025966509,0.1252185148171065,0.72344209482417,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0003651188507513181,0.00041310051173070524,0.0004996485035469195,0.000445964216606074,0.000547392646831526,0.0005849642038270224,0.00045691272027927163,0.0004988012817851327,0.0004966996650817418
FA(8:6),-0.0144311725110044,10.682909233841224,0.0096100302422428,0.9219078666880302,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0010590457563681756,0.0012426587304791843,0.0015389891022793947,0.0011974629627558688,0.0017723021575678439,0.0017199139544938642,0.0014776431612561656,0.0013925152797115033,0.002773137551139556
FA(9:0) | FA(10:7),-0.2075764127504921,9.312451005750672,1.985219485366656,0.1588416230300259,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0003421417086560027,0.0004550762977444644,0.0006022807105445372,0.00041918779968098014,0.0006381639275401977,0.0006945764686405559,0.0006143652791124905,0.0006395872635212615,0.0010974649097413225
FA(9:0) | FA(10:7)_2,-0.1171294720333036,9.393985332779712,0.6325146297113093,0.4264344287960221,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00039197050738619095,0.0005241119720631888,0.0006294384150943502,0.0004515381007773424,0.0006059747930293948,0.0007820847909068873,0.0006496679219945758,0.0006438988497040382,0.001138215365069708
FA(9:1),-0.1269623364650061,9.361352149543936,0.7432061185713792,0.3886357756997656,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.0003850724372041315,0.0004609172042768794,0.0006252030018770139,0.0006989383715150523,0.0006558418139407585,0.0007539650645213786,0.0007033167309536007,0.0008319972570902969,0.0007382928596495403
FA(9:2),-0.2341085894214533,8.99942210205696,2.524542367566255,0.1120872945343456,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,FA,0.00033981407204018217,0.0003620401802233847,0.0004149092242314129,0.0006191409460368988,0.000607206385348122,0.0005598022632398719,0.0005634822849600967,0.0008325400350516672,0.000354298447670118
LPC(12:0),0.0364110340198889,5.578231902310558,0.0605252501332671,0.8056676791016205,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,3.56538832464557e-05,4.7173733957007574e-05,5.904050947991845e-05,5.25202950922379e-05,5.677302285542718e-05,5.324077002935397e-05,6.437970067256192e-05,5.901639950238797e-05,1.625685811808874e-05
"LPC(14:1),LPC(P-15:0)",0.2222816369612578,4.059840174096218,2.2043527612741025,0.1376216453405104,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.2948030262432827e-05,2.1142218144832674e-05,1.617330768060965e-05,1.7633517821670144e-05,2.240540616456953e-05,1.8361997271283497e-05,1.6459212534723605e-05,1.6291132127035096e-05,1.0236136176017489e-05
"LPC(15:1),LPC(O-16:1),LPC(P-16:0)",0.1162323862204776,3.9778856920282366,0.6020541345949795,0.4377953522397116,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.1987867022792834e-05,1.8448652231214594e-05,2.034533099962485e-05,1.24940199242912e-05,2.1104119335947723e-05,2.044446578040878e-05,1.366185665179771e-05,1.7264643100018713e-05,9.70241419456712e-06
"LPC(17:1),LPC(O-18:1),LPC(P-18:0)",0.203209950635028,4.929158921620558,1.8721924408020243,0.1712241876536886,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,2.2306339959295323e-05,3.566680435972024e-05,3.447713294954069e-05,3.889139811414811e-05,3.278071098428943e-05,3.943048594246708e-05,4.6176885546345007e-05,2.4269959342532952e-05,8.585476228188183e-06
"LPC(17:2),LPC(P-18:1)",-0.0690648027602178,3.864453071383844,0.2119666436814249,0.6452303164715228,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PC,1.2544331621459679e-05,1.3452383725208244e-05,1.4558126389586885e-05,1.2833994595563503e-05,1.764378985176947e-05,2.3529928031321825e-05,1.603171034872458e-05,1.4064476715297494e-05,9.426546882647995e-06
