lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P,GDM-Q,GDM-R,GDM-S,GDF-J,GDF-L,GDF-M,GDF-N,Blank1
FA(13:1),1.601265395754565,11.06863512040899,37.15178183093167,1.092828438395908e-09,5.597710112227929e-08,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.0014035717329998864,0.004166830356468942,0.00379729787606604,0.003718938651160027,0.001079953857720943,0.0011609977636690954,0.0013741440012478407,0.0013623984303588138,0.0015222106263575192
DG(29:2)_C18:1,-1.6010565807976656,5.475709525645563,36.96907593009522,1.2001771957926401e-09,6.051518454410702e-08,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,DAG,9.841123722836925e-06,2.804221677597346e-05,2.1946194093915473e-05,2.2202261028229388e-05,7.290084819815417e-05,7.999065348921393e-05,7.573101341835684e-05,5.919006170039342e-05,5.07477316293657e-05
FA(23:6),1.590240081214582,11.86323685508976,36.66653441546533,1.4016510456332223e-09,6.958658345012937e-08,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.005614682938225568,0.0027977513184721426,0.003865090116128467,0.004981981417256329,0.0026724786633530117,0.0015548012910129336,0.0020494818100407677,0.0021384749491213237,0.0031269733466694374
SM(38:2),1.5811014250510111,4.6728645631138415,36.00622879758885,1.9668778002111443e-09,9.616840395880852e-08,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SM,2.464557278901031e-05,3.8516950036315346e-05,4.12883929970376e-05,4.7534845363829715e-05,1.9475816620272013e-05,1.3418862880370415e-05,1.5399808491490878e-05,1.4135621581314127e-05,9.369621283594384e-06
CAR(16:2),1.5541114976827024,6.315322977245612,35.01138627416271,3.277829731862709e-09,1.5787397827941732e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,CAR,2.204137776886118e-05,0.00046487698813967645,6.368957604678869e-05,5.584436528816987e-05,5.665278072859478e-05,4.838477843602943e-05,4.417452415975409e-05,4.5857130704773764e-05,3.5124069840161565e-05
FA(11:1),1.544768302785264,11.318245856857882,34.68797359412201,3.870150904835212e-09,1.8366142602798864e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.003260468147835205,0.003287686719813839,0.0026928161476309875,0.0032980033446067905,0.001505750342059957,0.001247902864592483,0.0015151678448265425,0.001601716863494754,0.002309088222400436
"DG(36:8),DG(35:1)_C16:1",1.5457717324542994,5.904110985502571,34.62539999212862,3.996572877393514e-09,1.869121837007083e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,DAG,3.568482082787744e-05,0.00011383454199558357,0.00016389983006919595,6.439836252956896e-05,2.214916753571796e-05,3.812846970248423e-05,6.087686029050707e-05,2.9246329384349807e-05,2.971820696554984e-05
DG(29:2)_C18:2,-1.5459447201640055,5.583519366139155,34.58969951197297,4.07054547435677e-09,1.876521463678471e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,DAG,1.0961157389368923e-05,3.0982946540456606e-05,2.444011185887353e-05,2.4802712379713037e-05,8.552467700076551e-05,5.889298009598761e-05,8.170544378195441e-05,8.32764799732962e-05,5.385870285137825e-05
FA(23:1),1.5209711851778411,11.933512859153304,33.67310465627816,6.519588855220168e-09,2.963199047295139e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.008741289484341205,0.0010747988045526923,0.0033891672438124795,0.002959037917033081,0.0012512291239261926,0.0019238969837868174,0.0032654763013791506,0.003828810397278427,0.0011623188698610318
"LPC(10:0),PC(O-10:0)",-1.5246122781466689,4.94898931905642,33.62489555281191,6.683186358883353e-09,2.995366997238414e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PC,7.356187315372551e-06,2.178179979975149e-05,2.270312099888934e-05,1.4899098542651189e-05,4.0700823680969805e-05,6.776150289787934e-05,6.788418942548684e-05,4.601373295077816e-05,1.4963040661038254e-05
DG(30:3)_C16:1,1.5184178936569557,5.805642661077824,33.45664266109489,7.287046911763123e-09,3.221274025241041e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,DAG,2.7698864974223772e-05,9.350546101553264e-05,0.00016448430179095546,7.588985928874845e-05,2.3742922211015737e-05,4.200262581464092e-05,5.1466752579521926e-05,2.636854880350093e-05,2.1971205244262145e-05
FA(20:0),1.513529948014318,15.16816992007333,33.35947842277528,7.660355595569859e-09,3.340536149581612e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.07285913149063762,0.016172833844877322,0.02223464754748065,0.031404710037120476,0.02051573431737136,0.01869827587112523,0.02365617027318463,0.02408071047824415,0.0316603598096072
DG(29:1)_C18:1,-1.5062462163858557,5.399623649867737,32.89015603073056,9.751580565445971e-09,4.195780064625887e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,DAG,9.84122911068821e-06,2.8064648997997756e-05,2.195205997157752e-05,2.2204879391395006e-05,7.155811608194052e-05,5.679442952831489e-05,7.56496535033336e-05,6.699887379242607e-05,4.719245193549574e-05
FA(12:2),1.501118284440686,10.828872913192855,32.83344140179679,1.0040266781815964e-08,4.263150119068436e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.0013459551017549407,0.0026128493158017164,0.003153880495709015,0.0027201997240456446,0.0009007302494733957,0.0010073087680172851,0.0012218264599511853,0.0010643105502389704,0.0018997831640554948
SM(38:0),1.4950407585175038,6.149692602475901,32.49972600670742,1.192093361710827e-08,4.995954906806283e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SM,6.515108510519884e-05,0.0001445100167604142,0.00010735601178885927,0.00011378432870334028,6.657812747232116e-05,4.002621917539846e-05,3.707063350936762e-05,3.7417298936922875e-05,2.3456506984462394e-05
FA(21:0),1.4893180869054072,14.986117911782582,32.34350053618982,1.2918859436867509e-08,5.318856323681224e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.06990037828302254,0.005477149514734531,0.01878230343154521,0.027587941710140507,0.017387793465151864,0.019491310217984278,0.021994915451821306,0.02094448173736751,0.022507215521761208
FA(28:1),-1.4889828636387208,11.877088153366644,32.328188627026975,1.302106134399804e-08,5.318856323681224e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.003859749540575887,0.0002490662428987216,0.0002032347003224219,0.00020639490639140322,0.00873287448934269,0.00584330243576851,0.00597678750257755,0.007184505571352414,0.0007770775305735613
FA(13:2),1.4865007737117883,11.153553753627635,32.22363271919494,1.3740919781574882e-08,5.542743516892768e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.0022738279452033452,0.003736378635505805,0.0032152706818138815,0.0031479164743378266,0.0019244632125108546,0.0012893686863717467,0.0012384733112553888,0.0010156791852699752,0.0017010308882180838
FA(21:5),1.4728746418500651,12.05784567218157,31.659881740304627,1.8367759647827982e-08,7.317624738708752e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.005969277285420866,0.0027065978827873678,0.003772862044897546,0.0035235827672344725,0.001707697193953241,0.0028783679451371167,0.0023555147343066705,0.0019072921341957876,0.007031349798731087
FA(34:5),-1.4697556967965084,9.759257764976828,31.52407815243123,1.9698246439095293e-08,7.751980641336646e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.0005859454706278449,0.00011205760484806093,9.414240230568262e-05,8.128142067095584e-05,0.00115751951536101,0.0010691028019698256,0.0012781854667982004,0.0012084358898121466,0.0016800748390986334
SM(36:0),1.4736271740075833,4.751863812967367,31.47930258602334,2.0157749859916077e-08,7.837235999752913e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SM,1.8727856726716363e-05,6.060594543066882e-05,3.555570441271094e-05,5.4366064766767423e-05,2.093144644826601e-05,1.6459442977831984e-05,1.5349747972430522e-05,1.6317915561867575e-05,1.0958811083341089e-05
FA(10:3),1.4611544680349688,14.786246535901414,31.179011587293644,2.3529637906214504e-08,9.039302562304073e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.018232482686236465,0.04968066969529692,0.02033187236547468,0.0332366410172824,0.0025439423433573586,0.03709999252584539,0.0073659650914773426,0.003931067486162729,0.06287464934246878
FA(31:0),-1.458225591814775,9.451365518736807,31.05045631251778,2.514072155242796e-08,9.544600994080589e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.0005247981511842598,0.0001529676068853885,8.957526476670865e-05,0.00017475342790026555,0.0011293762773883459,0.000995353148148367,0.0010805329622890602,0.0014106809802995701,0.0006342198227478699
SM(34:1),1.4530149641890238,5.051644717614301,30.67891328129334,3.044558056502055e-08,1.1424173079455967e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SM,2.5627065985925248e-05,7.628460384611613e-05,4.1649997903697996e-05,6.239559854964461e-05,2.2835060703297804e-05,2.0732904770730244e-05,1.7633887642034374e-05,2.539356878173086e-05,1.2293943732376208e-05
"PE(36:8),PE(dO-38:8),PE(35:1),PE(O-36:1),PE(P-36:0)",-1.4532141346236582,4.683468150455237,30.636322047402945,3.112127876797527e-08,1.1543490411983472e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.896056822277272e-06,2.0208545110573522e-05,1.4580819081491305e-05,1.64279497310365e-05,4.691802462149248e-05,3.1804775662414516e-05,5.1364560899424256e-05,5.50551102360737e-05,1.0217961409819838e-05
"PC(30:1),PC(O-31:1),PC(P-31:0)",-1.446200178431391,5.387925346276508,30.437735774193143,3.4475602504401955e-08,1.2642360145648309e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PC,1.2925378251712998e-05,2.1164162766246474e-05,3.132003061669975e-05,2.6500086811343847e-05,3.5538611479495955e-05,7.048431940413557e-05,9.900572753377734e-05,0.00010478806961941142,1.2946613055995488e-05
LPE(O-20:4),-1.434753408699278,6.761934140643183,30.056718985498375,4.195921907180584e-08,1.5213752802777242e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,3.586794558388865e-05,8.502424259218133e-05,4.622839787586989e-05,8.551950270969995e-05,0.0002602542851046482,0.00012042845596118173,0.00020796996948225385,0.00022291291473451767,1.0558089486747788e-05
LPC(12:0),-1.4329664617629398,5.024255464663466,29.86274434032957,4.637385746549706e-08,1.6627604226795445e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PC,7.415402626783516e-06,1.9039072585671264e-05,2.8146849159181262e-05,1.8702303297518914e-05,5.573213542305884e-05,4.270863860228624e-05,7.358160336847405e-05,5.87233319019193e-05,1.625685811808874e-05
DG(30:1)_C18:1,-1.4191811071325433,6.28773996420907,29.4002049285042,5.88714170639382e-08,2.064978944188354e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,DAG,1.8274460993332125e-05,3.36984561431824e-05,4.218449212222303e-05,5.80677814238359e-05,0.00010006394009219716,0.00011992918622037789,0.0001133176732442845,0.00015035096363601102,9.570079022272418e-05
FA(22:6),1.417595396975904,11.92866165607886,29.41418081089069,5.84483856011288e-08,2.064978944188354e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.006616985391023287,0.0015744976793807758,0.0037446356340246414,0.004858576834338188,0.0021256832517345487,0.002441973422236667,0.0025204337244118394,0.0028796736314190417,0.002608049971604867
"PC(36:3),PC(P-37:2)",-1.400044293455207,7.836242821396876,28.696285578319305,8.466596979093965e-08,2.937818113068411e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PC,9.454411704475763e-05,0.00011403254414664782,0.00015085632553362983,0.00014887958997067936,0.0003647536339054536,0.00037209226912142976,0.0004501897285700969,0.0005323086722221733,1.2831397997064616e-05
FA(16:6),-1.3867235873664394,11.678293421277122,28.19100005316068,1.0991446897171955e-07,3.764382342723093e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.0024772780470735637,1.5511812044869228e-05,1.2180754822092882e-05,1.2361724578152722e-05,0.003745761627442425,0.00458294177413619,0.003673606840598299,0.003648427782524661,0.007932185064304105
SM(40:1),1.388876594525965,5.619646324514381,28.175118724585843,1.1082005657226337e-07,3.764382342723093e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SM,3.331462763405694e-05,0.0001002522105893178,7.666620578197404e-05,9.38945030281903e-05,4.241776528676765e-05,3.945661007654848e-05,2.0158283155683046e-05,2.854277443124939e-05,1.853000444269286e-05
FA(10:2),1.3755669790022411,11.537918537202245,27.755109326266396,1.3768409364924517e-07,4.628193439647023e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.0018598354950266518,0.0051049406380940035,0.00292122347811796,0.0040220724266271,0.00073175043431718,0.0034960135464615254,0.0011701080141541952,0.0007804974965935641,0.005367241175351146
PC(40:5),-1.3698598501201658,4.557326717938085,27.327806056422748,1.717241424353915e-07,5.712925851948539e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PC,5.370998691928259e-06,1.8563507242459768e-05,1.9768327345246136e-05,1.3653738182975346e-05,2.7465014241467464e-05,3.73525928821383e-05,4.903751083874799e-05,5.571945101464534e-05,8.046886013529883e-06
FA(10:0) | FA(10:0),1.357438240570816,11.270414909558651,27.05307126131447,1.9794547694765755e-07,6.452222768788796e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.0017231840249494986,0.0038874708577656264,0.0038356975201032538,0.0038049754237643265,0.0016600617186943857,0.0015392613882527877,0.0014913345676634728,0.0014063971063010387,0.0024949921193347592
FA(21:1),1.35775479694289,11.496316086471868,27.065698508522463,1.9665666427816282e-07,6.452222768788796e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.005308357187709282,0.0018787067645470719,0.0024313763873053903,0.0024665819876959296,0.0013030971527642882,0.0013111253133944302,0.0027128091079293174,0.002515503988421171,0.0017362013210727295
"PC(36:4),PC(O-37:4)",-1.356235489184261,7.145946888123071,26.976161290414154,2.0598023441478417e-07,6.6469821645650855e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PC,5.146949835636295e-05,6.232869904763337e-05,0.00011559563112523989,9.756108132703127e-05,0.00021624671875920416,0.0002215208244461521,0.00027243902975795936,0.0003380884713816098,1.5958110085331163e-05
PE(34:4),-1.35288417861073,7.084217148499088,26.846263101572845,2.20299916382835e-07,7.038691387796125e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,4.907422787814741e-05,8.098432818662147e-05,9.498567409923063e-05,9.526935089644821e-05,0.0003132228629464582,0.00019346972317842956,0.00024248467757843995,0.00024799327863315107,1.1480784372432858e-05
FA(13:0) | FA(14:7)_2,1.3442597511366114,12.100248538900464,26.54884984771184,2.569576521100086e-07,8.129434738813704e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,FA,0.0027831909704659607,0.008384181342385905,0.007595081482049766,0.006873041965216798,0.0031660463270135543,0.002715484391569566,0.0030587419201410756,0.0026332453162754028,0.0029940429604850454
CAR(9:0),1.345686572315449,5.2175584307207385,26.47767984158395,2.666007792936968e-07,8.352628298842326e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,CAR,1.9879280684980867e-05,6.905361358184488e-05,6.19180943739254e-05,8.225852535908939e-05,2.5106573490773418e-05,2.2448151429667748e-05,3.1754398302589215e-05,2.4378348661897794e-05,1.420018657360286e-05
"PC(34:3),PC(P-35:2)",-1.3332690358290844,6.851241669036678,26.093177529408194,3.253315301523634e-07,1.0094661998093044e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PC,4.4808301495784686e-05,7.651820047868084e-05,6.921964931941852e-05,8.212356395376398e-05,0.00017210295018372634,0.0002062993756620072,0.0002000772565838076,0.000270215088019996,1.1747726548868812e-05
"PE(37:7),PE(P-38:6),PE(36:0),PE(O-37:0)",-1.3340716544873343,4.641333501301528,25.975346190693077,3.45805309676119e-07,1.0627749850712723e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PE,6.65856330981623e-06,2.561623432363151e-05,1.4738492877745746e-05,1.4383054679249883e-05,3.671120836555441e-05,2.6410470353883967e-05,4.94789353924407e-05,6.407418949915105e-05,1.0105504900821297e-05
PC(40:6),-1.328896359415853,4.676333521314716,25.786722205002548,3.813025917896214e-07,1.1608145884010456e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,PC,8.603712889962134e-06,1.6851770233014076e-05,2.1181524246538713e-05,1.2688774313613554e-05,2.6624788961225152e-05,4.37223879963729e-05,5.765429374857673e-05,5.4711919161671226e-05,9.151166406430252e-06
