lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4F-J,G4F-L,G4F-M,G4F-N,G4M-P,G4M-Q,G4M-R,G4M-S,G2F-J,G2F-L,G2F-M,G2F-N,G2M-P,G2M-Q,G2M-R,G2M-S,Blank1
FA(7:0),-0.0095017434261832,9.860208871352468,0.0021747571299783,0.9628047012042052,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0006221945332447178,0.0006776774549751654,0.0005868627727900805,0.0008060620044318106,0.0006107794963206222,0.0011276762812664077,0.0014314486610105344,0.0015167502638402267,0.0005819206774116395,0.0007759051216972279,0.0005925218316475447,0.0009143085319864764,0.0013725764446404364,0.0006291335642770187,0.001156971709676787,0.0013303217603265755,0.000830751237003619
FA(7:1),-0.1434615311303281,8.960350057924177,0.4954981367889104,0.4814849090014653,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.00028013639202082173,0.0003187437855063922,0.000243474203505414,0.0005127266042556126,0.00035284208490903723,0.0006829126774713376,0.000659551231140362,0.0008491143693122295,0.00028870716066781176,0.00040049448623053553,0.00036027999998203026,0.0004390550826435575,0.0009557010686451626,0.00031828186991693537,0.0006970397739053304,0.0007875290096116571,0.00027598426787454525
FA(7:2),-0.1158852095919962,8.668299770233263,0.3233429265747816,0.569605560486844,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.000402051390506041,0.00025647270476174055,0.0002022098527568961,0.0005128092999972927,0.0002846553567204358,0.0004981586620165155,0.0004930336030294508,0.0006115589904937616,0.0004194232923052531,0.0002994529650312798,0.0003100709384572741,0.0004376590071070491,0.0006483098163880453,0.0002639593895086944,0.000554345609201648,0.0005586944343950636,0.00018048746078930153
FA(7:3),0.0235387169142755,7.657884247255263,0.0133388935126959,0.9080534748184464,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0001443960138408071,0.00021405175018995737,0.00016800704825822643,0.00019561078001487016,0.00010216521570114088,0.00031592753534551014,0.00024559496495411983,0.00029950322889098896,0.0001732016713039887,0.00024294947296081969,0.00018093056899715226,0.00014153392067701466,0.00022677010184005567,0.00011312585614087888,0.0002411878807464251,0.0002717904505566371,0.0001982067374506343
FA(8:0),-0.0780274060275721,8.728649337743116,0.1466111327481485,0.7017951480684569,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.00021940558289152153,0.0002804316736769593,0.0002457850561246174,0.0003695814487298475,0.0002784661004478265,0.0005787498936030834,0.0006787173484145348,0.00067664724986297,0.00026587141801199106,0.000294218161644422,0.00027301580836162925,0.0003552244594796312,0.0006547513175222318,0.00029738483358914285,0.0006250797844894959,0.0006618962021338103,0.00033900046581076285
FA(8:1),-0.1154476101270282,8.0154986215838,0.320837979170733,0.5711044848675052,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.00013743156485211086,0.00013747482888708075,0.0001414261131346656,0.00021073830059436787,0.0001651424855706306,0.00038843731941949237,0.0004097097069571513,0.0004258818821807103,0.0001741946652475984,0.00019190954411462763,0.00017455078099438767,0.0001846684551953508,0.0003798857342667793,0.0001847301125338152,0.0004143991213343747,0.0004090014056366233,0.00020243805572699435
FA(8:2),-0.077153177962021,9.00966012697637,0.1433526760079075,0.7049704883388022,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0004816884624818524,0.0005436417121018307,0.00043562774837280357,0.00044194586089378704,0.00025921751912412775,0.0006633126482463986,0.0005751822824567474,0.0007078301482769334,0.00043741377882167636,0.0004954874974000147,0.00043343759398867157,0.00042113142504546545,0.0006724317727285702,0.000339707311783655,0.0006798973141975055,0.0006795496329162033,0.0004966996650817419
FA(8:5),0.1770737135334745,11.02943031952281,0.754879792210204,0.3849356438547041,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.002638097298246351,0.0033798042424220886,0.002632609268538168,0.0033110450094457123,0.0006990372720842748,0.002138002807447207,0.0016699909896641303,0.002310194207499564,0.0020143666535740973,0.001996936781676467,0.001722505008172393,0.0021983824730441083,0.0016768770109769644,0.001082831375353127,0.002089288225062729,0.00280251835344204,0.0022770882780649864
FA(8:6),-0.1114229560175126,10.733892764786606,0.2990022850365221,0.5845085754753045,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0013655811513983537,0.0013605741961459227,0.0012618086803767524,0.0011299986640055054,0.0007533507069744555,0.002235201353516984,0.002225504514876526,0.0022658023449231017,0.0012235032610022722,0.0016855069080103503,0.0014647221409202012,0.0009271068374784895,0.001986546331946653,0.0007243078454436952,0.0025332292229509755,0.0026516821266924897,0.0027731375511395565
FA(9:0) | FA(10:7),-0.118503921239643,10.482763049814553,0.3381991085407207,0.5608705796495476,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0004987489941466255,0.000564106535995009,0.0005264605830764009,0.0007676794978841561,0.0010825926947635545,0.001841740875895061,0.0025350798745126333,0.002915621072554491,0.0005030277888494138,0.0006904072245164625,0.0005673305950095274,0.0006716407702318556,0.0026767552292069315,0.0010679373887626147,0.002589140106730896,0.0026946124326136943,0.0010974649097413227
FA(9:0) | FA(10:7)_2,-0.144651557844981,10.496586309860632,0.5038413279107772,0.4778171212798841,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0004869924902468164,0.0006128521655763598,0.0004889947160705622,0.000771976182751014,0.001065189651421794,0.001856753254724078,0.0025686535347462514,0.0028913764679945595,0.0005251671689660869,0.0006387094306375821,0.000575772448499896,0.0008025104278233099,0.002796611205067355,0.0010374828490464984,0.0024317293858665836,0.0028968049211745726,0.0011382153650697081
FA(9:1),-0.1391192027489438,10.624305364412756,0.4660581863709012,0.4948061984321394,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0005987589086452287,0.0007077160277548128,0.0006972819447692963,0.0011247158246850315,0.0012226285166841233,0.002341746568416396,0.002403096957518991,0.0031349984662113455,0.0006477668194707432,0.0007558311586531306,0.0006930795227183101,0.0009272796683273937,0.0028578911352213584,0.001339525594646239,0.0028013343422316956,0.00301211925397063,0.0007382928596495404
FA(9:2),-0.0313662397364829,9.510518954317051,0.0236976804117148,0.8776566429538232,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,FA,0.0004406124718555317,0.0007461438624708055,0.0005247201490400562,0.0005118990627859114,0.00047405137050281383,0.0009853691980680674,0.001081557510050559,0.001231962610176833,0.0005284232287062372,0.0005576390756065498,0.000491596136738409,0.0006162614044614533,0.0011620791698789537,0.000516263792012288,0.0011365158528465577,0.0009684178377750887,0.000354298447670118
"LPC(10:0),PC(O-10:0)",-0.2543561212758158,5.000558685242999,1.549915079348409,0.2131479778986224,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,2.9782388691618927e-05,7.372179446337645e-05,3.512211912067477e-05,6.068897513816413e-05,9.127522621684489e-06,1.972091513205065e-05,1.7200006098201176e-05,1.96136971681631e-05,3.966073379360208e-05,7.379633497416619e-05,6.128425120605626e-05,5.095578725407761e-05,2.1757072981745964e-05,1.7264244256184814e-05,2.4856540276297046e-05,1.7510150080197988e-05,1.4963040661038254e-05
LPC(12:0),-0.0756632493371669,5.101719849883777,0.1373532780653477,0.7109265192699318,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,4.894988678410668e-05,5.936971892740298e-05,5.614041494054003e-05,5.64035527284344e-05,1.084117007489239e-05,2.515891757817121e-05,2.140091843600287e-05,1.8955454725113636e-05,5.1765323035708687e-05,7.576319410081696e-05,6.48182393669787e-05,5.824419825903143e-05,2.0513603510734912e-05,9.01382535451954e-06,2.0038739973311145e-05,1.8753768882576895e-05,1.625685811808874e-05
"LPC(14:0),PC(O-14:0),LPC(O-15:0)",-0.0081121191088205,5.1715182132178,0.0015793328448125,0.9682997570056014,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,4.392247526633116e-05,6.175019384221245e-05,6.0094193160952136e-05,9.702127956332071e-05,8.173980311904455e-06,1.9677642160888936e-05,2.0773791445788222e-05,2.0296725121109662e-05,4.7048345282954166e-05,6.614095941333659e-05,6.82228520467574e-05,6.49160475817495e-05,2.5336487341928723e-05,1.4120830156949578e-05,2.05840708496653e-05,1.6694971104748705e-05,1.6197790267227994e-05
"LPC(14:1),LPC(P-15:0)",0.0697408286364772,3.9851513366845377,0.1161295355145508,0.7332708349023463,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,2.0260530479883293e-05,2.6346126222385705e-05,2.0448805182037152e-05,2.4410082679205142e-05,5.088737618512328e-06,1.7035914456219574e-05,1.2262031324341869e-05,1.7258060372407218e-05,1.5262435831560597e-05,2.0369224586266394e-05,2.187271324741516e-05,2.31740080194163e-05,1.3016330679033986e-05,7.80261204177612e-06,1.3099584715516432e-05,1.637113644323337e-05,1.0236136176017489e-05
"LPC(15:1),LPC(O-16:1),LPC(P-16:0)",-0.068192070099755,3.8006917705883385,0.1108901587133672,0.7391329698628528,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,2.0097930758762202e-05,1.4195996943330153e-05,1.3694090624424158e-05,1.786370428057851e-05,5.871202156889592e-06,1.8785732601660492e-05,1.2614321952749445e-05,1.4001807927783228e-05,1.7413358186170564e-05,2.2814398802086165e-05,1.979645749194119e-05,1.831955230475107e-05,1.19993526237459e-05,7.248474163487949e-06,1.146605260499719e-05,1.1624508548600162e-05,9.702414194567123e-06
"LPC(16:0),PC(O-16:0),LPC(O-17:0)",-0.2511431354575226,8.87980698899878,1.517203230518703,0.2180432189275187,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,0.0005225681771901481,0.0013164467863250441,0.0009614469621749669,0.0011659384340667503,2.4345940425517134e-05,4.3325087330997586e-05,0.00010875378060019103,4.167147566239663e-05,0.00046543881354512573,0.0017152453140714511,0.0016384700108339459,0.0010104019498729374,6.806296954932894e-05,4.010549945777126e-05,5.8825057681976105e-05,5.274828110082469e-05,4.009974173542063e-05
"LPC(16:1),LPC(P-17:0)",-0.0126803391864325,5.472394307801305,0.0038616874462036,0.9504493705989904,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,4.698330698737073e-05,0.00010451350635268963,8.278008112469807e-05,0.00010483117930433359,8.185262409936356e-06,2.4519435441787896e-05,2.281780380929858e-05,1.3514713640447361e-05,4.1010710097556394e-05,0.0001170622650827531,9.229323699891648e-05,7.772451405883135e-05,2.902150393046588e-05,1.1939204071001465e-05,2.1998083296995076e-05,1.7099648297096497e-05,2.1164699088910712e-05
"LPC(17:1),LPC(O-18:1),LPC(P-18:0)",-0.0060716719206036,4.306233143794623,0.0008819775075892267,0.9763078223478746,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,2.3575517203698588e-05,3.326011702496264e-05,3.139106186786419e-05,3.845683634674453e-05,5.111506967817769e-06,1.7029045664092918e-05,1.5951429824593598e-05,1.4674921627008848e-05,2.0632534044740378e-05,4.037407463400207e-05,3.190417537530546e-05,3.716985058685994e-05,1.5118727908281776e-05,7.004704364723388e-06,1.1885624346562777e-05,1.4257822438710252e-05,8.585476228188184e-06
"LPC(17:2),LPC(P-18:1)",0.0448281392938814,3.783447216947276,0.0479184380119575,0.8267257614303545,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,1.4658891610627315e-05,1.7757223111859957e-05,1.8007794515332684e-05,2.1374990252058618e-05,6.480230199557363e-06,1.703385364826687e-05,1.1782770613318263e-05,1.3022401348408834e-05,1.6010848344399877e-05,2.4611958565962603e-05,1.4264088070892346e-05,1.728975608986895e-05,1.252947939167975e-05,6.996079146324593e-06,1.1218785195015745e-05,1.2043397303355284e-05,9.426546882647997e-06
"LPC(18:0),PC(O-18:0),LPC(O-19:0)",-0.3624045915539002,8.343771133824058,3.154577560129269,0.0757142859961792,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,0.00039049360890905453,0.0009043416851392242,0.0005813760382965006,0.0007718185224661897,1.2788254392477354e-05,3.627979375027741e-05,5.0705322303338196e-05,3.3919711052881856e-05,0.0003712214121194652,0.001147742642856033,0.0012097542170897493,0.0006930805126599554,4.503820238973128e-05,3.047560428514959e-05,5.554232926782969e-05,3.4416895185330984e-05,2.4504965066893083e-05
"LPC(18:1),PC(O-18:1),PC(P-18:0)",-0.3159235883959774,7.237499788214083,2.397634542216963,0.1215188746746429,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,0.00020868400095068763,0.00038196791120024306,0.0002863321411684285,0.0003084494157367163,1.214876497660656e-05,3.053716150658761e-05,2.8515327432925277e-05,3.4948426853609274e-05,0.00016688353485861909,0.0005178443808290594,0.0005096962776959966,0.0003270144927308894,3.806235368758653e-05,2.3884912156584813e-05,2.4599203344948128e-05,2.3667439714059352e-05,1.373088769763139e-05
"LPC(18:2),LPC(P-19:1)",-0.3378173601335275,7.5044456713048815,2.741097240117142,0.0977975944817516,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,0.00022272569610350639,0.0004989883400941256,0.00031752420735748217,0.000458380340530526,8.000236017863314e-06,1.9798532194856952e-05,3.0933662942598065e-05,1.507070190193352e-05,0.00016044958079741077,0.000627188876956928,0.0007111134659320203,0.0004190646532614951,3.2190269918811655e-05,1.1279866193544171e-05,1.8037327070717136e-05,1.9332711749597482e-05,1.5729302660286266e-05
LPC(18:3),-0.1374133526089762,4.076056584723037,0.451016598276297,0.5018525830195298,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,2.0693153805548037e-05,2.552056275405167e-05,2.1490051861722368e-05,2.204938387003623e-05,5.721150313709473e-06,1.786291400190736e-05,1.5649336484318624e-05,1.302709759742712e-05,1.8497249089488388e-05,2.9259487828991773e-05,2.9221588195803753e-05,3.405235436813621e-05,1.265507278670862e-05,8.222987619690633e-06,1.1968867245490504e-05,1.19763005525253e-05,8.048995542048125e-06
LPC(18:4),-0.1085709544324776,3.8594618793725473,0.2811802350072589,0.5959286903928583,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,1.5617644737470873e-05,1.621380243384935e-05,1.638225600854753e-05,2.3517862797165034e-05,5.2274047772584145e-06,1.7024237679918968e-05,1.4825280904944592e-05,1.3593243668230423e-05,2.064939335695377e-05,1.6332402857567664e-05,1.967678334129575e-05,2.908726429357825e-05,1.2988107227458378e-05,7.097319944406213e-06,1.1207372928529188e-05,1.1976533310418508e-05,9.339080715860572e-06
LPC(19:3),0.0199928503438515,4.059201231577602,0.0095495828431353,0.9221530718624942,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,2.4581146294998225e-05,2.118508735542069e-05,1.6228136339336262e-05,2.5546513079149637e-05,6.132639083760817e-06,2.0814079160791628e-05,1.995564145265967e-05,1.3586721199673681e-05,1.9029176757180124e-05,2.3803246847164846e-05,2.0917063074713458e-05,2.9690968975937514e-05,1.5761512610455125e-05,9.071656988908275e-06,1.2777801225536665e-05,1.1642913530179698e-05,9.013070533806506e-06
LPC(2:0),-0.2111625732497533,3.883643977634253,1.0631240803160864,0.3025037346924438,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,1.5677948320641526e-05,1.4905836760470323e-05,1.5358394182738606e-05,2.1907491111108732e-05,6.089562028423407e-06,1.684152838579975e-05,1.1428890027714423e-05,1.695620303760191e-05,2.345172561516208e-05,2.1609678770221032e-05,1.6880493831133037e-05,2.6896704640679232e-05,1.2455158024647662e-05,8.538728802444162e-06,1.4327642883875836e-05,1.1149705997753544e-05,8.830349014718373e-06
"LPC(20:2),PC(O-20:2)",0.0442771911081178,3.977685321490563,0.0468134544367373,0.8287038922996995,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,1.8256108670356682e-05,2.8803839938068007e-05,2.0378323661243047e-05,2.7361197479937762e-05,5.6470987575321274e-06,1.7907904269359224e-05,1.1304645746920587e-05,1.3026314739971087e-05,1.647778147045053e-05,3.196476213017401e-05,2.19324255628048e-05,1.794459180631909e-05,1.2623321751348386e-05,8.455445554048246e-06,1.1641489553261577e-05,1.2521694422021216e-05,8.602515075367418e-06
LPC(20:3),-0.3054977625732927,4.833760701705331,2.233472390422378,0.1350500377611888,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,3.494774255107971e-05,5.94410770292939e-05,4.085132720120818e-05,4.511196678263859e-05,7.060334999924885e-06,1.8097825670750676e-05,1.255935457641263e-05,1.4617002416740537e-05,2.871260376829433e-05,7.713369737770942e-05,7.237386957055686e-05,5.9617559277653e-05,1.4877183925238953e-05,1.0535265534570917e-05,1.2110067010165973e-05,1.5142893437091879e-05,9.897468513339266e-06
LPC(20:4),-0.1314228544903677,5.502403854866468,0.4147302166426811,0.5195783456998041,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,5.207175677210775e-05,9.731755814969686e-05,8.091185093609437e-05,0.00011025013658138057,9.679422128065702e-06,2.0606299214298025e-05,1.8621206840607586e-05,1.743834012343415e-05,4.5122458973087014e-05,0.00012393587348084761,0.00011132288501504252,0.00010243663913276523,1.3828454610292364e-05,1.6037335782818775e-05,1.4329880607456532e-05,1.9423338732607336e-05,9.522289039698612e-06
LPC(20:5),-0.0937274903729699,3.822871858356448,0.2095072377054379,0.64715390042085,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,1.3894476898577053e-05,1.759312631107051e-05,2.0004301543192783e-05,1.8010423806846634e-05,5.489969958926868e-06,1.8080653821445355e-05,1.177777364212122e-05,1.3727083630238882e-05,1.3449190788603013e-05,2.6414205537091644e-05,2.0566003001967784e-05,2.1976465868141242e-05,1.2562406422880489e-05,6.998341454479223e-06,1.1621126392452247e-05,1.1708379553792247e-05,9.530565091864747e-06
LPC(22:2),0.0604245455634397,3.815587721845096,0.0870798025059684,0.7679229355025851,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,1.8200443741965653e-05,1.7795975788021594e-05,1.565136235470749e-05,2.503042185438234e-05,5.678791206686002e-06,1.8138351334679833e-05,1.2346980917768695e-05,1.3144500986444217e-05,1.379028902749285e-05,2.1749980790328657e-05,1.896918970372307e-05,1.9484801249380892e-05,1.2785370299678477e-05,7.002583430601312e-06,1.1205358853531584e-05,1.2076479585310588e-05,9.409832592603017e-06
LPC(22:4),-0.1376303281636357,4.3293029956742775,0.4530529187804788,0.5008887261180089,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,2.072855460245154e-05,3.143660827303054e-05,3.0386700151737253e-05,3.77998173973968e-05,5.3385847272705036e-06,2.1858818853545693e-05,1.3773633003880988e-05,1.3834051258661198e-05,2.6381114393762028e-05,4.17472158511805e-05,3.70434370195583e-05,3.1107388154728356e-05,1.633444472979031e-05,1.0040655967848488e-05,1.1536093152472063e-05,1.1936694695154193e-05,8.74466794312082e-06
LPC(22:5),-0.1636797462772689,4.861714469786265,0.6420691656791178,0.4229625140743378,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,4.070075054253384e-05,4.8856284065230513e-05,3.494474046535687e-05,5.647208606175972e-05,1.0451014620580236e-05,2.1257801835161463e-05,1.8849934357076826e-05,1.607958964307802e-05,4.3920552185214e-05,5.8527178256708796e-05,6.0693345358311634e-05,4.905257714269938e-05,2.1597376425096876e-05,1.1809542318778376e-05,1.754100199506384e-05,1.3768575123199042e-05,9.50427645921367e-06
LPC(22:6),-0.0762253376509642,4.724659469780747,0.139242668123245,0.7090350663161762,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,3.228291163325554e-05,4.293195297104537e-05,4.6930829287911344e-05,5.536750897549229e-05,6.4888455597620216e-06,2.0742300617146945e-05,1.736240935170534e-05,1.4964255929671362e-05,3.17321539075136e-05,4.262212317801913e-05,6.105211772091842e-05,4.793905766851548e-05,1.5826190946174027e-05,1.411064963540633e-05,1.1865261057710365e-05,1.6434971384137246e-05,8.620852212986615e-06
LPC(24:0),-0.027101805882971,3.8608371591992943,0.0175250447909007,0.89468199933198,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,1.6113745403913262e-05,2.255211729250882e-05,1.928797440371029e-05,1.925464096423375e-05,5.094276051782208e-06,1.8586881796706652e-05,1.1952669800171917e-05,1.3507930318929489e-05,1.3928829776411271e-05,2.8302566582228824e-05,1.7915262634277648e-05,2.0996604784183176e-05,1.3540812846372018e-05,7.5357944460389765e-06,1.1208267906990793e-05,1.2370493774796723e-05,9.274657610381674e-06
LPC(24:1),-0.0576593353669003,3.774990227772212,0.079274824812348,0.7782825612727902,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,1.659690623846425e-05,1.637308876853159e-05,1.439561670906765e-05,2.113657184268909e-05,5.090481235221361e-06,1.7023550722099515e-05,1.3308454894661675e-05,1.4077207073125329e-05,1.5149550918424694e-05,1.8264699647908907e-05,2.2864936967711937e-05,1.5324351827789552e-05,1.1967836563255496e-05,7.527310709550667e-06,1.3573309077503813e-05,1.2719024057668567e-05,8.183359069530886e-06
"LPC(3:0),PC(O-3:0)",0.0035383672512791,3.8493098732334743,0.000298658772223348,0.9862118473788944,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,1.6984118543412308e-05,1.475082661655545e-05,1.747096061480962e-05,2.7266280445095443e-05,5.9949975934098244e-06,1.6524534723099142e-05,1.2574800079128019e-05,1.2617228625209696e-05,1.8079183995708353e-05,1.8448937078017047e-05,1.7451992509629336e-05,2.0620447812264784e-05,1.345778933441846e-05,6.863165251963143e-06,1.2813604632103653e-05,1.2496533018259857e-05,1.1667400422374686e-05
LPC(3:1),-0.0019285874031051,3.618829517498756,8.858972657055375e-05,0.9924902525894064,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,PC,1.2411302318754666e-05,1.2829501536459892e-05,1.551486324493853e-05,1.9825430213054096e-05,4.988121876906071e-06,1.7459374003849375e-05,1.1147012278359048e-05,1.3532193724807465e-05,1.3355853032450442e-05,1.4946374739508896e-05,1.5212025052082605e-05,1.5888586914959403e-05,1.1211688419057653e-05,7.48079072381301e-06,1.171421520684538e-05,1.2671497188794295e-05,7.719253014853074e-06
