lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDM-P,NDM-Q,NDM-R,NDM-S,NDF-J,NDF-L,NDF-M,NDF-N,Blank1
"[TG(49:7),TG(48:0)]_FA16:0",0.5601638441626693,5.576906870756502,10.528783523932916,0.0011752954881074,0.0105060347371823,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,6.985088321452179e-05,6.827991981725292e-05,8.251575347012507e-05,7.047521276469382e-05,2.9253199223842897e-05,4.534666623116934e-05,2.8388828572591157e-05,4.700726154440865e-05,1.890778046626197e-05
[TG(37:0)]_FA16:0,0.5620265122491445,4.126017231834356,10.417300145710012,0.0012484026840903,0.011098059122754,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.3499302740155596e-05,2.4886825714506242e-05,3.7215040867659485e-05,1.8665694616727518e-05,1.2224902980256049e-05,1.3460249484588157e-05,1.2209613978742034e-05,1.5368842655573458e-05,8.874650165951447e-06
DG(32:2)_C16:1,0.5556939542099805,6.830823814737682,10.419724385241466,0.0012467649945315,0.011098059122754,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,0.00011757531280014725,0.00010866064831285446,0.00016722889636320402,0.00029957440045842585,0.00010464055720122035,9.344910516290306e-05,6.1470919436576e-05,8.72780422309318e-05,6.100106859066336e-05
"PC(29:1),PC(O-30:1),PC(P-30:0)",-0.5604005720902812,4.336409628625585,10.398498875657976,0.0012611779808122,0.0111808278683546,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,2.1764353988991894e-05,1.8063747225619494e-05,2.3000246033139364e-05,2.0292917416674473e-05,1.742293616419636e-05,2.0140964150039927e-05,2.31036698346293e-05,3.21099615508325e-05,8.632049155555152e-06
CAR(4:0),-0.5547821487962712,5.623244364203777,10.325533254023751,0.0013120234699146,0.0115997253079854,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CAR,5.0191066123765495e-05,4.839186564817591e-05,4.449095266227169e-05,4.741135269267647e-05,4.689292754632604e-05,6.178870642140211e-05,5.146841524784351e-05,5.2317782586743056e-05,3.4205107330568954e-05
CE(20:5),0.550931096821665,6.438180175831575,10.230190220995384,0.0013816041416966,0.0121815206700962,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CE,0.00015304992800673406,0.00011604287944276869,0.000139587814826307,0.00010800371950361724,6.399886173973571e-05,6.449345177605586e-05,6.610906774858177e-05,7.224532214817567e-05,4.169328111329177e-05
DG(40:1)_C18:1,-0.5462350293240321,5.493006235068301,10.00725689425076,0.0015592459256118,0.0137103177164833,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,4.028121567907547e-05,3.313263748151979e-05,7.049797366789096e-05,4.442762540695288e-05,2.7578150963494295e-05,3.131041955964334e-05,3.51284891498004e-05,0.00011496904314199638,2.121354382336305e-05
CAR(22:5),0.5466235222593786,5.086777542130025,9.984808998926766,0.0015783692628697,0.013765939489948,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CAR,5.2602996021239534e-05,3.9776108930653804e-05,5.126654270578932e-05,5.652103068822285e-05,2.3747342278611302e-05,2.5387412022302404e-05,2.4661451927849693e-05,2.8999882871448314e-05,1.9637368221223063e-05
DG(32:3)_C18:1,0.5450225145973655,5.813110030441377,9.986096780084068,0.0015772658076505,0.013765939489948,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,4.946784555273354e-05,7.1668444297006e-05,5.436875885483747e-05,0.0001751905999781925,4.26377130855408e-05,5.665676043004355e-05,4.135197672139564e-05,3.69651256203132e-05,1.9286854439804843e-05
LPC(18:3),-0.5495621162245223,4.265532343396527,9.99167222941798,0.0015724974051595,0.013765939489948,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,2.157874563944249e-05,1.654104377798204e-05,2.195337363881709e-05,1.9680431725074284e-05,1.6279944447481492e-05,2.2306801020541068e-05,2.1339325555049285e-05,2.8149864964175372e-05,8.048995542048125e-06
[TG(43:4)]_FA16:0,0.5496947540376608,4.18120232018868,9.973211100131298,0.0015883424025045,0.0138155820293321,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6171359772056515e-05,4.1041827993088815e-05,2.641003695106818e-05,1.847112746678623e-05,1.3452726260922623e-05,1.3053268309858418e-05,1.4460027060744395e-05,1.3269829729697089e-05,1.0893024835236495e-05
CAR(17:0),0.5420711430236618,6.344364665226883,9.903065857260913,0.0016500365305967,0.0143136233447196,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CAR,0.0001310820569372442,9.582865275163403e-05,0.00015273858768509013,0.00011781077747800105,5.639553506975471e-05,7.004507287110903e-05,5.80420387144729e-05,7.131923202160191e-05,3.228815447532956e-05
PC(26:0),-0.5435171984850642,4.889395384318839,9.843495245369043,0.0017043334958445,0.0147449978313415,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,3.901093888720911e-05,1.81648466996856e-05,3.281430028591082e-05,2.399078657290943e-05,2.6450289823049002e-05,3.8263948867811e-05,2.620533993652789e-05,3.359041177497623e-05,2.4184472015655156e-05
"PC(31:1),PC(O-32:1),PC(P-32:0)",-0.5440245587011275,4.432959238118218,9.820173845971407,0.0017260802619768,0.0148932112443833,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,2.2707373931138987e-05,2.2642024164302528e-05,2.2882435138607965e-05,2.1460320455313687e-05,1.4002394077723227e-05,2.9592884414388957e-05,2.648438326626536e-05,2.9277467391381035e-05,8.046074527839833e-06
FA(10:1),0.537643131104635,10.870653301100075,9.79582991436382,0.0017490805502148,0.0150514211614489,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0027825051683054137,0.0018915859723787766,0.0028316223640070734,0.002289125998249637,0.0015638772572106423,0.0010479596486712662,0.0012727820237571474,0.0011490931716542896,0.002075930429070987
DG(41:5)_C16:1,0.5379591374616818,5.105548861074216,9.677262231824932,0.0018656241670167,0.0160116201780934,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.276733928453026e-05,4.148999761757717e-05,4.317043233340117e-05,9.152708708989845e-05,2.9690006828352024e-05,2.57388845572975e-05,2.4761259146543714e-05,2.6346510362530843e-05,1.6266432336888952e-05
PE(36:5),-0.5403262045920636,4.366347586139876,9.66856734769842,0.0018744742806841,0.0160449031930181,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PE,1.9545196057664068e-05,1.736424113915995e-05,2.3002109880014048e-05,2.328538928481729e-05,2.328597840530197e-05,2.982686760256731e-05,1.8987715483714684e-05,1.819729025124358e-05,1.2170290218906187e-05
FA(18:3),-0.5316478769071461,10.8799654950563,9.579928073328633,0.0019671611270832,0.016793727399729,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.0019113038292061007,0.001839762959164217,0.0018757400572018495,0.0013597114572916078,0.0012574187756587815,0.002073116680101303,0.002544029669352965,0.0017587848061573442,0.001730701017705217
"PC(38:7),PC(37:0),PC(O-38:0)",-0.5318618857328495,4.386400339545277,9.3794187009304,0.0021943512456898,0.0186838297357284,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,1.8428941680781004e-05,2.6774954901476682e-05,2.027718473541801e-05,1.9591528157747815e-05,1.934082077773754e-05,2.1108757872532643e-05,2.2334851809386447e-05,3.234087686122546e-05,9.155872515828416e-06
[TG(54:5)]_FA18:3,-0.5307757918925403,4.459506651519807,9.346406797501883,0.002234230830186,0.0189733233921323,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.9842169205773563e-05,1.7862113468401155e-05,2.66803297336921e-05,2.564642917884919e-05,2.2141746198205914e-05,2.2745145744664126e-05,2.7073501805801955e-05,2.4570132252478256e-05,1.2390983994157954e-05
"[TG(55:9),TG(54:2)]_FA18:2",-0.5307191467477099,4.281486130398288,9.322261843719645,0.0022638636593866,0.0191745092620488,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.9256038046336054e-05,1.932607756643392e-05,2.0891961446916937e-05,2.0412062482441073e-05,2.283478418757606e-05,1.8464500204165104e-05,2.0382471275359644e-05,2.5764095938283985e-05,9.203581238407917e-06
DG(34:2)_C16:0,0.5278897014024171,4.908319855111238,9.301864931082784,0.0022892070676079,0.0193384063014947,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,5.187000631185031e-05,3.798286615746796e-05,5.309595886536839e-05,3.563238794271535e-05,2.2442377102341852e-05,2.227792661460459e-05,2.0665683607830292e-05,2.8336269925277494e-05,1.4314752611119637e-05
CAR(3:1)_QUAL,-0.5276901317581759,4.929680663417103,9.291065811664822,0.0023027414466447,0.019401949473427,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CAR,2.9767975746227585e-05,2.7660845740248203e-05,3.1979188586529226e-05,3.146923380883913e-05,3.065018948357127e-05,3.087058171976964e-05,3.7487741082472036e-05,3.1630325452555185e-05,2.027543293807296e-05
CE(16:1),0.5213452385351254,6.423204819079284,9.166161670558168,0.0024653109252605,0.0207175998849368,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CE,0.00010526818706609513,0.00012622991273880755,0.00012072249043633194,0.00015526204162173043,6.577114372381882e-05,6.542316100544398e-05,6.435537596266809e-05,7.128119516588463e-05,4.208841998404787e-05
DG(31:1)_C18:1,0.5199841261463484,6.382197851636537,9.117249206311328,0.0025321043117876,0.021223637958802,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,0.00012170819103153148,0.00012169936187179184,0.00012216305854619898,0.00012632035934766368,7.131272021582101e-05,6.356299520541586e-05,6.383364475787683e-05,6.03159362488723e-05,4.032514121770143e-05
LPC(19:3),-0.5238897576444081,4.267153325355096,9.083363949231073,0.0025794513588313,0.0215109240604976,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,1.6231601042531552e-05,2.0418402757124946e-05,2.4725646509880178e-05,1.8123530159256257e-05,2.2561190580313564e-05,1.972875581203271e-05,1.9166257040704872e-05,2.5089152809046368e-05,9.013070533806506e-06
PS(36:5),-0.521203450392762,5.034691620015536,9.08317982828433,0.0025797110664433,0.0215109240604976,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PS,2.7967575674806986e-05,3.448618316142755e-05,3.309615082488807e-05,4.2605470812793824e-05,4.3145709887702727e-05,3.970219749291147e-05,3.100280923122019e-05,3.5725303159396927e-05,1.2353985409397081e-05
"PC(35:3),PC(O-36:3),PC(P-36:2)",-0.522308218262861,4.445133216715437,9.055289726622972,0.0026193589450156,0.0217852353493958,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,2.075230066985473e-05,1.8812955747513814e-05,2.4000143242819645e-05,2.7897432816829967e-05,2.4985831647568027e-05,2.8110328057722823e-05,2.423165481268742e-05,2.0360236837040263e-05,9.533323734651494e-06
CAR(14:0),0.5205607185217147,4.814980275192595,9.035630688373708,0.0026476769381176,0.0219641477617113,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CAR,4.113631598457215e-05,3.429443348531837e-05,4.528020751357984e-05,4.527147785364403e-05,2.1557352078534903e-05,2.1925209555358435e-05,2.0219213396874753e-05,2.3016036944637475e-05,1.5076633027152272e-05
[TG(46:0)]_FA14:0,0.5144597440225068,4.653988131851521,8.794638085115226,0.0030211717302314,0.0249982594191203,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.608251300868112e-05,3.313179047617139e-05,3.635010356505063e-05,4.032969117068949e-05,2.584902820402053e-05,1.5962125991751524e-05,1.1887960939351874e-05,1.807940448283848e-05,2.3200112760132355e-05
CAR(5:1),-0.5090820810706795,6.1239237215155695,8.727637343704771,0.0031342237371083,0.0258673657280017,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CAR,8.453607538572662e-05,4.9168749672584936e-05,7.202466187110999e-05,6.925352019161305e-05,6.706147513501219e-05,7.095063738997479e-05,6.612180478778348e-05,9.019254400896137e-05,5.3029478532318734e-05
"DG(40:6),DG(dO-40:0)_C16:1",0.510045272329132,5.264569299336944,8.717124375459091,0.0031523487194275,0.0259505849938585,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,4.5529044004799564e-05,3.826498373641315e-05,6.0922149494723035e-05,8.944951846910042e-05,3.425155641466027e-05,3.1102075289717455e-05,2.928941063499537e-05,2.591354342234042e-05,1.7178092651427028e-05
"PC(38:8),PC(37:1),PC(O-38:1),PC(P-38:0)",-0.5125809641260529,4.342157602305643,8.706894950352448,0.0031700870954927,0.0260302062523032,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,2.2159992571299172e-05,1.5055617453170552e-05,2.952642092474386e-05,1.8142112283966515e-05,1.4979939860722249e-05,2.0276873433806086e-05,2.9741207203206028e-05,2.4517528672718964e-05,1.014509984980179e-05
CAR(18:4),0.5058846250409823,5.267486333656903,8.573619473914626,0.0034106846117432,0.0279347188885673,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CAR,6.395147265753805e-05,4.0995796901663374e-05,5.54245786528015e-05,6.423995467038697e-05,2.9448907067071414e-05,2.614188290309133e-05,2.996282109364247e-05,3.272690544182221e-05,2.2292022759779913e-05
"PC(32:2),PC(O-33:2),PC(P-33:1)",-0.5034233164246474,5.774465647583314,8.524629827130129,0.0035037200829933,0.0286240625514415,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,5.84450952853185e-05,6.99463656473975e-05,5.5983059807535595e-05,4.222799616462419e-05,4.8354409207244016e-05,8.002569540978162e-05,5.9505108369344924e-05,5.9202631498560516e-05,2.185047252834011e-05
"PE(30:1),PE(O-31:1),PE(P-31:0)",-0.5056021134368528,4.351956424352599,8.470973947442467,0.0036085816831718,0.0294062956858477,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PE,2.0271021777804335e-05,1.797422627426826e-05,2.239217998103576e-05,2.2954552548541763e-05,2.7423122925370663e-05,2.6590682381065676e-05,1.78655191775238e-05,1.6872762033787583e-05,1.1733770932562054e-05
CAR(14:0)_QUAL,0.497328057855618,5.931808685762525,8.326403179588645,0.0039072944953254,0.0317603005955046,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CAR,9.900114099722405e-05,8.247534546267196e-05,9.989614498941203e-05,7.481580883298604e-05,4.676369551041027e-05,4.727528385607971e-05,5.15941581528526e-05,4.432151760575108e-05,3.115109393567536e-05
"PC(39:6),PC(O-40:6),PC(P-40:5)",-0.4986726551843122,4.660789795850063,8.285225427379956,0.0039968942425863,0.0324069791980556,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,3.0102721351549068e-05,2.2797627153277114e-05,3.6535766990497456e-05,1.90253159422582e-05,2.1783321168924248e-05,3.810289889329364e-05,2.811071124131007e-05,2.6860136032403675e-05,9.012908193336436e-06
DG(32:5)_C16:0,-0.4957589197900454,5.033928089843886,8.218189431598034,0.0041472558192864,0.0335418409244042,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.426588123495622e-05,3.1473817284964316e-05,3.4495708543655606e-05,3.425730126273269e-05,2.3024787288998187e-05,6.643128010534014e-05,2.6657830970454246e-05,2.6942143548075997e-05,1.8057459995378837e-05
FA(11:2),0.4905380603789908,12.412834926461398,8.163740522675653,0.0042736140550872,0.0344773813894164,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,FA,0.005521508001225867,0.005225678757675099,0.008095884425593478,0.0047755135438906915,0.003364621719493389,0.003528517471461405,0.002623457833800899,0.003093722495952934,0.00979210869598339
Cer(32:0),0.4945282250944092,4.141886747321177,8.080532720058358,0.0044743290753369,0.0359170644928167,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,Cer,1.7629198542395916e-05,1.808633934945344e-05,4.875412355311208e-05,2.2106326802952428e-05,1.3765511179454271e-05,1.3775628964685289e-05,1.2503709940100685e-05,1.5436552597257676e-05,8.73103676014243e-06
"PC(40:8),PC(39:1),PC(O-40:1),PC(P-40:0)",-0.4947178373907958,4.136222070520555,8.08399322752269,0.0044657933126484,0.0359170644928167,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,1.795775743874545e-05,1.7495275155760587e-05,1.8604724663517717e-05,1.8333400206813614e-05,1.3891021933469866e-05,1.86200742814733e-05,2.0507288314418687e-05,2.4318984071725698e-05,9.312305309411057e-06
[TG(44:5)]_FA18:0,0.4928832290252801,4.2429733276219945,8.041949442980325,0.0045706322667791,0.03659908269205,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.7378138996806996e-05,3.1377518297872145e-05,3.9032527155716216e-05,2.32839318196662e-05,1.9142385038441557e-05,1.1956783905083667e-05,1.4525561868551615e-05,1.3769967230953277e-05,9.10118581486244e-06
PC(24:0),-0.4901292552163195,4.221322229001551,7.946860920465055,0.004817085837983,0.0384770693048795,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,PC,1.7550721973466982e-05,1.8474357751256522e-05,2.252639444891038e-05,1.8379309247140643e-05,1.533216414128844e-05,2.382619739353811e-05,1.9398292024573305e-05,2.305002703076186e-05,1.0194756069944178e-05
CAR(7:0)_QUAL,0.4851155217628722,5.077875001848691,7.876379527656226,0.0050084649588888,0.039809805116998,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,CAR,4.750398006071686e-05,4.655400301028182e-05,6.050794890362056e-05,4.449138728344852e-05,2.7820739076678097e-05,2.436859033669327e-05,2.831958879924527e-05,2.6236447799841208e-05,1.5626582586752124e-05
